,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
212,,,,,,,1.0,0.0,0.0,,,,0.0,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,,1.0,,,,
213,,,,,,,0.0,,0.0,1.0,,,1.0,1.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,
214,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,0.0,,,,,,,,1.0,,0.0,,1.0,,1.0,,1.0
215,,,1.0,,,,,0.0,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,0.0,,,1.0,,,,,,,,,,,0.0,,,1.0,,1.0,,
217,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,1.0,,1.0,,1.0
219,,,,,,,0.0,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,,0.0,,,0.0,,1.0,,0.0,,,,,,
221,,0.0,,,,1.0,,0.0,,,,,,,,1.0,,,1.0,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,
222,,0.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,0.0,,,1.0,1.0,,0.0,,,,0.0,,,,,,,,,,,,
223,,0.0,,,,,,,0.0,,,,,,,,,,,1.0,,,0.0,,,,1.0,,,,,,,,,0.0,1.0,,,,0.0,,0.0,0.0,,,,,,
225,,0.0,,0.0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,1.0,,,,
226,,,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,,0.0,,,1.0,,0.0,,,,1.0,,,0.0,,,,,,0.0,,,,,,,,,
227,,,,,,,,,,,0.0,,,,1.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,1.0,,
228,,,1.0,0.0,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,1.0,,,,
229,0.0,0.0,,0.0,,0.0,1.0,0.0,,,,,,,,,,,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,
230,,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,1.0,,,,0.0,1.0,,,,,,1.0,,,,,,,,,,0.0,,,0.0,,,,,,
231,,,,0.0,,,,,0.0,1.0,,,,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,
232,,,1.0,,,,0.0,,,1.0,,,,1.0,,1.0,0.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,,0.0,,,,0.0,,,,,,
234,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,0.0,1.0
235,,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,,1.0,,,,
236,0.0,,,,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,0.0,,,,,0.0,,,0.0,,,,,,,
237,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,1.0,1.0,,,0.0,
238,,,,,,,,,0.0,,,,,,1.0,,0.0,,1.0,,,,,,0.0,1.0,,,,,,1.0,,,,,,,,0.0,,,,,,1.0,,1.0,,
240,,,,,,0.0,0.0,0.0,1.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,1.0,,
242,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,
243,,,,,,,,,,,0.0,,,,,,,1.0,1.0,,,0.0,,,,,,,1.0,,,1.0,,,,,,1.0,,0.0,,,,,,,1.0,1.0,,
244,,,,0.0,1.0,,,,,,,,,,,1.0,,1.0,,,,0.0,,,,,,,,,,1.0,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,
245,,,,1.0,,1.0,,,1.0,,0.0,,,,,1.0,,,,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0
246,,,,,1.0,,0.0,0.0,,,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,1.0,,,,0.0,
248,0.0,,,,,,,0.0,,,,,,0.0,,1.0,,,1.0,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,
249,,,,,,1.0,,,,,,,,0.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0
250,,1.0,1.0,,0.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.0,,,,
251,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,1.0,,,,,1.0,,,,,,0.0,,,,,,,,,,,1.0,,,,,,1.0,,,
253,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,,,1.0,,,,,,1.0,,,,1.0,,
254,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,0.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0
255,,,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,0.0,,,,0.0,,,1.0,,,,,,1.0
257,,,1.0,1.0,,,,,,,,,,,,,1.0,,,0.0,,,0.0,,,1.0,,1.0,,,1.0,,,0.0,,,,,,,,,0.0,,,,,,,
258,,,,1.0,1.0,,,,,,0.0,,,,1.0,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,0.0,,,
259,,,,,,0.0,,,,,0.0,,,,,,,,1.0,,,1.0,0.0,,,,1.0,,0.0,,,,,,,,,1.0,,0.0,,,,0.0,,,,,,
260,,,,0.0,,0.0,,,,1.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,0.0,,
261,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.0,,,1.0,,,0.0,,,,,,,0.0,,,0.0,,1.0,,0.0,,,,,,1.0
262,,,1.0,0.0,,,0.0,,,,0.0,,,,,1.0,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,,,
263,0.0,1.0,,1.0,0.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
264,,1.0,,,,,,,,,,0.0,,0.0,,,,0.0,,0.0,1.0,,,1.0,,,,,,,,,0.0,,,,,,1.0,,,,,,,0.0,,,,
265,,,,,,,1.0,,,,,,0.0,,,,1.0,,,,,,,0.0,,,1.0,,,,,,,,,0.0,,,,0.0,,,,1.0,,,0.0,,0.0,
266,,,1.0,,,,,0.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,0.0,1.0,,,,1.0,,,1.0,,,,,
267,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,,,0.0,,,1.0,1.0,,,,,
268,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,0.0,,,0.0,
269,,,,,,0.0,,,1.0,,0.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,
270,,,,,,,0.0,,,,,,,0.0,,,1.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,1.0,0.0,,0.0
272,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,0.0,,0.0,,,1.0,0.0,,,0.0,,,,,,,,
273,,,,1.0,,1.0,,,,,,0.0,0.0,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,0.0,,,,
274,,,,,0.0,,,,,0.0,1.0,,,,,0.0,,,,,,,0.0,,,,,1.0,,,0.0,,0.0,,,,,,,1.0,,,,,,,1.0,,,
276,,,,1.0,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
277,0.0,1.0,,,,1.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,1.0,,,,,,,,,0.0,,,1.0,,,,,,
280,,,,,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,,,1.0,1.0,,,,1.0,,,,,0.0,
281,,,1.0,,,,,,,,,,0.0,0.0,,1.0,,,,1.0,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0.0,,,,,,0.0,,
283,,,,,0.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,0.0,1.0,,,,,,1.0,,,0.0,,0.0,,,,,,0.0,,,,,,,
285,,,,,,,0.0,,,,,,,1.0,,,1.0,1.0,1.0,0.0,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
286,,1.0,,,,,,,1.0,,,,,0.0,,,,0.0,,,,0.0,,1.0,,,,1.0,1.0,,,,,,,,0.0,,,,,,,,,0.0,,,,
287,0.0,1.0,1.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,
288,,1.0,,1.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.0,1.0,1.0,,,0.0,
289,0.0,,,0.0,,,,,,,0.0,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,
290,,,,1.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,,1.0,,,0.0,,,,,,,,
291,,,,,,,0.0,,1.0,,,0.0,0.0,,,,,,,,1.0,,,1.0,0.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
292,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,
293,0.0,,,,0.0,,,,,,0.0,0.0,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,
294,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,0.0,,,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,
295,,,,,,,,,1.0,,,0.0,,,,,,,,0.0,,,,,,1.0,0.0,,,,,,,,,0.0,0.0,,1.0,,,,,1.0,,,,,0.0,
296,,,1.0,,,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,1.0,,,,,,1.0,0.0,,,,,,,,,,0.0,0.0,,1.0,,,,
298,0.0,1.0,,,,,,,1.0,,0.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,1.0,,,0.0,,
299,,1.0,,0.0,,1.0,,0.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,0.0,,,,,0.0,,,,,,,,,,
