,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
471,0.33,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,1.0,0.0,,,0.25,,,,,,1.0,0.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,0.0,,,,,,,1.0,,,0.0,,,,,,
472,,0.17,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,0.0,,,0.0,,,,,,,,,,,,,0.75,,,,,,1.0,0.0,,,,,1.0,,,,0.75,,1.0,0.0,,0.5,,,,,,,,,,,,,,
473,,,,,1.0,,0.83,0.0,,1.0,,0.0,,,,,1.0,,,,1.0,,,,,0.0,,,,1.0,0.0,,,1.0,,,,,,0.75,0.75,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
474,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,0.0,,,0.25,,,0.0,,,,1.0,,,,,1.0,,0.75,,,0.75,,0.0,0.25,,,,0.67,,,,,,,,0.5,,,,,
475,,0.33,,0.25,,,,,,,,,,,0.75,,0.0,,,0.0,,,,,,,,0.75,,,,1.0,,,,1.0,,,0.0,,0.0,0.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.5,,,,,,
476,1.0,,1.0,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,0.0,,1.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,0.0,,1.0,0.0,
477,,,,0.25,,,0.83,,,,,,,1.0,,,,,,,0.75,,,,,0.75,0.25,,,0.0,,,,,,,,,,,,1.0,,0.75,,,,,,,,,0.25,0.75,0.75,,,,,,,,,,1.0,,,,0.25,,,,0.25,,
478,0.5,,,,,,,,,0.75,,0.25,,0.0,,,,,,,,,,,,0.0,,,,,,,,1.0,,0.75,,,1.0,,,,,,,1.0,,,,0.75,,,0.75,,,,,,,,0.83,,,0.25,,,,,,,0.75,0.5,,,
479,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,1.0,,,0.0,,,0.25,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,0.17,0.5,,,,,,,,0.5,,,,,0.0
480,,0.67,,,,,,,0.75,0.25,,0.75,,,,0.75,0.0,0.25,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,0.75,,,,,,0.25,,,,,0.25,,,,,,1.0,,,,,,,,,,,0.75,0.75,
481,,,,,0.0,1.0,,,,,,,,0.25,,,,,1.0,0.0,,,1.0,0.25,0.75,,,,,,,,,,,,,0.75,,,,0.0,,,1.0,,,,,,,,,,,,,,0.75,,,,,,0.75,,,,,0.75,0.75,,,,
482,,0.67,,0.25,0.25,,,0.0,0.25,,,0.75,,,,,,,,,,0.25,,,,,0.75,0.25,,,,,,,0.0,,,,,0.75,,,,,0.0,,0.75,,,,,,,,,,,,,,,,0.33,,,,,,,,,0.25,,,
483,,,,,,0.0,,,,,,,1.0,,,,,,,,0.75,,,,,,,,0.25,,,,,,0.75,,,,,,,0.25,0.75,,,,,,0.25,,,,1.0,,0.75,0.75,,,,,,,,,,0.75,,0.75,,,0.75,,0.25,,
484,,,,,0.75,,,,,1.0,,,,,,,,0.25,,0.75,,,,0.0,,,,1.0,,,,0.0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,0.75,,,,,,,0.5
485,,,,,,0.0,,,,,,0.75,0.0,1.0,,,,,0.0,,,,,,,,0.0,,1.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,0.75,,,,,
486,0.33,,,1.0,1.0,,,,,,,,,,,0.25,,,,0.75,,,,0.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,,,,1.0,,1.0,,,,,0.25,,,,,,,,,,,0.5,,,,,
487,0.67,,,,,,,1.0,,,,,,,,0.75,0.75,,,,,,,0.0,,,,,0.75,,,,0.0,,,,,0.25,1.0,,,,,,,1.0,,,,,0.75,,,,,0.0,,,,,,,,,1.0,,,,0.75,,,,0.75,,
488,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.25,,0.75,,0.75,,0.75,,,,,1.0,,0.75,,,0.75,,,0.75,,,0.5,,,,,,0.25,,0.5,0.5,,,,,
489,,,,,,,,,,,,0.25,,,,0.75,,,,,0.75,,0.0,,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,0.0,,1.0,,,,,,0.75,,,,0.0,0.25,,,,,,,,,0.0,0.25,,0.75,,,,,
490,,0.17,0.33,,,,,,0.75,,,,,,,,,,1.0,0.75,,,,0.0,,,0.0,,,,,,0.75,,,,,,,,,,,0.75,,,,0.25,,,,0.75,,,,,,,0.0,,,,,,,1.0,,,,,0.75,,,0.75,
491,,,0.0,1.0,,,,0.0,,1.0,,,1.0,0.0,0.75,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.75,1.0,1.0,,,,,,0.0,,0.17,,,,,,,,,,,,,,
492,0.0,0.0,,,,,,,,,,,,,,0.25,,0.0,,,1.0,,,,,,,,,1.0,,0.0,,,,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,0.33,,0.25,,,,,,0.0,,0.75,,,
493,,,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,0.25,,,,,,,1.0,0.0,,,,1.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.5,1.0,,,,,,,,,,,,0.5
494,,,,,,,,,,,0.25,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,0.5,1.0,,0.0,,
495,,,,0.0,,,,,,,,1.0,,,,,0.0,,,,,,0.0,1.0,,,1.0,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.75,
496,0.67,,,0.0,,0.75,,0.25,0.75,,,1.0,,,,1.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,0.75,,,0.0,,,,,,0.0,,,,,,,,,,,,0.17,,,,,,,0.75,0.75,,,,
498,,,,,,,,,,,,,,,1.0,,,0.75,,,0.75,,,1.0,,,1.0,,0.25,,,,,,0.75,,,,0.25,,,,0.75,,,1.0,,,,,,,,,,,,,,1.0,0.67,0.33,,,,,,,,1.0,1.0,,,,
499,,,,,,,0.67,,,1.0,,,,0.0,1.0,,,0.75,,0.0,,,0.25,,,,0.25,,,,,,,1.0,1.0,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.75,,,,,,,,,,,,0.75,,,
500,,,,,,,0.67,,,,,0.75,,,1.0,,,,,,,,,0.25,0.25,,,,,,0.75,,,0.25,,,,,,,,0.75,,,,,,,,,,0.25,,,1.0,,0.0,,1.0,,0.5,,,,,,,,,0.75,,,,,0.75
503,,,,,,0.0,,0.75,,,,,0.25,,,,,,,,,,,,,,0.0,,,,,0.25,0.75,0.0,,,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,0.75,,,,,,,0.5,,0.5,0.5
504,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.75,,,,,,0.75,,0.75,,,,,0.25,1.0,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,0.0,,,,,,,,0.5
505,0.33,0.0,0.5,,,,,,0.75,,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,0.25,,0.25,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.25,,0.75
506,,,,,,,,,,,,,,0.75,,,,,,,,,0.25,,,,,,0.75,,,,,,0.0,,,,1.0,,,,0.0,,,,,,,,,,,0.25,,,0.25,0.0,1.0,,,,,,,,,0.5,0.75,,,0.5,,0.5,0.5
510,1.0,,,,,,,0.0,,,,,,,,,,1.0,0.75,,,,0.0,,,0.25,,,0.0,,0.0,,,,,0.25,,1.0,,,,1.0,,0.25,,,,,,,,0.0,,,,,,,,,,,,,,,0.75,,,,,0.5,,,
511,0.17,,,,,,,,,,,0.0,0.75,0.25,,1.0,,,,,,,,,,,,1.0,,,0.25,0.25,,,,,,,,,,,,,1.0,,,0.25,,,0.75,,,,,,,,,,,,0.5,0.0,,,,,,0.5,0.75,,,,
512,,,,,,,,0.0,,,,0.0,,,,,0.0,,0.75,,0.25,0.25,0.0,,,0.0,,,,,,,,,,,0.25,1.0,,,,0.75,,,,,,,,,0.75,,,,,,,,,,,,,,0.75,0.0,,,,,0.75,,,,
513,,0.33,,0.75,,,,,1.0,,1.0,0.0,,,0.75,,,,,,,0.75,0.25,,,,,,,0.75,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,0.75,,,,,,,,0.67,,0.0,,,,,0.5,,,,,,
514,,,0.0,,,,0.67,,,,,,0.25,1.0,,,0.0,,0.75,,0.25,,0.0,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,0.0
516,,,,,,,,,0.75,,,,0.0,,1.0,0.75,,,,,,,0.75,,0.25,,0.0,,,1.0,,,,,,,,,0.75,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,,0.5,0.5,,
517,,0.33,,,,,,,1.0,,,,,,,,,,,,,0.75,,,,,,,,,,,0.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,0.75,0.25,,,0.75,0.75,,,,,,,,,,,,,,,,,,,0.75,,1.0,
518,,0.17,,,,,1.0,0.0,,,,0.0,,0.0,,,,,,,,,1.0,,,,,,0.25,,,0.0,,1.0,,,,,,,,,,,,,,0.25,,,0.75,,0.75,,,0.75,,,,0.75,,,,,1.0,,,,,,,,,,
519,0.0,0.17,,,1.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,1.0,0.75,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,1.0,,1.0,,1.0,
520,,,,,,0.0,,,1.0,1.0,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,0.75,,,,,,0.75,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,0.83,0.83,,,,1.0,,,,1.0,,,,
521,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,1.0,,1.0,,,,0.25,,,,,,,,,,,0.25,,0.0,0.25,0.25,,,,,,,0.25,,0.0,,,0.0,,,,,0.83,,,,,,,0.75,,,,0.75,,
522,,,0.17,,0.75,,,,,0.25,0.75,,,,,,,,,,,,,,0.25,0.25,0.25,,0.75,,,,,,,,0.25,0.0,,,,,,,,,,,,,0.25,,0.75,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,
523,,,0.17,0.25,,,,,1.0,,,,0.25,,0.25,,,0.75,,,0.75,0.25,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.25,,0.25,,1.0,,,,,,,,,,0.17,,,,,,,,,,,,,
524,,,,0.0,,,,,,,0.25,,,,,0.25,,,,,,,0.0,,,,1.0,0.75,,0.0,,,0.25,,,0.75,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.25,,,,,,,,,0.75,0.75
525,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,0.0,0.0,,,,,,,,,,0.0,,,0.33,,,0.0,,1.0,1.0,,,,,,,
526,0.83,,,,0.25,,,0.75,,,,,0.25,,,,,,,,0.75,0.75,,0.0,,,,,,,,0.25,0.25,,,,,,,,0.25,,,,,,,,,,,1.0,,0.75,,,,,,,,,0.33,0.25,,,,0.5,,,,,,,
527,,,,0.25,,,,,1.0,,,0.0,,,1.0,0.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.75,,0.75,,0.75,,,,,,0.83,,,0.25,,,,,,,,,0.5,0.5,0.5
528,0.83,,,0.0,,,,0.25,,0.0,0.75,,,,,,,,,0.0,,,,1.0,,,,,,,1.0,0.75,,,,0.25,,1.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.5,,,
529,,,,1.0,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.75,1.0,,,0.0,,1.0,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,0.75,0.0,,,,,,1.0,,,,,,,,0.25
531,0.17,,,1.0,,,,0.0,,,,,,0.0,0.25,0.75,,,,,,,1.0,,,,,1.0,,,,,,,,,0.75,,,,1.0,,1.0,,,,,,,,,,,,,0.75,,,0.25,,0.17,,0.83,,,,,,,,,,,,
532,1.0,,,0.0,,0.0,,0.75,,,,,,1.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,0.67,0.67,,,,0.75,,,,,,,,0.5
533,,,,,,0.0,,,0.75,,,,0.25,,,,0.25,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.25,,,,,,,0.0,1.0,,,,1.0,,,,,0.75,,1.0,,1.0,,1.0,,,,,,,,,,0.0
534,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,1.0,,,0.75,,,1.0,0.0,,,,,,,1.0,,,,,0.0,1.0,,1.0,1.0,0.75,,1.0,1.0,,,,,,,,,,,0.25,,,,,,,,,
535,,,0.83,1.0,,,0.83,,,,,,,,,,,,,,,,,,,0.0,,0.75,,,,0.0,0.25,,,,,,,,,,,,,,0.0,,,,,,0.75,,1.0,0.75,,1.0,,,,1.0,,0.0,,,,,,,,,0.0,,
536,,,0.0,,,,,,,,,0.25,,,,0.0,,1.0,0.75,,1.0,,,,0.75,,,,,,,,,1.0,0.25,,,,0.25,,,,,,,,,,0.75,,0.25,,,,,,,0.75,,,,,,,,,,0.5,,,,,0.25,,
537,,,,,,,,1.0,0.75,,,0.0,0.75,,1.0,0.75,,,,,,,,,,,,,,,,,,,0.25,,0.0,,0.25,,,,,,,,,,,,,1.0,,,0.75,,,,0.75,,,,,,0.75,,,,,0.5,0.75,,,,
538,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,0.0,0.25,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,1.0,0.75,1.0,,,,0.75,,0.25,0.5,0.0
539,0.83,,,,,,,,,,,,,0.25,,,,0.75,,,,,,0.25,,,,,,,0.75,,,,0.25,0.0,,,,0.25,,,,,,,,,,,0.75,1.0,,1.0,,,,,,,,,1.0,,,0.75,0.25,,,,,,,1.0,
541,,,,,,,,,,,1.0,0.25,,,,,,,,,,0.25,,,,,,0.75,,,0.25,,,,0.25,,,,,,,,,,,0.75,0.25,,0.75,,,,1.0,,,,,,,0.75,0.5,,1.0,,0.75,,,,,,,,0.5,,
542,,,,,,,0.83,,,,,,,,,0.75,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,0.75,1.0,,,,1.0,,0.0,,,,,1.0,,0.75,,0.25,1.0,,,,,,,,,,1.0,,,,,0.75,,,0.75
543,,,,,,,,,1.0,,,0.0,,0.75,,,,0.75,,,,0.75,,0.0,,,,,1.0,,0.75,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.25,,,,1.0,,,,1.0,,,,,,,,0.0
544,0.67,,0.17,1.0,,,,0.75,,,,,,0.75,,,,0.75,,,,,0.75,,,,,,,,,,0.0,,,,,,,,0.25,,,,,,,,,,1.0,,,,0.75,,1.0,,,0.75,,,,,,,,,,0.5,,0.5,,,
545,,,0.0,,1.0,,,,,1.0,,,0.75,,0.75,0.25,,,,,,,,,,,,,0.75,,,,,,,1.0,,,1.0,,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.75,1.0,,,,,,0.25,,
546,,,,,,,,,0.25,,0.0,,,1.0,,0.0,,1.0,,0.0,,0.0,,,0.0,1.0,,,,,1.0,,,0.0,,,,,1.0,,,,,,,0.75,,,,,0.25,,,,,,0.25,,,,,,,,,,,,,,,,,,
547,,,,,,,,,1.0,0.0,,,0.25,,,,,,,,,,,,,,,0.75,0.25,,,0.25,,,0.25,,,,0.0,,1.0,,,,,,,,,,,0.25,,,,,,0.75,,,0.67,0.67,,,,,,,,0.5,,,,0.5,
548,,,,,,,,0.75,,0.0,,0.0,,,,,,,,,0.75,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,0.75,,,0.0,,,,0.75,0.25,,,,,,,,,,,1.0,,0.75,,,,,0.5,,0.5,0.5
550,,0.33,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,0.25,,,1.0,,,1.0,,,,,0.75,,,,,,,,,0.75,,1.0,,0.25,,,,1.0,,,,,,,,,0.67,,0.0,,,,0.5,,,,,,,
551,,,0.0,,0.0,,,1.0,,,,,,,,,1.0,,,,0.75,,0.75,,0.75,0.75,,,,,,,,0.25,,0.75,,,0.75,,,,,,,,,,,,,,,,,,,0.75,,,,,0.67,,,,,,,0.5,,,,1.0,
552,,,,,,,,,0.75,0.25,,,,1.0,1.0,,,,0.75,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,1.0,1.0,,0.75,0.25,,,,,,,,,0.75,,,,,,,0.0,,,0.5,0.5,,,,,,
553,,,,,,0.0,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,1.0,1.0,,,,,,0.0,0.75,,,0.75,1.0,,,0.0,,,,,,,,1.0,,,,,,,,,,,0.75,
554,0.67,,,,0.0,0.0,,,,,,,,0.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,,0.0,,,,,0.0,,,,1.0,,,,,,,0.5,,,,,0.75,
555,,,,,,,,,1.0,,,,1.0,0.0,0.75,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,1.0,,,,,,,,,,,1.0,0.25
557,0.17,,,,,0.0,,0.25,,0.75,,,1.0,,,,,,,,,0.75,,,,,,1.0,0.25,,,,0.0,,,0.25,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.75,,,,,,1.0,,0.0,,
558,,,,,,,,0.75,0.25,0.25,,0.75,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,0.25,0.0,,,0.0,,1.0,,1.0,,,,1.0,,,0.0,,,,,,,0.5
559,,,,,,,0.17,,0.25,,,,,1.0,,,,0.75,,,,0.75,,0.0,0.0,,0.0,1.0,,,,0.25,0.25,,,,,,,,,,,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,0.75,,,,,
560,,,,,,,0.67,1.0,,,,,0.0,,,,0.0,,,0.0,,,1.0,,,,,,1.0,1.0,0.75,,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,,,,,,0.0,,,0.75,,,,,,,,,,,,,,,,
562,,0.33,,0.75,,0.0,,,,,,,,,,0.0,,,,,1.0,,,,,,,1.0,,1.0,0.75,,,,,,,0.25,,,,,0.0,,,,,,0.0,,,,,,,,1.0,0.75,,,,,,0.25,,,,,,,,0.5,,,
563,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.75,,,0.25,,1.0,0.75,0.0,,0.0,0.25,,,,,,,,,,,,1.0,,,0.0,,,,,0.0,,,,,,,,,,0.75,,,,0.75,,,,
564,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.0,1.0,,0.25,0.75,,0.0,,0.0,,,,0.0,,,,,,0.75,,,,,0.0,,,,,,,0.0,,,,,,,0.67,,,,,,0.25,0.75,,,,,,0.5
565,,1.0,,,0.25,,,0.75,,,,,,,,0.25,,,,0.0,,,,,,1.0,,0.25,,,,1.0,,,,,,,0.75,,,,,0.0,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,0.5,,,,0.75
566,,0.67,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,0.75,0.25,,,,,,,,1.0,1.0,,,,,,0.0,,0.5,,0.25,,,
567,,,,,,,,,0.75,,1.0,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,0.75,,,,,0.25,0.75,,0.75,,,,,,,,1.0,,0.75,,,,,0.83,,0.0,,,,,,,,0.25,,0.5,
568,,1.0,,,,,,,,,,0.75,,,,,,,0.25,0.0,0.75,0.25,,,,,,,,,0.25,,,,0.0,,,,,,,1.0,,,,,,,,,0.25,,,0.0,,,,,,,0.83,0.83,,,,0.0,0.0,,,,,,,,
569,0.83,,,,,,,1.0,,,1.0,,,,,,,0.25,,,,1.0,,,0.25,0.25,,,0.75,0.25,,0.25,,,,,,,,0.0,,,0.25,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.75,,,,,,,,,,
570,,,,,1.0,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,0.25,,,,1.0,,1.0,,1.0,,0.25,,,,,,,1.0,,,,,,,,,,,,,,0.75,,,,,,0.5,,0.5,0.25,,0.25
571,,,,0.25,,,,,,0.25,,,,0.0,,,,,,,,,,,,1.0,0.0,,,,,,,1.0,0.0,0.75,,,1.0,,,,0.75,,,,,,0.0,0.75,,,,,,,0.0,,,,,,,,,,,,,1.0,,,0.75,,
572,0.67,,0.0,,0.75,,1.0,,,1.0,,,,,,0.0,,,0.75,0.0,,0.25,,,0.25,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.67,,,,,,,,,,,0.5,,
573,,,0.0,,0.75,,,,,,,,,0.75,,,,,,0.0,,,,,,,,1.0,1.0,,,0.25,,,,,,,,,,0.25,0.25,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,0.75,,,,0.25,,,,,,
574,,0.17,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,0.0,,,,,,,,0.25,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.75,,,,0.5,,0.5,0.0,,
575,,,,,,0.0,1.0,,,1.0,,,,,,0.25,,,,,,,,,1.0,,,,0.25,,,0.0,,,,,1.0,,0.0,,,,,,,,0.0,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.75
577,,0.17,0.0,,,,,1.0,0.75,,,,,,1.0,0.25,,,,,,,,0.0,,,,,,,,0.75,,,,,0.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,0.75,,0.5,,0.5,,,,,
578,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,0.25,,1.0,,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,0.75,,1.0,,1.0,,,1.0,,,,
579,0.83,,,,,,,1.0,,,1.0,,,,0.0,,,,,0.0,,,0.25,,0.0,,,0.25,,0.75,,,,,,,,0.75,,,,,0.0,,,,,,,,,,,,,,,,0.75,,0.83,,,,0.25,,,0.5,,,,,,,
580,,0.5,,,0.25,,,0.0,,,,0.0,,0.75,1.0,,,,,,,,,0.75,,,,,,1.0,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.83,,0.0,,0.75,,,0.75,,,,,
581,,0.0,,,,,,0.0,,1.0,0.0,,,,,,1.0,,,,1.0,,1.0,0.0,,,,,,1.0,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,0.25,0.75,,,,,0.0,,
582,,,,,,,,,,,,,,,,0.75,,,,0.0,,0.75,,,,1.0,,,,,,,0.25,0.0,,1.0,,,,,,,,,,0.25,1.0,,,,0.0,,,0.0,,,,,,,,,0.33,0.0,,,,0.25,,,,,,,0.75
583,0.17,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,1.0,0.0,,,,,1.0,,0.75,1.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.75,,,,0.75,,,,,,
584,,0.0,0.17,,,,,,,1.0,,,1.0,,,0.25,,,1.0,,,,,,1.0,,,,,,,,,,,,0.75,,,,1.0,,,,,,0.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,
585,,,,0.25,1.0,,,1.0,,,,,,,1.0,,,,,,,0.25,,,0.75,0.0,,,,1.0,,,,,0.0,1.0,,0.0,,,,,,,,0.25,,,,,,,,0.75,,,,,,,,,,,,0.0,1.0,,,,,,,,
586,,,,,,,0.0,,,,1.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,1.0,,0.0,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,0.0,,,,,0.5,,0.75,,,0.5,0.25
587,1.0,0.33,0.0,,,,0.17,,0.25,,,,0.0,,,,,,,0.0,,,0.0,,,0.25,0.0,,,,,,,,,,,,,,,,,0.75,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,1.0,,,,,,,,
588,,,,,,,,,,0.25,0.75,,,,,,,,,,,,0.75,,,,,,,,,0.25,,0.75,,,,0.75,,,0.75,,,,,,0.75,,,,0.75,,,,,0.25,,,0.25,,,0.67,0.83,,,,,,0.25,,,,,,0.75
589,,,,,0.0,,,,,0.0,1.0,,,,0.0,,,1.0,,0.0,0.25,0.0,,,,0.75,,,,,,,,,,,0.0,,0.75,0.75,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.25,,,,,
591,1.0,,0.17,,0.0,,,,,,1.0,,,,,0.75,,,,,,,0.0,0.0,,,,,,,,,,,0.75,,,1.0,0.0,,,0.75,1.0,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,
593,,,,,,,,,1.0,,,,,,,,,,,,,0.75,1.0,,,,,1.0,,,,,,,1.0,,1.0,,0.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,0.67,1.0,,,,1.0,,,,,1.0,0.0,,
594,,,,,,0.0,1.0,,1.0,,,,,,,,,0.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,0.25,,,,,0.75,,,,,0.5,,,0.0,,
595,,,0.0,,,,,,,1.0,,0.0,,0.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,0.25
596,0.0,,,1.0,,,,,,,,0.0,1.0,,,0.25,1.0,0.0,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,1.0,,,,,,0.25,,,,,,0.5,,,,,0.5
597,,0.17,,,0.25,0.0,0.83,0.25,,,,,,0.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.75,,,1.0,,,,,1.0,,,1.0,,,0.25,,1.0,,,,
599,,,0.17,,,,,,,,,1.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,,0.75,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0.75,,,,,
