,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
361,,,0.33,,1.0,0.0,0.67,0.75,1.0,0.75,1.0,,0.75,0.0,0.75,,0.25,,,0.0,0.25,,0.75,0.0,0.75,0.0,,1.0,0.75,0.75,,0.25,0.25,0.25,,0.25,0.0,,0.25,0.0,0.75,1.0,,,0.25,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,,,0.0,,0.25,,0.17,0.5,,0.25,0.75,0.75,0.75,,,0.5,0.75,0.5,0.5,
362,0.67,0.67,0.17,,,,0.33,,,,0.75,0.75,0.75,0.25,1.0,,0.25,0.75,,0.25,0.75,1.0,0.25,0.25,,0.75,,1.0,1.0,0.75,,,0.0,0.75,0.25,0.75,0.25,,0.75,0.75,0.75,0.75,0.25,,0.75,1.0,0.75,,0.25,0.25,0.75,0.75,0.75,0.75,,,0.25,0.25,0.25,0.75,0.67,0.67,0.67,,,0.75,0.75,0.75,0.25,0.75,0.75,,,0.75,
363,,0.5,,0.25,1.0,,0.83,,0.75,0.75,1.0,0.25,,1.0,,,0.25,,0.75,0.0,0.75,0.0,,0.0,,,0.25,1.0,1.0,0.0,1.0,0.0,0.75,,0.0,1.0,,,,0.0,0.0,,0.25,,1.0,1.0,,,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,0.5,,0.5,0.0,0.5,0.0
364,0.5,0.17,,1.0,,0.0,1.0,0.25,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,,0.75,1.0,,,1.0,,,1.0,0.0,,1.0,0.0,1.0,0.75,0.0,0.0,,1.0,,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0,,1.0,1.0,,1.0,1.0,0.75,,1.0,0.0,0.75,,,1.0,,1.0,1.0,,1.0,0.0,0.5,0.75,0.5,0.0,0.75,0.5
365,0.0,,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0,1.0,1.0,,,1.0,,,,0.25,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,,1.0,,0.75,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.0,0.25,,0.5,1.0,0.25,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,
366,0.83,0.0,0.17,0.25,,0.0,1.0,1.0,0.75,0.75,0.75,0.0,,0.75,0.25,,,0.75,0.75,,0.75,,,0.0,1.0,,0.0,,1.0,,1.0,,0.75,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.75,,1.0,1.0,1.0,0.0,,0.0,0.75,,0.75,,1.0,1.0,1.0,1.0,,0.75,0.75,1.0,0.83,,,1.0,1.0,1.0,0.5,0.25,0.5,,0.5,,0.5,
367,0.33,,1.0,1.0,1.0,0.0,0.67,0.0,1.0,1.0,0.0,0.0,,,1.0,0.25,0.0,1.0,1.0,0.0,,0.75,,0.0,,,0.0,1.0,,1.0,0.25,,,1.0,1.0,0.0,1.0,,0.75,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,1.0,,1.0,0.33,0.5,,1.0,0.75,,,,,0.75,1.0,1.0,,1.0,1.0
369,,0.33,0.5,,0.0,0.0,0.83,,,0.75,1.0,0.25,0.25,0.0,0.25,,,,1.0,,,0.25,0.0,,,0.0,,1.0,0.25,0.75,,0.25,,0.75,,,0.0,1.0,0.75,0.75,1.0,1.0,,1.0,1.0,1.0,0.25,,0.75,1.0,0.75,0.75,0.75,1.0,1.0,,,0.75,0.25,1.0,1.0,1.0,1.0,,1.0,0.75,0.25,0.25,0.25,0.5,0.75,,0.5,0.75,0.5
370,,0.0,0.0,0.75,1.0,,,0.75,0.75,0.75,0.75,0.0,0.0,,1.0,,,0.75,1.0,0.75,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,,,1.0,0.75,1.0,0.0,0.0,1.0,,0.25,1.0,0.25,1.0,1.0,,,1.0,0.25,0.0,0.75,1.0,1.0,,,1.0,1.0,1.0,0.0,,0.83,,0.83,,,1.0,1.0,1.0,0.0,,1.0,,0.0,,0.0
371,,0.0,,0.75,1.0,,0.67,0.75,0.75,0.75,1.0,0.0,,,1.0,0.75,0.0,0.0,0.75,0.25,,0.75,1.0,0.0,0.75,0.25,,1.0,1.0,,1.0,0.75,,1.0,0.75,,0.0,,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,0.0,0.75,1.0,1.0,0.75,1.0,0.75,,1.0,0.75,,1.0,0.83,1.0,1.0,,,,1.0,0.5,0.25,0.5,,0.5,,,0.0
372,,0.0,0.0,,0.75,,0.83,,1.0,,0.75,0.0,,0.25,,0.75,,0.25,,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,0.25,1.0,0.75,,0.75,0.75,,1.0,0.75,1.0,1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.75,,1.0,1.0,0.25,0.25,0.67,,1.0,,0.75,,1.0,,0.0,0.5,1.0,0.75,0.0,1.0,
373,,,0.0,0.25,,0.0,0.5,,1.0,0.75,,0.0,0.0,0.75,1.0,0.75,,0.75,0.75,0.0,,,,,0.75,0.25,,1.0,1.0,0.25,1.0,0.75,,1.0,0.25,,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,0.0,,,,0.75,0.25,,,,0.75,0.75,0.83,0.83,0.67,0.75,1.0,0.25,1.0,0.5,0.25,0.5,0.5,0.5,0.0,0.25,0.0
374,,0.33,,,1.0,,,0.25,1.0,1.0,0.0,0.0,,0.0,,0.25,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,1.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,0.25,1.0,1.0,1.0,0.0,0.0,0.17,0.67,1.0,0.75,,1.0,1.0,,,0.5,0.75,0.75,0.0,0.75,0.25
375,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,,1.0,1.0,,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,,0.0,0.0,1.0,1.0,,1.0,,0.0,,1.0,0.25,,1.0,1.0,1.0,0.0,,0.0,,,,1.0,,,,1.0,1.0,,0.75,0.0,,1.0,0.0,0.0,1.0,,,,0.5,1.0,0.75,0.0,1.0,
376,0.67,,0.0,0.75,1.0,0.0,0.67,1.0,,1.0,,0.75,0.25,1.0,,1.0,,1.0,0.75,0.0,1.0,,0.75,,0.25,0.25,0.25,1.0,,1.0,1.0,,0.25,,1.0,,0.75,0.75,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,,1.0,,,0.83,0.67,0.0,0.75,1.0,,0.25,,,0.75,,0.5,0.75,
377,,0.0,0.0,,,0.0,1.0,,,1.0,,0.0,1.0,0.0,,0.25,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,,0.0,1.0,1.0,,,0.75,0.75,,0.75,1.0,0.25,1.0,,1.0,0.0,1.0,0.0,0.25,,,1.0,1.0,0.75,1.0,1.0,0.75,0.25,0.75,0.17,,,,,1.0,0.75,0.75,0.25,,,0.5,,0.75,0.5
378,0.17,,,1.0,0.75,0.0,,1.0,1.0,1.0,0.25,0.0,1.0,0.25,,1.0,0.75,0.75,,,1.0,,0.25,0.0,0.75,0.0,0.0,1.0,1.0,,,0.0,0.25,,0.75,1.0,0.75,0.75,1.0,,0.75,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,1.0,1.0,,0.25,,1.0,1.0,0.25,0.25,,0.83,,0.75,0.75,,1.0,,,,1.0,0.75,0.25,1.0,
379,,0.0,,1.0,,0.0,1.0,0.0,,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,,1.0,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,1.0,0.25,,1.0,1.0,1.0,0.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,0.5,,,0.0,1.0,0.5
380,,0.33,0.17,0.25,0.75,0.0,0.83,0.75,,0.75,1.0,0.25,0.25,,,1.0,0.25,0.0,,0.0,0.75,0.75,0.0,0.25,0.0,,0.0,0.75,0.0,0.25,,0.0,0.0,,,,,1.0,0.0,0.75,1.0,1.0,,,,0.25,0.0,0.0,,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,1.0,0.67,,0.67,0.0,0.0,,1.0,0.5,,0.5,0.75,0.5,0.25,,0.75
381,0.33,,0.0,0.75,0.0,,,,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.75,,1.0,,0.25,0.0,0.75,,0.0,0.75,0.0,,0.75,0.0,1.0,0.0,0.25,0.0,,0.75,,,0.0,0.0,,,1.0,0.75,1.0,1.0,1.0,0.0,,0.75,1.0,,,0.75,1.0,0.0,,,0.75,1.0,,0.83,,1.0,0.25,0.75,0.75,1.0,0.5,,0.5,0.75,0.5,0.25,0.5,
383,,,0.5,,,,0.5,,0.75,0.0,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.0,0.0,,0.25,0.0,1.0,,,0.0,,0.0,0.75,,,0.25,,1.0,0.0,0.0,1.0,,0.75,0.0,1.0,0.75,0.0,,,0.0,0.0,0.0,,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0.75,,0.75,0.5,,,0.75,0.75,0.5
385,0.33,0.5,0.0,1.0,0.75,,0.67,,1.0,1.0,0.75,0.0,0.25,0.0,,1.0,0.0,,1.0,,0.75,0.25,1.0,0.0,0.75,,0.0,,0.25,0.75,0.25,0.75,0.25,,0.25,0.75,0.75,0.75,,,0.0,0.75,0.75,0.25,0.25,,1.0,0.25,,,0.75,0.25,0.25,1.0,,0.25,0.75,,,,0.67,,0.5,,0.75,0.75,,0.5,0.5,,0.75,0.5,,0.5,0.0
386,,0.33,,0.0,,0.0,,0.75,1.0,0.25,1.0,,0.0,0.0,0.25,,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.25,1.0,0.75,0.25,,,0.25,1.0,,,0.0,0.75,1.0,1.0,1.0,,,1.0,0.0,0.75,0.75,1.0,0.75,0.75,,,,0.0,0.0,0.25,,,0.83,0.83,0.33,0.0,0.75,0.25,0.75,0.5,0.25,0.5,0.75,,0.5,,0.5
387,1.0,0.5,0.17,0.75,0.0,0.25,,,,,0.75,0.25,0.25,0.75,0.25,,,1.0,,0.0,0.25,,0.0,,0.25,0.25,0.0,1.0,0.25,1.0,0.25,,0.25,0.25,1.0,,0.0,0.75,0.75,0.75,1.0,0.75,0.75,,0.75,1.0,,0.25,1.0,0.75,0.75,0.25,0.75,0.75,0.75,,,,1.0,0.75,0.5,,0.83,0.0,,1.0,1.0,0.5,0.5,,,0.5,0.5,,
388,0.33,0.33,0.67,0.75,0.25,0.25,0.33,,0.25,,0.75,0.75,0.25,1.0,1.0,,,,0.25,,0.25,0.0,,0.25,0.0,,,0.75,0.25,0.25,1.0,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.25,0.25,0.75,1.0,,0.0,0.75,,1.0,0.25,1.0,1.0,0.0,0.0,0.0,,0.75,,,0.0,0.0,,,,,,0.0,,0.0,0.25,0.25,0.25,,0.25,0.75,0.75,
389,0.0,0.17,0.0,,1.0,,1.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,,1.0,0.0,1.0,0.75,1.0,,1.0,0.0,,1.0,0.75,,0.25,0.0,0.0,1.0,1.0,0.25,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.25,0.0,0.67,0.67,0.25,0.0,1.0,,1.0,,0.0,,,0.0,1.0,0.25
390,0.17,,0.0,1.0,,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,,1.0,0.75,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.75,0.0,,1.0,,,,1.0,0.0,,1.0,,,1.0,,1.0,,0.75,0.0,,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.33,0.83,,0.25,,1.0,,,,1.0,1.0,0.0,1.0,0.25
391,,,,1.0,0.0,0.0,0.83,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,,,1.0,,,1.0,0.75,0.75,0.25,0.75,,,1.0,1.0,1.0,0.0,0.0,0.25,0.25,0.75,1.0,,1.0,0.0,1.0,,0.0,0.0,,,1.0,,0.0,0.0,1.0,0.75,0.25,0.0,1.0,0.75,1.0,,,0.0,1.0,0.33,0.83,0.67,0.0,0.75,1.0,1.0,,,,,1.0,0.25,1.0,
392,0.83,0.5,0.67,0.25,,0.25,0.5,,0.75,1.0,0.25,0.25,0.75,0.25,0.75,0.75,0.25,0.75,,,0.75,0.25,,0.25,,0.25,0.25,0.75,0.75,0.75,1.0,0.25,0.25,1.0,0.25,,0.75,,0.25,,,0.25,,,1.0,,,0.0,0.0,,1.0,,1.0,0.75,0.75,,0.25,,,1.0,0.5,0.5,,1.0,0.75,,1.0,,0.5,0.5,0.75,0.75,0.5,0.5,0.5
394,0.17,,0.0,0.25,1.0,0.0,0.67,1.0,1.0,1.0,1.0,0.25,,0.75,1.0,0.0,,1.0,0.0,0.0,0.75,,1.0,,1.0,0.0,0.0,1.0,,,0.0,0.75,0.0,1.0,0.25,1.0,0.0,0.0,,0.0,,0.75,0.75,,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,,0.25,0.75,0.75,0.83,,,,1.0,,,0.5,,0.5,,0.5,0.0,0.5,0.25
395,,,0.17,,0.75,0.0,,1.0,1.0,0.75,,0.25,0.0,0.75,1.0,0.75,,0.75,0.75,0.0,1.0,0.75,,,0.75,0.25,0.0,1.0,0.75,0.25,1.0,0.75,0.75,1.0,0.25,1.0,0.0,0.25,1.0,,,1.0,,,1.0,1.0,0.75,0.75,,0.75,1.0,0.75,,0.75,1.0,0.0,,0.25,0.75,0.75,0.83,,,,1.0,,1.0,0.5,0.5,0.5,,0.5,0.25,,
396,,0.0,0.17,1.0,1.0,,1.0,1.0,,1.0,,0.0,1.0,0.25,1.0,,0.75,,0.75,0.0,1.0,0.75,,,1.0,0.0,0.0,1.0,0.75,,1.0,0.0,0.0,0.25,1.0,,1.0,1.0,0.0,0.25,1.0,0.75,1.0,1.0,,1.0,,,0.0,1.0,0.75,1.0,1.0,,,0.75,,,0.75,0.75,,0.67,1.0,,,0.75,1.0,1.0,,0.5,1.0,0.75,,1.0,0.5
397,,0.17,0.67,0.25,0.0,0.75,0.0,1.0,0.25,,0.75,1.0,0.0,,,,,1.0,0.75,0.25,,,,1.0,0.0,1.0,,,0.25,0.75,0.0,,,0.0,0.75,,,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.25,,0.75,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.25,,,0.75,1.0,,,0.67,0.67,0.0,1.0,1.0,0.75,0.75,,0.75,0.75,,0.5,0.5,0.5
398,0.0,,0.0,1.0,,,1.0,,1.0,1.0,0.0,,1.0,0.0,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,,,1.0,0.0,,1.0,0.75,1.0,1.0,1.0,,0.0,0.75,0.0,,0.75,,,1.0,0.25,1.0,,,,0.25,0.17,,1.0,0.75,0.75,,1.0,1.0,,,,1.0,0.0,1.0,0.25
399,,,0.67,1.0,0.75,,0.83,0.0,1.0,1.0,,0.0,1.0,,0.0,0.75,,0.25,1.0,,1.0,0.75,,,0.75,0.0,,1.0,,1.0,0.75,0.25,0.0,,1.0,,,1.0,0.25,1.0,0.75,1.0,0.75,,0.25,,0.75,0.0,0.0,1.0,,0.75,1.0,1.0,0.75,0.25,0.75,1.0,,0.25,,,0.83,0.25,0.75,1.0,1.0,0.75,0.75,0.5,,,0.5,0.75,0.5
400,1.0,0.83,0.33,0.25,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,1.0,0.75,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,,0.75,,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.83,,,,1.0,,0.75,,1.0,1.0,1.0,0.0,1.0,,
402,,,0.33,0.75,1.0,,1.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,0.0,1.0,,0.0,0.25,,,0.75,1.0,0.25,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.0,,1.0,,1.0,,0.25,1.0,0.25,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.75,1.0,1.0,1.0,,,1.0,
403,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,,0.25,1.0,0.25,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,,1.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,1.0,,0.25,,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,1.0,,0.75,,1.0,0.0,,0.0,0.33,1.0,0.0,,1.0,1.0,,0.0,0.0,1.0,0.75,0.0,,
404,0.83,0.17,0.17,1.0,1.0,0.25,,1.0,,0.75,0.75,0.25,,0.75,0.25,,0.25,,,0.0,0.75,1.0,0.75,0.25,0.0,0.25,0.25,,0.25,0.25,0.0,,,,0.25,,,0.25,0.25,0.25,0.25,0.75,0.25,,0.75,,0.25,0.25,,,1.0,1.0,1.0,0.25,1.0,0.25,,0.25,1.0,1.0,,,0.83,0.0,1.0,,1.0,,0.25,0.75,1.0,,0.25,1.0,0.75
406,0.67,,,0.25,,0.0,,0.25,,1.0,,0.0,0.75,,,,0.75,0.25,,0.0,1.0,0.75,,,0.25,0.25,,1.0,0.25,0.75,0.75,0.25,0.25,,0.25,1.0,0.75,0.25,0.0,0.75,,0.75,0.25,,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0.25,0.25,1.0,,0.25,0.25,,0.67,1.0,0.25,1.0,0.75,1.0,0.75,0.25,0.5,,0.5,0.0,,0.0
407,0.17,0.17,0.0,1.0,,0.0,1.0,0.25,1.0,1.0,0.0,,,,0.75,0.25,,,1.0,0.25,1.0,0.75,1.0,0.0,,0.0,0.0,1.0,0.75,,1.0,0.0,,1.0,1.0,0.0,1.0,,0.75,1.0,1.0,,1.0,1.0,1.0,1.0,,0.75,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.75,0.17,,1.0,,0.0,1.0,1.0,,,0.5,,0.75,,1.0,0.5
408,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.25,1.0,0.75,1.0,0.75,,,1.0,0.0,,0.0,0.0,1.0,0.75,,0.75,,,1.0,1.0,,,0.75,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,1.0,,,0.75,0.75,1.0,,0.0,0.25,,0.5,0.83,0.0,0.25,,0.75,0.5,0.5,0.5,0.75,,0.0,,
409,,0.33,0.17,1.0,,0.25,0.83,0.25,,1.0,0.25,0.75,1.0,0.25,1.0,0.0,0.75,0.75,,0.25,,,,0.25,,,0.25,1.0,0.0,1.0,1.0,,0.25,1.0,,0.25,1.0,0.75,,0.25,1.0,0.25,0.75,,1.0,,0.0,1.0,0.25,,1.0,,1.0,1.0,1.0,0.75,,0.75,0.75,1.0,,0.67,1.0,0.0,0.25,1.0,0.75,,,0.25,,0.25,0.0,0.75,
411,0.33,0.17,0.0,,1.0,0.0,0.83,0.25,,0.75,0.25,,,0.25,1.0,0.25,,0.0,1.0,,0.75,0.25,1.0,0.0,0.75,0.25,0.0,,0.25,1.0,1.0,0.0,,,1.0,0.25,,,0.0,1.0,1.0,0.25,1.0,1.0,,1.0,,1.0,0.25,,,0.75,,1.0,0.25,1.0,1.0,,0.0,0.25,,0.17,,0.25,,1.0,1.0,0.75,0.0,0.5,1.0,,0.0,0.75,
413,0.0,0.0,0.0,,,0.0,,0.25,1.0,,,0.0,1.0,0.0,0.75,0.25,,0.0,,0.25,1.0,0.75,1.0,0.0,1.0,,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.25,1.0,,0.75,1.0,,1.0,,0.0,1.0,0.0,,,1.0,,1.0,0.25,1.0,,1.0,0.0,0.0,0.0,,,,0.0,1.0,,0.75,0.0,0.5,1.0,,0.0,1.0,
415,0.67,,0.17,0.0,,0.0,0.33,0.75,,,0.25,0.0,0.25,,0.75,1.0,,0.25,,1.0,,0.75,0.0,0.0,1.0,,0.0,0.25,0.0,,0.0,0.0,0.75,0.25,,0.25,0.25,0.75,0.0,,,1.0,,1.0,0.25,1.0,0.75,0.25,0.75,,,1.0,,0.25,1.0,0.0,0.0,1.0,0.75,1.0,0.33,0.17,0.67,,0.75,,0.75,,0.75,0.75,0.75,0.25,,0.5,
416,0.83,0.33,,,1.0,0.0,0.17,1.0,0.75,0.75,,0.75,0.25,1.0,,0.75,0.0,,,0.0,,1.0,1.0,,,0.25,0.0,1.0,0.75,0.25,1.0,0.25,,1.0,0.25,,0.0,,1.0,,0.0,,0.25,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.75,,0.25,0.25,1.0,0.75,,0.75,,0.83,,0.0,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.0,0.5,
418,0.17,,0.33,,,,0.17,0.75,0.25,0.0,0.75,1.0,0.0,0.75,,0.0,,1.0,0.0,,0.75,,0.0,,0.0,0.75,1.0,,0.75,0.25,0.25,,,,1.0,1.0,0.0,0.25,,,0.25,1.0,0.75,0.25,,0.25,1.0,0.0,0.25,0.75,0.0,,0.25,,0.0,,0.0,0.0,1.0,0.25,1.0,,0.33,0.0,1.0,0.0,0.0,0.25,0.75,,0.25,0.0,0.75,,0.25
419,0.67,0.17,0.17,0.25,0.75,0.0,0.17,0.75,0.25,0.0,1.0,0.75,0.0,0.25,1.0,,0.0,,1.0,0.0,1.0,,1.0,0.0,0.25,0.25,,1.0,,0.25,,0.75,,1.0,0.25,1.0,,0.0,,0.25,0.0,1.0,,,0.75,,1.0,,,,0.0,0.75,0.75,0.25,,0.25,,0.0,0.0,,1.0,1.0,0.17,0.0,1.0,0.25,,0.5,,0.5,0.75,0.5,0.75,,
420,0.83,0.33,0.0,0.75,0.75,0.0,0.17,,,0.75,1.0,,0.0,0.75,0.25,0.75,,,0.25,0.0,1.0,0.75,,0.0,0.75,0.75,,1.0,1.0,0.75,,,,0.25,0.0,,,,0.25,0.0,0.75,,,,1.0,1.0,0.75,0.25,0.25,0.75,0.0,0.0,0.0,,1.0,0.75,0.75,,1.0,1.0,,1.0,,0.0,1.0,0.0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,,
421,0.33,0.5,0.33,0.75,0.75,,0.83,1.0,,1.0,0.75,0.25,0.25,0.75,0.75,,0.0,,,,,,0.75,0.0,0.75,0.25,0.25,0.75,,0.0,1.0,0.75,,0.0,,1.0,0.0,0.75,1.0,0.25,0.0,0.75,0.25,0.75,0.75,0.75,,0.75,0.0,,0.0,0.25,,1.0,0.0,,,0.0,1.0,,0.67,0.5,0.33,0.75,1.0,,,0.25,,0.5,,0.25,0.5,,0.25
422,1.0,0.83,1.0,0.25,0.0,,,0.75,,1.0,,1.0,0.75,,1.0,,0.0,1.0,0.75,0.0,1.0,1.0,,0.25,0.0,0.75,0.75,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.75,0.25,,,1.0,0.75,1.0,0.75,1.0,,0.25,1.0,,,0.25,0.25,,1.0,0.0,0.0,0.0,1.0,,0.83,0.83,0.67,0.0,,0.25,0.0,0.5,,0.75,0.75,0.5,0.5,,
423,0.83,0.5,,0.25,,0.0,,1.0,,0.25,,,0.25,1.0,,0.25,0.0,0.25,0.75,0.25,1.0,0.25,0.75,,0.25,0.25,0.0,,0.75,,0.25,0.25,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,,0.75,0.75,0.75,0.25,0.0,0.25,,0.25,0.75,,1.0,,,0.0,1.0,1.0,,0.83,0.17,,1.0,0.25,0.75,0.5,,,,0.5,,0.75,0.5
424,0.67,0.33,,0.75,,0.0,0.67,0.0,1.0,1.0,1.0,,0.0,,0.75,0.75,0.25,1.0,,0.0,0.75,,0.0,0.0,0.75,0.25,0.25,,0.75,,0.0,0.0,0.0,,0.25,,0.0,1.0,,,0.25,0.75,1.0,1.0,,0.75,0.0,0.75,0.0,1.0,0.75,0.25,,,0.0,,1.0,,,,0.83,0.5,0.83,0.0,0.75,,1.0,,0.5,0.75,0.5,0.5,,0.5,0.25
425,,0.33,0.0,0.75,1.0,0.0,,,1.0,1.0,0.75,0.0,0.75,0.75,0.75,1.0,,0.75,1.0,0.0,,0.75,0.75,,0.75,0.25,0.25,1.0,0.75,1.0,0.25,,0.25,,0.75,0.0,,,0.75,,0.75,,0.25,,0.75,1.0,0.75,0.75,,0.0,,1.0,,1.0,0.0,,0.0,,1.0,0.75,,,,0.75,1.0,1.0,1.0,0.0,0.75,0.75,1.0,0.75,0.25,1.0,
426,,0.17,0.0,,1.0,0.0,1.0,,1.0,1.0,,0.0,,,1.0,0.0,1.0,0.25,1.0,0.25,,1.0,1.0,0.0,,0.0,0.0,1.0,,1.0,,0.0,1.0,1.0,,,1.0,0.75,,0.75,,,,1.0,1.0,,,1.0,,0.75,0.75,1.0,,1.0,1.0,,1.0,,0.0,0.75,0.17,0.33,0.83,0.75,0.75,1.0,1.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.25
427,0.0,0.17,0.0,,,,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,0.75,1.0,,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,,,0.25,,1.0,0.0,,,0.75,1.0,1.0,,1.0,0.0,0.75,,1.0,,1.0,1.0,,0.75,,,1.0,0.0,0.25,0.17,0.67,1.0,0.75,0.25,1.0,,,,0.25,1.0,1.0,0.0,1.0,0.0
428,,0.17,0.0,1.0,,0.0,0.83,0.0,1.0,1.0,0.25,,1.0,0.0,,0.75,,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.75,,,,0.0,1.0,1.0,0.0,1.0,0.75,0.0,0.75,,0.75,1.0,1.0,,1.0,0.25,0.0,0.25,1.0,0.75,0.75,1.0,1.0,,1.0,1.0,,0.25,,,,,0.25,0.25,1.0,1.0,,0.25,,1.0,1.0,0.5,,
