,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
458,0.0,0.0,,1.0,,,,0.0,1.0,,,,,,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,,,,,,1.0,,0.0,,1.0,,0.75,1.0,,,,,1.0,,,0.0,,,,,1.0,0.0,,,,0.0,,,,1.0,,,1.0,,0.75,,,,,,,
461,,,,,0.0,,0.33,,,0.0,0.75,,,,,,,,,,,,,,0.75,0.25,,1.0,0.25,,,,0.0,0.25,,,,0.25,,,,,,1.0,,,1.0,,0.0,,,0.75,,0.0,,0.0,,0.0,,,,1.0,,,,,0.0,0.5,,,,,,0.75,0.5
462,,,,,0.0,,0.17,0.75,,0.0,,,,0.75,0.75,,0.0,,,,0.75,0.25,,,,,,0.75,,,1.0,,0.75,,,1.0,,,,,,1.0,,0.0,,,,,,0.0,,,,,1.0,,0.0,0.25,1.0,,1.0,,,0.0,,,,,,,,,0.75,,
463,,,,0.25,0.25,0.0,,,,,,,,0.75,0.0,,,,0.75,0.0,0.75,0.75,,,,,,,,,,,,,,,,,,0.0,,1.0,0.25,0.75,,,,0.25,0.25,0.25,,,,,,0.0,,,,,1.0,,,,1.0,,,0.5,0.75,,,,,0.75,0.25
464,0.83,,,0.75,,,0.5,,1.0,,,,,0.0,1.0,,,,,,,,,,0.25,,,,,0.75,0.75,,0.25,,0.0,,,1.0,0.75,,,,0.25,,,1.0,0.25,0.25,,,,,,,,0.0,,0.75,,,0.67,,,0.0,,,1.0,,,,,0.5,,,
465,,0.5,,,,,,,,1.0,,,,0.0,,1.0,,,,,,,,0.25,,,1.0,,,,,,,0.0,1.0,,,0.75,0.25,1.0,1.0,,1.0,,,,,,0.75,,0.75,,,,,0.25,,,,,0.67,,,,0.75,1.0,0.75,0.75,,,,,,1.0,0.75
466,,,,0.25,,,,,,,0.75,,0.0,,,,0.0,,,,,,0.0,,,0.75,,,,0.25,,,,,0.0,,,,1.0,0.0,,1.0,,0.25,0.25,,0.25,,0.25,,,0.75,0.75,0.75,,,0.0,,,1.0,,,,,1.0,,,,,,0.75,,,0.75,
467,,,,1.0,,,,,,,0.75,,,0.75,,0.0,,0.75,1.0,,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,,1.0,,0.0,,,0.75,,0.25,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.75,0.5,0.75,
468,0.0,0.17,,1.0,0.75,0.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,0.0,,,,1.0,0.0,,,,,,1.0,,,,,,,1.0,,1.0,,,0.0,,,,,,1.0,1.0,,1.0,,0.0,0.0,,1.0,,,1.0,,,,0.25,,,,,
469,,,,,1.0,,,,,,,,,,0.75,,,0.75,1.0,,1.0,,,0.0,,0.0,,,,,0.25,,0.0,1.0,,,,1.0,,1.0,,0.75,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,0.25,,0.33,,,,,,,,,0.5,,0.75,,1.0,
470,,,,1.0,,,,,,,,,1.0,0.0,,0.25,1.0,0.0,1.0,0.25,,1.0,,,1.0,,,1.0,,,0.75,,,,1.0,0.25,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.5,,,0.0,,
471,0.33,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,0.25,0.0,,,1.0,,,,0.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,0.0,0.0,,1.0,,0.25,1.0,,,,0.5,,,,,
472,,,,,1.0,,0.83,0.0,,,0.0,0.0,,0.0,,,1.0,1.0,,,,,,,,0.0,0.0,,0.25,,,0.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,0.5,,,,,,1.0,,,0.75,0.75,,1.0,
473,,0.0,,,,0.0,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,1.0,1.0,,1.0,,0.0,,1.0,,0.0,,,1.0,,,,1.0,0.75,0.75,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.75,,1.0,,,,1.0,,,,
474,,,,0.0,0.75,,,,0.25,,1.0,,,,,,,,,,,0.75,0.75,0.0,0.25,0.0,0.25,,,0.0,,1.0,,,,,,,,0.0,,0.75,,,,,,0.75,0.0,1.0,0.25,,0.25,,0.75,,,,,,0.83,,,0.0,,,,0.5,,,,,,,
475,,,,0.25,,,,,,,,,,1.0,,,,,,,,0.0,,,,1.0,,0.75,0.25,,0.0,1.0,,,0.0,,,0.25,,,0.0,,,,,,1.0,0.25,0.0,1.0,1.0,,1.0,0.0,,,0.0,0.75,,,0.83,,,,,,,,0.5,,0.5,,,,
476,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,1.0,,,,0.0,,,,,1.0,,0.0,1.0,,0.0,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,
477,,,,,,,,,,1.0,0.0,0.0,,,,1.0,0.75,0.75,,,,0.25,,0.0,0.0,,,0.25,,0.0,,,,,,0.75,,,,0.75,,1.0,,,0.75,,,0.0,,0.75,,0.75,,,0.75,,,,,1.0,,,,,,,,,0.25,,,0.75,,0.75,
478,,0.0,,1.0,,,,,,,,0.25,,,,,0.0,1.0,,0.0,1.0,,,,1.0,,0.25,,,,0.75,1.0,,,,,0.25,,,,,,,,0.25,1.0,,0.25,0.25,0.75,,0.25,,,,,,,,,,,,0.25,,,,,0.5,0.75,0.75,,,,0.75
479,,,0.0,,,,,0.0,,,,,,,,,1.0,,,0.0,,0.75,,,1.0,,0.0,,,,,0.0,,,,,,,,,,0.75,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,0.17,0.5,1.0,,0.75,1.0,,,0.0,,,,,1.0,
480,,,0.0,,,,0.0,,,0.25,,0.75,,0.75,1.0,,,0.25,,0.25,,0.75,,,0.75,,0.25,,0.75,,,,1.0,,0.0,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,,,0.0,,,,,0.25,0.75,,,,,
481,,,,0.25,,,,,,1.0,,,,,1.0,,0.0,,1.0,,1.0,,,,,,0.75,,,,,,,,0.75,,,,0.25,,1.0,0.0,,,,1.0,,,,0.0,1.0,,,1.0,0.25,0.0,,0.75,,1.0,0.67,,,,,,,0.5,0.75,,,,0.25,,
482,0.33,,,,,,,,0.25,,0.0,0.75,,,0.25,1.0,0.0,,,,,,,,0.25,,,,,,0.0,0.75,0.0,1.0,,,,,,,1.0,,,,,,0.75,,1.0,,0.25,,,,0.25,,,0.25,,1.0,,,0.33,,0.75,,,0.0,,,,0.25,,,
483,,0.0,0.33,,,0.0,0.83,,,,,,,,,,,0.75,,0.25,,,,0.0,,,,,,1.0,0.75,,,,,0.75,,,,,,,,,1.0,,0.0,,,,0.75,,1.0,,,0.75,1.0,,0.0,0.25,,,0.83,0.25,0.25,,,0.75,,,,,,,0.25
484,0.0,,,,0.75,,,,1.0,,,,,0.25,,0.75,,,1.0,,1.0,,,0.0,,0.0,,,0.75,,,,,,,0.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,0.25,,,,,,,,,0.75,,,,0.75,,0.5,1.0,,0.0,,0.5
485,,,,,,0.0,,,,,,0.75,0.0,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,1.0,,1.0,,,,,0.0,,0.25,,1.0,0.0,,0.0,1.0,,,,0.75,0.75,,,,,,1.0,,,,,1.0,,,0.25,,0.75,0.75,0.25,,,0.5
486,,,0.17,,1.0,,,,,1.0,,,,,1.0,0.25,0.0,,,,,0.25,1.0,,,,0.0,1.0,,0.75,,,0.25,1.0,,,0.25,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,0.25,,0.83,,0.83,,0.25,,,,0.0,,,,,,
487,0.67,0.0,0.0,,0.0,,,,0.75,,,,,0.0,,,0.75,,,0.0,,0.75,,,,,,,,,,,,1.0,0.0,,,0.25,,,,,0.75,1.0,,,,,,0.0,,,,,0.0,0.0,,,,,,0.83,,,,,0.0,,,,0.75,0.5,0.75,1.0,
488,,,,0.25,,0.0,,0.25,,1.0,0.75,0.25,0.25,0.25,,,,,,,0.25,,,,,0.25,,1.0,0.0,,,0.75,,,0.25,1.0,0.0,,,,,,,,,,,0.25,,,0.0,,,,,,0.75,0.75,,,,0.5,,0.0,,,0.25,,,,,,,,
489,,,,,,1.0,,,,,,,,,,,0.0,0.75,,0.0,,,,,,1.0,1.0,0.0,,,,,0.25,,0.0,,,0.75,,,,,,0.0,0.0,,,,,0.75,,,0.75,,,0.0,0.0,0.25,,,,,0.17,0.0,,0.25,0.0,0.25,,,,0.5,,,
490,0.83,,,,,,,,,,,,0.75,,0.75,,1.0,,1.0,,,0.75,1.0,,,0.0,,,0.25,,,0.25,,0.75,,,,0.75,0.25,,0.75,,,,,,,,0.0,,0.75,,,,,0.75,,1.0,,1.0,,,,,,1.0,0.75,,0.25,,0.75,,,,
491,,,0.0,,1.0,,,,,,,,1.0,0.0,,,,0.0,,,,0.75,,,1.0,,,,,,,0.0,,,,0.25,,1.0,0.0,0.75,,,1.0,1.0,,1.0,,0.75,,,0.75,,,1.0,,,,,,,,,,,0.75,,1.0,,,0.5,1.0,,0.25,,
492,,0.0,0.0,,1.0,0.0,,,,,0.0,,1.0,0.0,,,,,,,,0.75,,0.0,,0.0,,,,,1.0,,,1.0,,,,1.0,,,,,0.75,,,,0.0,1.0,0.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,0.75,,0.0,,0.75,,,
493,,,0.33,,,,,,,,,,1.0,,,0.25,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,0.75,,0.25,,0.75,,,,1.0,,,1.0,0.0,,,,,1.0,,,,1.0,,,0.33,0.5,,0.25,0.25,,,0.75,,,1.0,0.75,,0.75,0.5
494,,,,1.0,,,,,,,,,,0.0,,,1.0,,,,1.0,,,,,,,,,,,0.0,,,,0.0,,1.0,,,,0.25,1.0,1.0,1.0,1.0,0.0,,0.0,,,,1.0,1.0,,1.0,,1.0,0.0,,0.0,,,,0.0,,,,,,,0.75,,,0.25
495,,,1.0,,,,,1.0,,0.0,,1.0,,,,1.0,0.0,,,,1.0,0.0,,1.0,,,,,,0.0,,,1.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,,,1.0,,0.0,,,,0.0,,,,,,,,
496,,0.83,,,,,0.17,,,,,,0.0,,,,,,,0.0,,0.75,,,0.0,,,,,0.25,0.0,,,,,,0.0,0.25,0.75,0.25,,,,,,,,,1.0,1.0,,0.0,0.0,,,0.0,,,1.0,,0.83,,0.17,,0.75,,,,,0.75,0.75,,,,
498,,,0.0,,,,,,0.0,,,0.25,,,,,0.25,,0.75,0.0,,1.0,,1.0,,,1.0,,,0.75,,,,,0.75,,0.25,,0.25,,,0.75,,,,,0.75,0.0,,,0.75,,,,,,0.0,,,,,,,0.0,,1.0,,,,1.0,1.0,,,0.75,
499,0.33,,,,,,,,0.75,1.0,0.75,,,,1.0,,,,,0.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,0.0,,,1.0,1.0,0.0,0.25,0.75,,,,0.5,,,0.0,1.0,
500,0.83,0.67,0.67,0.25,,,0.67,,0.25,0.0,,0.75,0.25,,,,0.25,,,,,,,,,,0.25,,0.25,,,,,,,,,0.75,0.25,,,,0.25,,,,1.0,0.0,,,0.0,,0.75,,1.0,,,,,,0.5,,,,0.75,0.75,,,,,,,,,
503,0.83,,,,,0.0,0.5,,,,,,0.25,0.25,,,,1.0,0.75,,0.75,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.75,,,,0.25,0.75,,0.75,,,1.0,,,0.5,,,0.0,,,,0.5,,,,,0.5,,0.5
504,,,,,0.0,,,,,,1.0,,0.0,,,,,0.75,,,0.25,,0.0,,0.0,1.0,,,,,0.0,1.0,,0.25,,,,,0.75,,,,,,0.0,,,0.0,,0.25,,,0.0,0.0,0.0,0.0,,,,,,,0.33,0.0,,,,0.0,,,,,,0.5,
505,,0.0,,,,,,,,,0.25,,1.0,0.0,,,,,,,,,1.0,0.0,1.0,,,,,,,,0.25,0.25,,,,,,,1.0,,,,1.0,1.0,0.0,,,,1.0,1.0,,,0.0,,1.0,,,0.25,,0.17,1.0,,,,,,0.25,,,0.5,,,0.75
506,,,,,1.0,,,,,,0.75,,,,1.0,,0.0,,,,0.75,,,0.0,,,0.0,1.0,,0.75,,,0.25,,,,0.0,,,,,,,0.75,1.0,,,0.25,,,0.25,,0.0,,1.0,,,,,0.75,,,,,1.0,,0.75,0.5,,0.5,,0.5,,,
510,,,,0.25,,,,0.0,,0.0,,,,,,0.0,,1.0,,,0.75,0.25,,0.0,,0.25,0.25,,,0.75,0.0,,0.0,,,,,,,,,,,,0.75,1.0,,0.0,,1.0,,,,0.75,,,,,,,,0.67,,0.0,,,,0.5,0.5,,,,0.5,,
511,0.17,,0.5,0.75,,,0.67,,,,,0.0,,,,1.0,,,,,0.75,,0.75,0.0,,,0.0,,0.75,,0.25,0.25,,,,,0.25,,0.75,,,,,1.0,,,0.25,0.25,,1.0,,,,0.75,,0.0,,,0.75,,,,,,,,,,,,,0.5,,,
512,,,,,,0.0,,,,,,,,0.0,,,,1.0,0.75,,0.25,0.25,,0.0,,,0.0,1.0,0.25,,0.75,,,,,,0.25,,,,1.0,,,,,,0.25,,0.25,1.0,,0.25,,0.75,,,,,,,,0.33,,,,,,0.5,0.5,,,0.5,0.5,,
513,,,,,,,,,,,,,0.25,,0.75,1.0,0.0,,,,,,,0.0,0.25,0.0,,,0.25,,0.75,,,,,,0.0,,,1.0,,,,,,,,0.25,,,,,0.75,0.75,,,,0.25,,0.75,,,,,0.75,,,0.5,0.5,0.5,,0.5,0.5,,0.5
514,,0.83,,,,,,,,,,0.25,0.25,1.0,1.0,,,,0.75,0.0,,0.75,,,,,0.0,,0.75,,0.75,,,,0.75,,0.25,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,0.17,0.5,,,0.75,1.0,1.0,,,,,,,,
516,,,,,,,,,0.75,,,,0.0,,,0.75,,0.75,,0.0,0.75,,0.75,,,,,1.0,,,,0.25,,0.0,0.0,0.75,,,,0.75,,0.25,,,,,,,,,,1.0,,1.0,,,,,,,0.33,,,0.0,0.25,0.75,,,0.5,,,0.5,,0.5,
517,,0.33,,,1.0,,,,,,0.0,,1.0,,,0.25,,,,0.0,1.0,0.75,1.0,,0.75,,,1.0,,,0.75,,,1.0,1.0,0.25,1.0,,,,,,,,,1.0,0.25,,0.25,,,,,,,,0.75,,,0.75,,,,,,,,0.75,0.5,,,,,,
518,,,0.17,1.0,,,,,,1.0,0.25,,,0.0,,,1.0,0.0,1.0,,,,,,1.0,0.0,0.0,,,,,,,,,,,0.75,,,,0.25,,1.0,0.75,,,0.25,,,,,0.75,,,,1.0,,,0.75,,,1.0,,,,,0.75,,,1.0,,,1.0,
519,,,,,,,1.0,,1.0,,,0.0,,,,,1.0,0.25,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,1.0,1.0,0.75,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,0.25,0.25,,,,0.0,,,1.0,0.0,,
520,,0.0,,,,,,,1.0,,,,,0.0,1.0,0.75,,0.0,1.0,,,,1.0,0.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,0.75,,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,0.17,,,,,,,,0.0,,,,,,
521,0.67,,0.5,0.25,,1.0,0.17,,0.25,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.25,,,1.0,,,,,,,,0.25,,,0.25,,,,0.25,0.25,1.0,0.25,,,0.0,,,,0.25,,,,,,0.0,1.0,,,,,,0.5,0.25,,,
522,,0.33,0.17,,,0.0,0.17,,,0.25,,,,,,,,,,,1.0,,,,0.25,0.25,0.25,0.75,,,,1.0,,,,,,0.0,,,,1.0,0.75,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,0.0,0.75,,,,0.75,,,0.25,,,
523,,,,,,,,,1.0,1.0,0.0,0.75,0.25,,,,,,,0.0,,,,1.0,0.75,,1.0,,0.75,,,,0.75,,0.75,,,1.0,0.25,0.75,1.0,,,,0.75,1.0,,,,,,,,,,,0.0,,,,0.5,,1.0,0.0,,,,,,,,,0.5,,
524,,,,,,,,,0.0,0.0,0.25,,,,,,,0.25,,,,0.0,0.0,,,,1.0,,,,0.25,1.0,,,,0.75,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,1.0,,0.67,,0.17,0.0,,0.0,,0.0,,0.75,,0.0,1.0,,
525,,0.0,0.0,,,,,,1.0,,0.0,,,,1.0,,1.0,,,0.0,,1.0,1.0,0.0,,,,,0.75,1.0,,,,,,,,1.0,,,,,,,1.0,,,0.0,,,,,1.0,,0.25,,1.0,,,,0.0,,,1.0,,,,1.0,,,1.0,,,1.0,
526,,,0.17,,,,,,,,,0.75,,,,,0.0,,,0.25,,,0.75,,,,0.25,,,,0.25,0.25,,,,,,,,,,1.0,0.0,0.75,,0.25,,,,,0.25,,0.75,,1.0,,,,,,,1.0,,0.25,,0.25,,0.5,0.5,0.5,,0.25,0.5,,
527,,0.5,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,,0.75,,,0.25,,,,,0.25,1.0,,0.75,1.0,,0.75,1.0,,1.0,0.75,,,0.75,0.75,,0.75,,,0.0,,,1.0,0.75,,,,0.25,,,,,,,,,,,0.5
528,,,,,0.0,1.0,0.33,0.25,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.25,,0.75,,,0.75,,,,,,0.75,,,0.0,,0.75,,0.0,,,,0.75,0.75,,,0.25,0.0,,1.0,,0.33,,0.33,,,,,,,,0.75,,0.75,,
529,0.17,0.0,,,0.25,0.0,,,,,,,,,1.0,0.25,,,1.0,,,0.75,1.0,,,,0.0,1.0,,1.0,,,,,,,,1.0,,,,0.25,,,,,0.0,0.75,0.0,,,,,,,,,,,,0.0,,0.83,,,1.0,,,,,,1.0,0.0,,0.25
531,,,0.17,,,,,0.0,,1.0,0.25,0.0,,,0.25,,,,,,,,,,1.0,,0.0,,,,,,,1.0,1.0,,0.75,,,0.75,1.0,,,,,1.0,0.0,0.25,,,,,,,,,1.0,1.0,,,,0.5,0.83,,,,,,,0.25,1.0,1.0,,,
532,,1.0,,,,,,,0.75,,0.75,,0.0,,,,,,,,,0.0,,0.0,,1.0,,,,,1.0,,,,0.0,,1.0,,,0.0,0.0,,,0.75,,1.0,,0.0,1.0,,,0.0,,,,,,,,1.0,,0.67,0.67,,,0.0,,,,,1.0,,1.0,,
533,0.67,,0.33,,,,,,,,,0.25,,0.75,,,,,,0.0,,,,0.0,,,,,,,,,0.25,1.0,0.25,,0.75,0.25,,,,,,1.0,,,,,0.0,1.0,,,,1.0,,,1.0,,,,,0.67,1.0,,1.0,0.75,1.0,,,0.5,,,,,0.0
534,,,,0.0,,,0.67,0.75,0.75,,,0.25,0.25,,,1.0,,,,,1.0,,1.0,,0.0,,,,,0.25,,,,,0.0,1.0,,,,,,1.0,,1.0,,,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,0.5,0.25,0.5,,0.5,,,
535,,0.0,0.83,,,0.0,0.83,,,,,,0.0,,,,,,,,1.0,,0.25,,,0.0,0.0,,0.25,,,,0.25,,,1.0,0.0,,,0.25,,,,,1.0,,,1.0,,,,,,,1.0,,,,,0.75,0.5,1.0,,,,,1.0,,0.0,0.0,,,,,
536,,0.17,,,1.0,,0.67,0.75,,,,0.25,0.25,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,0.75,0.25,,,1.0,,0.25,,,,,,1.0,,,,,0.75,,,,,,,,1.0,0.75,,0.25,,0.83,,0.75,,,,,,,0.75,,,0.5,
537,0.83,0.5,,,0.25,0.0,,1.0,0.75,,,,,,,0.75,,,,,0.75,0.25,,0.0,0.25,,,0.25,0.75,0.75,0.75,,,0.25,,,,0.75,,0.0,,,,,,,,,,,1.0,,0.75,,,,0.75,,,,,0.83,,,0.75,,,,,,,,,,
538,,,,,,,0.33,1.0,1.0,,,,,,,,,,,,,,1.0,,,0.25,,1.0,,,1.0,,,,0.0,,0.0,,1.0,,,,0.0,,,1.0,,1.0,,0.0,,1.0,,,,,,,0.75,0.75,1.0,1.0,,,,0.75,1.0,,,,,0.5,,0.5,
539,,,,,0.25,0.0,,,,,,,,0.25,,,,,,0.75,,0.75,,0.25,,,,,0.25,1.0,,0.75,,,,0.0,,,0.0,0.25,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,0.75,0.75,0.75,1.0,,1.0
541,0.67,,,0.25,,,,,0.25,,,0.25,,0.75,,,0.25,0.75,,,0.75,,0.75,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.75,0.75,,,,,,0.75,0.25,,,,,,0.67,,,0.75,0.75,0.0,,0.5,,0.5,,0.5,0.5,0.25
542,0.5,0.17,,,1.0,,,,,,0.75,0.0,,,0.75,,,,,,,,,,,,0.0,,0.75,,,,0.25,,,0.75,,1.0,,,1.0,,,,1.0,1.0,,1.0,0.0,0.75,1.0,,,0.75,,0.25,,,,,,,,0.0,,,,0.75,0.75,,,,,,
543,,,0.0,,,0.0,,1.0,1.0,1.0,1.0,0.0,,,,,0.25,,0.75,,,0.75,1.0,,,,,,,,,,,,,,,0.25,,0.0,,,0.25,,1.0,,0.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,0.25,,,,,0.5,
544,,0.33,,,1.0,0.0,,0.75,,,1.0,,,0.75,,,0.75,,,0.0,,,,,,,,,1.0,,,0.75,0.0,,,,,,,,0.25,,,,,,,,0.0,,1.0,,1.0,,,0.75,,,,0.75,0.83,,1.0,,1.0,1.0,1.0,,,,,,,,0.25
545,,,,,1.0,,0.67,0.75,1.0,,1.0,0.25,,,,,0.25,,,,,0.25,,,,,,,,,1.0,,,1.0,,,,0.25,,,0.0,,,,1.0,1.0,,,,1.0,,,,0.75,,,1.0,,0.75,0.75,0.5,,,0.0,,0.75,,,0.25,,,,,,
546,,0.67,,,,0.75,,,,0.0,0.0,1.0,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,1.0,,,,,,0.0,,,,1.0,,0.25,0.25,0.25,,,,,0.25,,,1.0,,,0.0,,0.25,0.25,,,,,0.25,,,
547,,,0.5,,,,,0.0,,,,,,,0.25,,0.0,1.0,,,,,0.0,,,0.0,0.0,,,0.75,0.25,0.25,,,,0.75,0.0,,,,,,,,,1.0,0.25,,,1.0,,0.25,,0.75,,,0.0,,,,0.67,0.67,,0.0,,,,,,,,,,,0.5
548,,,,0.75,,0.0,,,,,,,,0.75,,,,,,,,,,,0.25,0.0,0.0,,,0.25,,,0.0,,,1.0,,,1.0,0.0,0.75,,,,,,,0.25,0.0,,,1.0,,,,,,,,1.0,1.0,,0.17,0.0,1.0,0.25,,,,,,,0.5,0.5,
550,,0.33,,,,,,,1.0,,,0.0,,0.0,1.0,0.25,,,,,,,,0.0,,,0.0,1.0,0.75,0.25,,,,0.75,,0.75,,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,0.33,,,0.0,0.75,0.5,,0.5,0.75,,0.5,,0.5
551,,,0.0,,0.0,,,,,0.75,,0.25,,0.75,,,1.0,,,,0.75,,,0.25,,,0.25,,,,1.0,,,,0.25,,,1.0,,0.75,,0.75,,,,1.0,,,,,,,,,,,0.75,,,1.0,0.67,,,0.25,,,,0.25,0.0,0.5,,,0.25,,
552,,,0.33,,,,,,,,,0.0,,,,1.0,,,0.75,0.25,,0.75,,,,1.0,0.0,,0.0,0.75,,,,,,,,0.75,,0.25,,,,1.0,,,,0.75,,,,,,,0.25,,,0.75,,,,0.5,0.5,0.0,0.0,1.0,,,,0.75,,,,,0.75
553,,,,,,,,0.0,,1.0,,,,,1.0,,,,,,,1.0,,,,0.0,0.0,1.0,,1.0,,,,,1.0,0.0,1.0,1.0,,,,,,,,,0.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.75,,,1.0,,,0.5,1.0,,,0.75,0.25
554,,0.33,,0.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.0,,0.0,,,0.75,,,,,,0.0,,,,,,0.0,,0.0,,,,,,1.0,1.0,,1.0,,,,0.0,,,,,,,,0.0,,,,0.0,1.0,,,,,,,,,,0.5
555,,,,,,0.0,,,,,0.0,0.0,1.0,,0.75,0.75,,0.0,,,,,,,,,0.0,,,,0.25,,,,,,,1.0,,1.0,,0.75,1.0,,1.0,,,,,,,1.0,,,,,,,,0.25,,,1.0,,,1.0,,1.0,,0.5,,1.0,,1.0,0.25
557,0.17,,,,,,0.83,0.25,,0.75,,,1.0,,,0.0,1.0,,1.0,,,,,,,,,,,,0.75,,,,1.0,,,,0.75,,,,,,,,0.0,1.0,,,0.75,1.0,,,,,1.0,,,,,0.67,,0.25,,,1.0,0.75,0.0,0.25,,,,0.75,
558,,0.83,,,0.25,,,0.75,,,,,,,,,,,0.25,,,,,,,1.0,1.0,,,,,0.75,0.75,,0.0,,0.25,,0.75,0.25,,,,,,,,,,,0.25,,0.25,,,,,0.25,1.0,1.0,1.0,,0.17,,,,0.0,0.0,0.75,,0.5,,,,
559,,,0.5,0.25,,0.0,,,,,,,,,,,0.0,0.75,1.0,0.0,,0.75,0.25,,0.0,,,,0.75,,,,0.25,1.0,,,0.0,,1.0,0.25,0.0,,,,0.75,,,,0.25,,,0.75,,,,0.0,,,,,,,,,1.0,,,0.5,,,,,,,
560,,,0.17,,,,,,,,,,,,,,0.0,0.25,,,1.0,,,,,,0.0,,,1.0,,1.0,,1.0,,,0.0,,0.25,,,,,,,,1.0,,0.25,,,,0.25,,,,0.25,,,1.0,1.0,1.0,,0.0,,0.25,,,,,1.0,,1.0,1.0,0.75
562,,0.33,0.0,,1.0,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,0.25,,,,,0.0,0.25,,,0.0,0.75,0.0,,,,,1.0,0.0,0.75,1.0,,,1.0,,,,0.75,,0.75,0.83,,,0.25,,,,,0.25,0.5,,,,,
563,,,,,0.75,,,,,,,0.75,0.0,,,0.75,,,,,,,0.0,0.25,,,,,0.0,,0.75,,0.75,0.0,0.0,,,,,,,1.0,0.0,,,0.25,,,1.0,,,,,0.0,,,,,,1.0,,1.0,,0.0,1.0,,,,0.75,,0.75,,0.5,,
564,,,,,0.25,,,,,0.0,0.75,,,,,,0.25,,,,,0.25,,,,,1.0,,,,0.0,,,0.75,,,,,,,,1.0,,,,,,0.0,,0.75,0.0,,0.0,0.0,,,,,,1.0,,,0.33,,,0.0,,,0.75,0.75,0.5,0.25,0.5,0.5,
565,,,,,,,0.17,,,,,,,,,0.25,,0.25,0.0,0.0,0.0,,0.0,,,,,,0.25,0.0,,,,,,,0.0,0.25,,0.25,1.0,,,,,0.25,1.0,,,,,,,,0.0,,,,,1.0,,,0.17,0.0,0.25,,,0.0,,,,0.25,,0.5,
