,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
176,,,,,,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,0.75,
179,,,0.17,,,,,,,,,,,,,,,,,0.25,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,0.25,,
181,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,
182,,,,,,,,,,,,,,0.25,,0.75,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.75,,,,,,,
183,,,,,,0.0,,,,,,0.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.0,,1.0,,,,,,,0.25,,
184,,0.17,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.75,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.75,,,,,,,,1.0,,,,0.75,,,,0.25
186,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.75,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,1.0,,,,
188,1.0,,,,1.0,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.75,,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
189,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.33,0.67,,,,,,,,,,,,,
190,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,
191,,,,,,,0.83,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5
192,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,0.75,,1.0,,,,,,,,,
193,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.75,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.75,,,,0.5,,,,,0.5,
195,,,,0.75,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.75,,,,
196,,,,,,0.0,,,,,,,,,1.0,,,,,0.25,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,
197,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,0.75,,,,,0.5,,
199,,,,,,,0.17,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,0.5,,
200,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.25,,,0.25,,0.0,,,,,,,,,,,,,,0.5,,,,
201,0.83,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0
202,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
203,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.0,,
204,,,,,,,,,,,,,,0.0,,,,,,,,,,0.75,0.0,,0.0,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,
205,0.5,0.33,0.0,,,,,,,,,,,,,0.25,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,0.5,,,,,
207,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,0.0,,0.75,,,,,,,,,1.0,,,,,0.0,,,,0.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.75,,
209,,,0.0,,,0.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,0.25
210,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.5,,,,,
211,,,,,,,,,1.0,,1.0,,,,,0.75,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.75,,,,,,,
212,,,,,,,,0.25,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,
213,0.17,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,1.0,0.75,,,,,,,,,,,
214,,,,,,,0.67,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,0.75,,0.75,,,,,1.0,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,
215,,,,0.25,,,,,,0.0,,,0.25,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,0.0,,,,,,0.25,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
219,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,0.25,,,,,,0.5
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,0.25,,1.0,,,,,,,,,,0.5,,,,,,0.25
223,0.0,,,1.0,,,,,1.0,,,,,,0.0,,,,,,,0.75,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.75,,,,
226,0.67,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,
227,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.75,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
229,,0.0,,,1.0,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,0.75,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
230,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,0.25
231,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,1.0,,,,,,,,,,,,
232,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.75,,,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,
233,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.33,,,,,,,,0.5,,,,1.0,
234,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.25,,,
235,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.25,,,,1.0,,,,,,,,1.0,,,,,0.0,,,,0.75,,,,,,,,,,,0.25,,,,,,,,,,,
236,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.75,,,,0.5
237,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.5,,,,,
238,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.83,,,1.0,,1.0,0.0,,,,,,
240,,,,,,,,,,,,,0.25,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,0.17,,,,,,,,1.0,,,,0.5
242,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,0.75,,,,,,,,,0.75,,,,,,,,,,,,,0.25,,,,0.75,,,,,0.75,,,,,,,,,,,,,,,
243,,,,0.0,,,,,,0.25,,,,,,,1.0,,,,0.25,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,0.25,,,,,,0.0,,,,,,1.0,,,,,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.75,,,,,,,0.75,,,,,,,,,,0.75,0.75,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,0.0,,,0.0,0.0,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.25,,,,,,,,,,,,1.0,1.0,,0.75,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
249,,,,,,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,1.0,,,,,0.75,,0.83,,,,,,,,,0.5,,,,,
250,,,0.17,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,0.25,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
251,,,,,0.0,,,,,,,,,,,,,0.75,,,0.75,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.75,,,,,,,,,,,,,,,
253,,0.33,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.75,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,0.75,,0.25,0.75,,,,
254,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.25,,,,,,0.0,,0.25,,,,,,,
255,,,,,,0.0,,0.25,,,,,,,,,,,,,0.75,,,,0.75,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,
257,,,,,,,,0.0,,1.0,,,,,,,,,1.0,,,,,,,0.75,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,
258,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,0.75,,,,,,0.25,,,,,,,0.75,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25
259,,,0.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.25,,,,,,,,,1.0,,,0.33,,,0.25,,,,,,,,,,,
260,,,,,,,,,1.0,,,,,,,0.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.0,,,1.0,,,,,,,,1.0,
261,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,0.17,,,,,,,,,,,,,,
262,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,
263,,,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,
264,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,1.0,0.25
265,0.33,,,,,0.0,,,,,,,,,,0.75,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,
266,,,,,,,,,,,0.25,,,,1.0,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
267,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,
268,,0.17,,,,,0.17,,,0.75,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,0.0,,,,,,0.17,,,0.0,,,,,,,,,
270,,,0.33,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,
272,0.17,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,0.0,,,,,,,0.75,,,,
273,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.83,,,,,,,0.5,,,,,,,
274,,,0.0,0.0,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.25,,,1.0,,,,,,,,,0.0,,,,,,,,,,,
276,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.25,,,,,,,,0.25,0.75,,,,,,,,,,,,,,,,,0.5,0.75,,,,,
277,0.67,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.25,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.75
280,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,0.75,1.0,,,,,,,,,,,,,,0.25
281,,,,,,,,0.0,,,,,,,0.75,,,,,,,,,,,,,,,,0.75,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,
283,,,,,,,,,,,,,,,,,,,,,0.75,0.25,,,,1.0,,,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,
285,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,0.0,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,0.0,,0.17,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,1.0,,0.25,0.25,,,,,,,,,,,,,,,,,0.75,0.25,,,,,,,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,0.75,,,0.25,,0.75,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,0.0,,,,,,,,0.0,,,,,,,0.25,,0.0,,,,,1.0,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,0.0,,,,,0.75,,,,,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,1.0,,,,0.33,,,,,,,,,,,,,,
290,,,,,,,,,,,,,0.75,,,,,,,,0.75,,1.0,0.0,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
291,0.83,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,0.83,,,,0.75,0.25,,,,,,,
292,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,0.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.83,,,,,,,,,,,,,
293,,,,,,,,,1.0,,,,,,0.75,,,,,,,0.25,,,,,,,,,,,0.25,,,,0.75,,0.25,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.83,,,,,,,,,,,,,
295,,,,1.0,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
296,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,1.0,,
298,,,,,,,,,,,,,,,1.0,,0.0,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.5,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,0.0,,,,,,0.83,,,,,,,,,,,,,0.5
301,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.75,0.0,,,,,,,,,,
302,,,,0.75,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,
303,,,,,0.25,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,0.75,,0.25,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.67,,,,,,,,,,,,
304,,,,0.75,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.75,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
305,0.83,0.17,,,,,,,,,,,,,,,,,,,0.75,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.75,0.5
306,,,,,0.75,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.0,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,1.0,,,
307,,,,,,,,,,,,,0.75,,,0.25,,,,,,,,,0.25,,,,,,,,0.0,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,0.75,,,,,,,,,,,,,,,,,,
309,,,0.0,,1.0,,,0.0,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,0.75,,0.33,,,,,,,,,,,,,0.5
311,,,,0.25,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.25,,,,,,,,,0.25,,,,,,,,,1.0,,,,,0.5,,,
312,0.33,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,
313,0.83,0.67,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,
314,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.5,,,0.0,0.75,
315,,,0.5,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
316,,,,,,,,,,,,0.75,,,,,,,,,0.75,0.75,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.75,,,1.0,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,1.0,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,
318,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,0.25,,0.25,,,,,,,,0.0,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,
320,,,,,,,,0.75,,0.75,,0.75,,,,,,,,,,,,,,,,,,,0.25,,0.75,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,0.67,,,,,,,,,,,,,,
321,,,,,,,,,1.0,,,,0.75,0.75,,,0.25,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,0.17,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.0
324,0.17,0.33,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.75,
325,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,1.0,,,,,,,,,,
326,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,1.0,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.25,,,,,,,,,,,,,,0.0,,,,0.75,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,,,
328,,,0.0,,,,0.17,1.0,,,,,,,,,,,,,,,0.75,,,,,,,,,0.25,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,0.75,,,,0.75,,,,,,,,,,,
331,0.67,,,,,,,,0.75,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.75,,0.75,,,,
332,,,,,0.75,,,,,,,,1.0,,,,,,1.0,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,,
333,,0.67,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.75,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.5,,,,,,
334,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,0.75,,,,,,,,,,0.25,,,,,
336,,,,,0.0,,,1.0,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,0.0,,,,,0.83,,,,,,,,,,,0.0,,,
337,,,,,,,,0.75,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,0.25,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.75,,,,,,,0.25,,,,,,,0.75,,,,,,,,,,,,0.25,,,,,,,,0.0,,,,,,,,,
339,,,0.17,,,,,1.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,
340,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0
341,,,,,,,0.83,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,
342,1.0,,,,,,,,,,,,,,,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,
343,,,0.5,,,0.0,,0.25,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,,,,,,,
344,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.75,,,,,,,,0.25,,,,,0.25,1.0,,,,,,,,,,,,,,,,,
345,,,,0.25,,,,,,0.0,0.75,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5
