,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
153,0.0,,1.0,,,0.67,0.0,,,,,,0.67,,,0.33,0.67,0.67,,0.33,0.67,,,,0.33,,0.33,0.33,,,,,0.0,,,,,,0.67,0.33,,0.67,,,1.0,,0.67,,0.33,
154,1.0,,,,0.0,1.0,0.0,,0.67,0.33,0.0,,1.0,,,0.0,,,,,1.0,1.0,,1.0,,1.0,0.0,,1.0,,,,,0.0,,,,,,,,,1.0,0.67,,,1.0,1.0,,
155,,,,,0.0,1.0,0.0,,,0.33,,0.0,1.0,1.0,1.0,,,,0.33,,,,,1.0,0.67,,,0.0,,,,,,0.33,0.0,0.67,0.0,,1.0,,,,1.0,,0.67,,,,,0.0
157,1.0,,,1.0,0.0,,,0.0,0.67,,0.0,,1.0,,1.0,,,,0.33,0.33,,,,0.67,,,,,,,,,,,0.0,,0.0,0.33,,0.33,0.67,,,0.67,1.0,,1.0,1.0,,
159,1.0,,,1.0,0.0,,0.0,,1.0,,,0.0,,1.0,,0.0,,,,0.0,,1.0,,1.0,0.67,,,,,,,,,0.0,,,0.0,0.33,1.0,0.33,,1.0,,,,,1.0,1.0,,
160,1.0,,,,0.0,1.0,0.0,,,,,,1.0,1.0,1.0,,,0.33,,0.0,,,,,0.67,0.67,0.0,,,,1.0,,,0.0,0.0,,,,,,1.0,1.0,1.0,,,,1.0,,,0.0
161,,,,1.0,0.0,,0.0,0.33,,0.33,0.33,,,0.67,,0.0,,0.0,,,0.67,,0.0,,,0.67,,1.0,,0.0,0.67,,,,,,,,,,1.0,0.67,,,0.33,0.67,,,0.33,
162,0.0,,1.0,,,,0.0,0.0,1.0,,0.33,,0.67,,,,,,,0.33,,,0.0,1.0,,,,0.67,1.0,,,,0.0,,,0.0,,,0.67,,0.67,0.67,0.67,,0.67,,1.0,,,
164,0.67,,1.0,,0.0,,,0.0,,0.67,,,,0.67,1.0,,,0.67,0.33,0.33,1.0,,0.0,,,0.67,,,,0.0,,,0.0,,,0.67,,,0.67,,,,,,,1.0,1.0,,,0.33
165,,0.67,1.0,1.0,,1.0,,,,0.33,0.33,,,,,0.0,,0.33,,,,1.0,,,,,,0.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.33,0.67,0.67,,,1.0,,,,,,,
166,,,,,,1.0,0.0,,,,,,,1.0,1.0,,,0.67,0.0,,1.0,,,,,1.0,0.0,,,0.0,1.0,0.33,0.0,,,1.0,,,,0.33,,1.0,,,1.0,1.0,,,1.0,0.33
169,1.0,,,,,,,0.0,,0.67,,,,1.0,1.0,,,0.67,0.0,0.33,,,0.0,,0.67,,,,,,,0.33,,,,1.0,,0.0,0.67,0.33,0.67,1.0,0.67,0.67,,,,,,0.33
170,0.67,,,,,1.0,0.0,0.0,,0.33,,0.0,,0.67,,,1.0,,0.33,,,0.67,,,0.33,0.67,0.0,,1.0,0.0,,,,0.33,,,0.0,,,,1.0,,,,0.67,,,1.0,,
172,,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,0.67,,1.0,,,1.0,,1.0,0.33,,,0.0,,0.0,,,0.33,,1.0,1.0,,1.0,1.0,1.0,,1.0,
173,,,,,,1.0,,,1.0,,,0.0,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.33,,,1.0,,,0.67,,1.0,1.0,,1.0,0.0
175,0.67,0.67,,,0.0,,,,,,0.33,,,0.67,1.0,0.0,,0.33,,,1.0,,0.0,1.0,0.67,,,0.0,1.0,0.0,,,,,0.0,0.67,,,,,,0.67,,0.67,,,,,0.67,
176,,,,1.0,,,0.0,0.0,0.67,0.33,,0.0,,0.67,1.0,0.0,,,,,1.0,0.67,0.0,1.0,,,0.33,,1.0,,,,,,,,,,0.67,,,,0.67,,,,1.0,1.0,,0.33
179,,0.67,1.0,,0.0,1.0,0.0,,1.0,,,,,1.0,,,1.0,,0.0,0.0,,1.0,,,0.67,0.67,0.0,,,,,0.0,,,,1.0,0.0,,,,,1.0,,,,1.0,1.0,,,
181,0.0,,1.0,0.33,,0.33,,0.0,0.33,1.0,,,,,0.67,,,,,0.67,0.67,,,,,,,,0.33,0.0,1.0,1.0,,0.0,,,,,0.33,,0.33,0.67,0.0,,,,0.33,,,
182,,,,0.33,0.33,0.33,0.33,,,1.0,0.0,,,,0.67,,0.33,,,0.67,0.67,1.0,,0.0,,0.67,,,0.0,,1.0,,,,,0.0,,,0.33,0.33,,0.67,,0.33,,,,,,
183,0.33,,0.67,,0.33,,0.33,,0.0,,,,,0.67,,0.67,0.33,,0.67,0.67,,1.0,,,0.67,0.67,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,,1.0,,,,0.67,
184,,,,0.33,0.33,,,,,,,0.67,,,0.67,,,,,0.67,0.67,,0.0,0.0,0.33,0.67,0.67,,0.0,,1.0,,0.0,,,,0.33,,,0.33,,,0.0,0.33,1.0,,,1.0,,
185,,,,,0.33,,0.33,0.0,,,,0.67,,0.67,1.0,0.67,0.33,,,0.67,,,,0.0,,,,,,,,,,0.0,,0.0,,0.33,0.33,,,0.67,0.0,0.0,1.0,1.0,0.33,,,
186,0.0,,,,0.33,0.33,,0.0,0.33,,,,,,1.0,0.67,0.33,1.0,1.0,,,,0.0,,,,0.67,,,0.0,1.0,,,,,,0.33,,0.33,,0.0,,0.0,0.33,,,0.33,,,
188,0.0,,,,,0.33,,0.0,,,,,0.33,0.33,0.67,,,,,,0.67,,0.0,0.0,0.33,,,,0.0,,1.0,,0.33,0.0,,,0.67,,0.33,,0.0,,0.0,,,,,1.0,,0.67
189,,0.33,,,0.33,,,0.0,,1.0,,0.67,0.67,0.67,1.0,0.67,0.33,1.0,,0.67,,,,,0.33,,0.67,,,,,,,,0.0,,0.33,,,,0.0,0.67,0.0,,,,0.33,,,
190,,0.33,0.67,0.33,0.33,0.33,,,0.33,,,,,0.33,,0.67,,,1.0,,0.67,1.0,,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.33,,,,0.0,,1.0,1.0,,,,0.67
191,,0.33,1.0,0.67,,0.67,,,0.33,,0.0,0.67,,,1.0,0.33,,,,0.67,,,0.0,,,,0.67,,,0.0,,,0.0,0.0,,,0.33,,,0.33,,,,0.33,1.0,,,,,0.67
192,0.0,,0.0,0.0,,,0.67,,0.0,1.0,,0.67,,,,,,,1.0,,0.67,,,0.0,,0.67,,,0.0,0.67,1.0,,,,,0.0,,,,0.0,,0.67,0.0,,,1.0,,,,1.0
193,,,1.0,0.33,,,0.33,,0.33,1.0,,,0.67,0.67,,0.67,,,0.67,,,,0.0,,0.33,,0.67,,,0.0,,,,,0.0,0.0,,0.33,,0.33,,,,0.33,1.0,,,1.0,,
195,,,,0.33,,0.33,0.33,0.0,,1.0,,,,,1.0,0.67,,1.0,,0.67,,,,,0.67,,,0.0,,,1.0,1.0,,,0.0,,,0.0,0.0,,,,0.0,,,,0.33,1.0,0.67,
196,0.0,,,,0.67,,,0.0,0.0,,,0.67,,,0.67,0.67,,,1.0,,,,,,0.33,0.67,,,0.0,0.33,,,,0.0,,0.0,,0.33,,0.0,,0.67,,0.0,,1.0,,,0.33,
197,,0.33,,0.33,0.33,,0.33,,,1.0,0.0,0.33,,,1.0,0.67,,1.0,,,,,0.0,,,,,,,,1.0,,0.0,,,,,,,0.33,0.0,0.67,0.0,,1.0,,0.33,,0.33,
199,,,0.33,,,0.33,,0.0,,,0.0,0.33,,,,0.67,0.33,,1.0,0.67,0.67,0.67,0.0,,,,0.67,0.67,0.0,,,,,,,,0.67,0.33,0.33,,,,0.0,,1.0,,,,,
200,,,,0.33,0.33,,,0.0,,,0.0,,,,,0.67,,1.0,0.67,,0.67,,,,0.67,1.0,,0.0,,,,1.0,,0.0,,0.67,0.33,0.0,0.0,,0.0,,0.0,,,,,1.0,,
201,,,0.0,,,,0.67,,,1.0,,0.67,,,0.67,1.0,,1.0,,0.67,,1.0,0.33,,,,,0.0,,,,1.0,,,,0.0,,,,0.0,0.0,0.67,,0.0,,,0.0,,0.33,1.0
202,,,1.0,,0.0,0.67,0.33,0.0,,,,,,,1.0,,0.33,,,0.67,,,,0.0,0.67,1.0,,,,,,,0.0,0.0,,1.0,,,,0.0,0.33,,0.33,,,,0.67,1.0,0.67,
203,,0.33,,,0.33,,,0.0,,0.67,,,,0.67,1.0,,,0.67,,0.33,,0.67,,0.33,,0.67,,0.33,,,1.0,1.0,,0.0,0.0,,0.33,,,,,0.67,,,1.0,,,,0.33,
204,,,1.0,,0.33,,,0.0,,,,0.33,0.67,,1.0,,0.33,1.0,0.67,0.67,,1.0,0.0,,,0.67,,,,0.0,,1.0,,,,0.0,,,,0.33,0.33,0.67,,,,,,,,0.67
205,0.67,,1.0,,0.33,,,,,,,0.67,,,,0.67,,,,0.67,,1.0,,0.0,,0.67,0.67,,0.67,,,,0.0,,,0.67,0.33,0.0,0.33,,0.0,,,0.0,,1.0,,1.0,,
207,,0.0,0.0,,,,0.67,0.0,,1.0,0.0,,0.33,0.33,0.67,1.0,,,,1.0,,,,,,0.67,,0.0,0.0,,1.0,1.0,,,0.0,,0.67,,0.0,,,,,,,,,,,1.0
208,,,,0.0,,0.33,,0.0,0.0,1.0,,0.67,,,,1.0,,,,,0.67,0.67,,,0.33,,0.67,0.67,,,1.0,1.0,,0.0,,0.0,0.67,,,,0.0,,,0.0,,,,,0.33,
209,,,,0.0,,0.33,,,,1.0,0.0,,,,,1.0,,,1.0,0.67,,1.0,,,,0.67,,,0.0,,,1.0,1.0,,0.33,,,0.33,0.0,0.33,0.0,0.33,,,1.0,,,,0.33,
210,,,,,,,0.33,0.0,,1.0,,,0.67,0.67,,0.67,0.33,,,,0.67,,,,,1.0,,0.0,0.33,,,1.0,0.0,,,,,,0.0,,0.0,,0.0,,1.0,1.0,,1.0,0.67,
211,0.0,,,,0.33,0.33,0.33,0.0,,,0.0,,0.33,,,,0.0,,,,0.67,,,,,0.67,,0.0,,,,1.0,,0.0,,,,,0.0,,0.0,0.67,,,,1.0,0.33,,0.67,1.0
212,0.0,,,,0.67,,,,,,,0.67,0.33,0.33,,,,1.0,1.0,0.67,,,0.0,0.0,0.33,0.67,0.67,0.0,,0.33,,,0.67,0.0,0.0,0.0,,,,,,0.67,,,,,,,,
213,0.0,0.33,,,,0.33,,,,,,0.67,,,1.0,0.67,0.33,,,0.67,,,,0.0,0.33,,,,0.0,0.0,,1.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,1.0,0.33,,,
214,,,,,,0.67,,,0.33,,,0.67,0.67,0.67,1.0,0.67,,,,0.67,0.67,1.0,,,,,,,0.67,0.0,,1.0,,,0.0,,0.33,0.0,,,0.33,,,0.33,1.0,,,1.0,,
215,,,1.0,,,,0.33,0.0,,1.0,0.0,0.67,0.67,0.67,,,,1.0,,0.67,,,0.0,0.0,,,0.67,,,,,1.0,0.0,0.0,,,0.33,,0.33,,,,,,,,0.33,1.0,,
217,0.33,0.33,,,0.33,,,,0.0,,,0.67,,,,0.67,0.33,1.0,,,,,0.33,,,0.67,,0.0,,0.0,1.0,,,0.0,,0.33,,0.0,0.0,,0.0,,0.0,,,,,,0.67,
219,,,,,,0.67,0.33,0.0,,,,0.67,,,,,0.33,,,,0.67,,0.33,0.0,0.67,,0.67,,0.33,,,,,0.0,0.0,,,0.0,0.33,,0.0,0.67,,,,1.0,,,0.67,0.67
221,,,1.0,0.33,,0.67,,0.0,,,,0.67,0.67,0.67,1.0,0.67,,,,,,,0.0,,0.67,0.67,,,,,,,,0.0,,0.33,0.33,,,,,,,0.0,1.0,1.0,0.67,,,0.67
222,0.33,,,,,,0.33,0.0,,,0.0,,0.67,,1.0,0.67,,,,0.67,,,,0.0,0.67,0.67,0.67,,,0.0,,,0.0,0.0,,0.67,0.33,,,,0.33,,,,1.0,,0.67,,,
223,0.0,,,0.33,0.67,,0.67,,,,,,0.33,,,1.0,0.33,,,,,0.67,,,,,0.67,,0.0,,1.0,,1.0,0.0,,,,,0.33,0.33,0.0,0.33,,,,,0.0,,0.33,0.67
225,,0.33,,,,0.33,,0.0,0.0,1.0,0.0,,,0.33,0.67,,0.33,,,,,,,,,,0.67,,,,,,0.67,,0.0,0.0,,0.33,,,0.0,,0.0,,1.0,,0.0,1.0,,0.67
226,,0.33,,,,0.0,,0.0,,1.0,0.0,,,,,,,,1.0,,0.33,1.0,,,,0.67,,0.33,,,,1.0,,,0.33,,,0.33,,0.33,0.0,,,0.0,,0.67,,1.0,0.33,1.0
227,,,,,,,,,0.0,,0.0,,0.67,0.67,,0.67,,,1.0,,,,0.33,0.0,,0.67,0.67,,0.0,,,1.0,0.0,,0.0,,0.33,0.0,0.0,,0.0,,,,,,0.33,,0.67,
228,0.33,0.33,1.0,,,,,,0.33,,,,0.67,,,0.67,,1.0,,,,,0.33,0.0,0.67,,0.67,,,,,,,0.0,,,0.33,,,,,0.67,,0.0,1.0,1.0,0.33,1.0,,0.67
229,,,,0.33,0.67,0.33,,,0.0,1.0,,0.67,,,,,0.33,1.0,1.0,,,,0.33,,,,,0.0,0.0,,,,0.33,,0.0,,,0.33,,,,,,0.0,1.0,1.0,0.33,,,0.67
230,0.0,,0.0,0.0,,,,0.0,,1.0,,0.67,,,0.67,,,,,,,,1.0,,0.67,0.67,,0.0,0.0,,1.0,1.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,,,
231,,,,,0.33,0.33,0.33,,,1.0,,0.33,,,,0.67,0.33,,0.67,,,1.0,,,0.33,,0.67,,0.33,0.0,,,,0.0,,,0.33,,,0.33,0.33,,,0.33,,,0.33,,,0.67
232,0.0,,,0.33,,0.33,,,,1.0,0.0,,0.67,,,,0.33,1.0,,0.67,,1.0,0.33,,,0.67,,0.0,,0.0,,1.0,0.0,,,,0.33,0.0,,,,,0.0,,1.0,,,,,
233,,,0.0,0.0,,0.33,,0.0,,,0.0,,,0.33,0.67,1.0,,,,0.67,0.67,,,,0.33,,,,,,1.0,,1.0,,,,0.67,0.0,0.0,,,,0.0,,,1.0,0.0,1.0,,
234,,,,,0.33,0.67,0.33,0.0,,1.0,0.0,0.33,,,1.0,,,,,,,,0.0,,,,0.67,0.0,,0.0,,,0.0,0.0,,,,0.33,0.33,0.33,0.33,,,,,,,1.0,0.33,
235,,,,,0.33,,,,,1.0,,,,0.67,1.0,0.67,0.0,,,0.67,0.67,1.0,,0.0,0.67,,,,0.33,,,1.0,0.0,,0.0,1.0,0.33,,,,,1.0,0.0,,1.0,,,,,
236,,,1.0,0.33,0.33,,0.33,,0.33,,,,,,1.0,,,,0.67,0.67,,,0.0,0.0,,,,0.0,0.33,,1.0,1.0,,,0.0,,0.33,0.33,,0.33,,,,,,1.0,0.33,,,
237,,0.33,,,,0.33,0.67,,,1.0,,0.67,,0.33,0.67,,0.0,,,0.67,0.67,,,,0.33,0.67,,,,0.33,,,,,,,0.67,,,0.0,0.0,,,0.0,,1.0,0.0,,0.33,
238,,,0.0,,0.67,,0.67,0.0,,,,,,,0.67,,,1.0,1.0,,,,0.33,0.0,0.33,0.67,,0.0,0.0,,,,0.67,0.0,,,,,0.0,,,0.67,0.0,,1.0,,,,,1.0
240,,,,,,0.33,0.33,0.0,,,0.33,,0.33,,,,,0.67,,0.67,0.33,0.0,0.0,0.0,,0.33,,,0.33,,,,,0.0,,,0.67,0.67,,,,,,0.67,,0.33,0.33,,,0.67
242,,,1.0,,,,,,0.67,,,0.0,,,,0.33,,,,0.33,,,,,0.0,0.67,,,,,0.67,,0.0,0.0,0.0,,0.33,,,0.67,0.67,0.67,,0.67,0.67,,,0.67,0.33,0.33
243,,0.67,,,,,,,0.67,0.67,,0.0,,,,0.33,1.0,,0.67,,0.67,,0.0,,0.33,0.67,0.33,1.0,,0.0,,,0.0,,,,,,,0.33,,,0.33,0.67,,,0.67,0.67,,
244,0.0,,1.0,,,0.33,0.33,,,,,,0.33,0.33,0.67,,0.67,,1.0,,,,,,0.0,,0.67,,,,,1.0,0.0,0.0,,,,,0.33,,,,0.0,0.67,1.0,0.67,,,,0.67
245,,,,,0.33,,,,,,0.33,0.0,0.33,,1.0,0.67,0.67,,0.67,,,,,,0.33,,,1.0,1.0,0.0,1.0,1.0,,,,,0.33,0.67,0.67,,,,,,,0.67,,0.67,0.33,
246,,0.67,1.0,0.67,,,,,,0.67,0.33,0.0,,0.33,,,,0.33,1.0,,0.67,,0.0,,,0.33,,1.0,0.67,,,,0.0,0.0,,,,1.0,,,,,0.33,0.67,,,,,,0.33
248,0.0,0.67,,0.33,0.33,0.67,,,0.67,0.67,,,,0.33,,,,0.67,,,,0.33,,0.33,0.0,0.67,,,0.67,0.0,1.0,,,,,,,,,,,,,,1.0,0.67,0.33,0.67,,
249,,0.67,,,,,,,0.67,0.67,,,,0.33,1.0,,,,0.67,0.33,,,,,,0.67,,,1.0,0.0,,,,0.0,0.0,0.0,0.33,,,,0.33,,,0.67,1.0,0.67,0.67,1.0,,
250,,0.67,,0.67,,,0.33,0.0,0.67,,,,,0.33,0.67,,0.67,0.33,,0.33,,,,0.33,0.0,,0.67,,1.0,,,1.0,,0.0,,,,1.0,,0.67,,,,,,,,0.33,,0.33
251,,,,0.67,,0.67,,0.0,,,0.33,,,,,,1.0,,0.67,,0.67,,0.0,,,0.33,,,1.0,,0.67,,0.0,,,,0.33,,,0.67,0.67,0.33,0.33,0.67,0.67,,0.67,,,
253,,0.67,,,,,,,,,,,0.33,0.33,1.0,,0.67,0.33,,0.33,0.67,0.0,0.0,0.67,,,,1.0,,,0.67,,0.0,0.0,,,,,0.67,,0.67,,,0.67,,0.67,,0.67,,
254,,,,0.33,0.67,,0.67,0.0,,1.0,0.0,,,0.33,0.67,,,,1.0,0.67,0.33,,0.0,,0.0,,0.67,1.0,,,,,1.0,,,,,,0.33,0.33,,,,,,0.33,,0.67,,
255,0.0,0.67,1.0,,0.67,,0.33,,0.67,0.67,0.33,,,0.33,0.67,,,,,,,0.0,,,,0.33,,,0.33,0.0,,1.0,0.0,0.0,0.33,,0.33,0.67,,,,,,,,,,,,
257,0.0,,,0.67,,0.67,0.33,,0.67,,,0.0,,0.33,,,0.67,0.67,,,0.67,0.33,0.0,0.33,,0.67,,,1.0,,1.0,,,0.0,,,,,,,0.33,,,0.67,,,0.67,,,
258,0.0,,,,0.67,,,,,0.67,,0.0,,0.33,,,,0.67,,0.67,0.67,,,,0.0,,,,0.67,,,1.0,0.0,,0.33,0.0,0.33,0.67,,,0.33,,0.33,,,,0.33,,,0.67
259,0.0,,0.67,0.33,0.67,,0.33,,0.33,,0.0,,,0.33,,0.67,,,,0.67,,0.67,,0.0,0.0,,,,,0.0,,,0.33,,0.33,,,,0.33,,,0.33,,0.33,,,,,,0.67
260,,,,,0.67,0.33,,0.0,,,,,,0.33,,,0.67,0.33,,0.67,0.33,0.0,,0.33,0.0,0.33,,1.0,,0.0,,,,,,,,1.0,,0.67,,,,0.67,0.67,0.33,0.33,,,
261,0.0,,,0.67,0.33,,,,,,0.0,,,,1.0,,0.67,,,0.33,0.67,0.67,0.0,0.33,,,,,,,,,0.0,0.0,0.0,,0.33,,,,,0.67,,0.33,,,0.67,,0.33,0.67
262,0.0,,,,0.33,0.67,,,0.33,,0.0,0.33,,,,,,,0.67,,0.67,,0.0,,0.33,,0.67,0.67,,0.0,1.0,,,,,,0.33,,0.33,,,,,0.33,,0.67,,,0.33,0.67
263,0.0,,,0.67,,0.67,0.33,0.0,,0.67,,,0.33,,,0.67,,,0.67,,0.67,0.0,0.0,,,0.33,0.67,1.0,1.0,,0.67,,,,,,,,,,,,,,,0.67,,,0.33,0.33
264,,,,,0.67,,,0.0,,,,,,0.33,,0.33,1.0,0.33,1.0,0.33,,0.0,0.0,,,,,1.0,,,,1.0,0.0,0.33,,0.0,0.33,1.0,,,0.67,,0.33,,,0.33,,,,
265,,0.67,0.67,,,0.33,,,0.67,,,0.0,0.33,0.33,,0.67,,,,0.67,,,,0.0,,,0.67,,0.0,,,,,0.0,,0.0,0.67,,0.33,0.33,,0.33,0.0,,,,0.0,,,
266,,0.67,,,,0.67,,,0.67,,0.33,,0.67,0.67,,0.33,1.0,0.33,0.67,,,0.33,,,,,,,1.0,,,,,0.0,,0.0,0.0,,,0.33,0.67,,0.33,,1.0,0.67,,,,
267,0.0,,,0.67,0.33,0.67,,0.0,0.67,,,,,0.33,,0.33,,,,0.33,,0.0,0.0,0.33,,,0.33,,,0.0,,1.0,,,,,,,0.67,0.33,0.33,,0.33,,0.67,,,,,
268,0.0,,,0.67,,,,0.0,,0.67,0.33,,,,,,,0.33,0.67,0.33,,,0.0,,,,,,,,0.67,1.0,,0.0,0.0,0.0,0.33,,,,,,0.33,0.67,,0.33,0.67,,0.33,
269,0.0,,,0.33,0.67,0.33,,,0.67,,,,,0.33,,,0.67,,,,,0.0,,,0.0,,,1.0,,,,1.0,,,0.33,,0.67,,0.33,,,0.33,0.0,0.67,,,0.0,,0.0,0.67
270,0.0,0.67,1.0,0.67,,,0.33,,,,,,,0.33,,,1.0,0.0,,0.33,,,0.0,1.0,,0.33,,,1.0,,,,,0.67,,,0.33,1.0,,,,,,1.0,0.33,,,,0.0,0.33
272,0.0,,,,,,0.33,,0.67,,,0.0,0.33,0.33,,0.67,,,,,0.67,0.0,0.0,,,,0.67,1.0,0.67,,,1.0,,,,,,0.67,0.33,,,,0.33,,,0.33,0.33,0.67,,
273,,0.67,,,,0.67,0.33,,0.67,,,,,0.33,0.67,,,,,,,,,0.67,0.0,0.33,0.33,1.0,,,0.67,,,0.0,0.33,,0.33,,0.67,,0.67,0.33,0.33,,,,0.33,,,
274,0.0,0.67,,0.67,0.33,,,,,,0.67,0.0,,,0.67,,1.0,0.0,0.67,0.33,,0.0,0.0,,,,,,,,0.33,,,,,,,,,0.67,,0.33,,1.0,,0.33,,,0.0,0.33
276,0.0,0.67,,,,,,,,,,,0.33,,1.0,0.33,,,,,0.67,,,,0.0,0.33,0.33,,,0.0,0.67,1.0,,0.0,0.0,,0.33,,0.67,0.67,0.67,0.33,0.33,,,,,,,
277,0.0,0.67,,,,,,,,,0.0,,,0.33,,,,,0.67,,,0.33,,0.33,0.33,0.67,,,,0.0,,1.0,0.0,,0.0,,,0.67,,0.33,,,0.33,,,0.67,0.33,,0.33,0.67
280,0.0,,,,0.33,,,,0.67,0.67,,,,0.33,,0.33,,,0.67,0.33,,0.0,,0.67,,0.33,,1.0,1.0,0.0,,1.0,,0.0,,,,,,,,0.33,0.33,0.67,,,,,,0.33
281,,,,,,,0.33,,,,0.33,0.0,,,,,0.67,0.33,1.0,,,,,,0.0,,0.67,1.0,0.33,,,1.0,,0.0,0.33,,0.67,1.0,,0.67,0.33,,,,,0.33,,,0.0,0.67
283,,,,0.67,,,,,,,,0.0,0.67,0.33,,,0.67,,,0.33,0.67,,,,0.33,0.67,0.33,,,,,,,,,,0.33,0.67,0.67,0.33,0.33,,0.33,0.67,1.0,,,0.67,0.33,
285,,0.67,,,,,0.33,0.0,,,,,,0.67,,,,0.67,,0.33,,0.67,,,0.33,0.67,,,1.0,,1.0,1.0,0.0,0.0,,,,,,,0.33,0.67,0.33,0.67,1.0,,,,,0.33
286,,0.67,,,,0.67,,,,,0.33,0.0,,,0.67,,0.67,,0.67,0.33,,,0.0,0.67,,0.33,,,,,0.67,1.0,,0.0,0.0,,,0.67,0.67,0.67,,,,0.67,0.67,,,,,
287,0.0,0.67,,,,,,0.0,0.67,,0.33,,,0.33,,0.33,,0.33,,0.33,,0.0,,,0.0,0.33,0.33,,,,0.67,,,,,,,1.0,,,,,,0.67,,,0.67,0.33,0.33,0.33
288,0.0,0.67,,,,,,,,0.67,0.0,,,,,0.33,,,0.67,,,0.67,0.0,0.33,0.33,,0.33,,,0.0,,,0.0,,,0.0,0.33,0.33,,,0.33,0.67,,,,,0.67,,0.33,
289,0.0,,1.0,,0.33,,0.33,,,1.0,0.0,0.33,,,,,0.67,,1.0,,0.67,,,,0.33,0.67,,0.67,0.33,,,,,,0.0,0.0,,,0.33,,0.33,0.67,0.0,,,,,,,
290,0.0,0.67,,,,0.67,,0.0,0.67,,,,0.33,,,0.67,0.67,,,,,,0.0,0.67,,,0.33,,1.0,,0.67,,,,,,0.33,,0.67,,,0.33,0.33,,,,0.33,0.33,,0.33
291,,,1.0,,,0.67,,0.0,,,0.33,,,,0.67,0.67,,,,,0.67,,,0.67,,,,,,,0.67,1.0,,0.0,0.33,0.0,0.33,1.0,0.67,0.67,,,,0.67,,,0.33,,0.0,
292,,,0.33,,,0.33,0.67,,0.33,1.0,,,0.33,0.0,0.33,1.0,,0.67,,,,0.0,,,0.0,0.33,,,0.0,,,,,0.0,,,,,,,,0.33,,0.33,1.0,,0.0,0.67,,
293,,,1.0,,,0.67,,,,,0.33,,0.67,0.33,1.0,0.33,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,,,0.67,0.67,0.67,0.67,0.67,,,0.67,,0.67,0.67,,
294,,0.67,,,,,0.33,,,0.67,,,0.33,0.33,0.67,0.67,0.67,,1.0,0.67,,,,0.33,0.0,,0.67,,0.33,,1.0,,0.0,0.0,,,,,,0.33,,,0.0,,,,0.33,,,
295,,,,1.0,,,,,,,0.33,0.0,0.67,,1.0,,,,0.67,0.33,0.67,,0.0,,,0.67,0.33,1.0,1.0,0.0,,,0.0,,,,0.0,,0.67,,0.67,,0.67,,,,,,0.33,
296,,0.33,,0.67,,0.67,,,0.33,,,0.33,,,,,,,0.67,0.33,,,0.0,0.0,0.33,0.67,,0.0,,0.0,,1.0,,,0.0,0.0,,,0.33,,0.33,,,,,1.0,,,0.67,
298,,,,,0.67,,,,0.67,0.67,,0.0,,0.33,0.67,,,0.33,1.0,0.33,,,,,,0.33,,1.0,,,,,0.0,,,0.0,0.33,,0.67,0.67,,,,,0.67,0.33,0.33,,0.0,
299,,,,0.33,0.33,,0.33,,,0.67,0.0,,,0.33,,,,,0.67,0.67,0.67,,,0.33,,0.67,0.67,1.0,0.67,,,,,,,,,,0.33,0.33,,,,,,0.67,,0.67,0.33,0.67
