,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
182,,,,,0.33,,,,,,,,,,,0.67,0.33,,1.0,,0.67,1.0,0.0,,0.33,,,,,0.0,1.0,,,0.0,,,,,,0.33,,,0.0,,1.0,1.0,,,,
183,0.33,0.33,0.67,0.33,,,,,,,,,0.67,0.67,1.0,,,,,,0.67,1.0,,,,,,,0.0,,,1.0,,,,,,,0.0,0.0,,,0.0,,,1.0,,,,
184,,,,,,,0.33,,,,,,,,,0.67,,1.0,,,,1.0,,0.0,,0.67,,,,0.0,1.0,1.0,,,0.0,,0.33,,0.33,,,,,,1.0,,0.33,,,0.67
185,,0.33,,,0.33,,0.33,0.0,,,,,0.67,,1.0,,0.33,1.0,,0.67,,,,,,,0.67,,,,,,,,,,0.33,0.33,0.33,,0.0,,,,,,,,,0.67
186,0.0,0.33,,0.33,0.33,0.33,,,,,0.0,,,,,0.67,,,1.0,0.67,0.67,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,,,1.0,,
188,,,,,,,,,0.33,,0.0,,,,,0.67,,1.0,1.0,,0.67,1.0,0.0,,0.33,,0.67,,,,,1.0,0.33,0.0,0.0,0.0,,,,,,,,,,,,,,
189,,,,0.33,,0.33,,,,1.0,0.0,0.67,,,,,,1.0,0.67,0.67,,1.0,0.0,,,,,,,,1.0,,,,,,0.33,0.0,,,,,,,,,,1.0,,0.67
190,,,,,,0.33,,,,,,,0.33,0.33,,0.67,,,,0.67,,1.0,,,0.33,0.67,0.67,0.0,,,,1.0,,0.0,,,,,0.33,,,,,0.0,1.0,,,,,
191,1.0,,,,,0.67,0.33,,,,,0.67,0.67,,1.0,0.33,,,,0.67,,,,0.0,,,,,,,,,0.0,0.0,,0.67,0.33,,,,,,,0.33,,1.0,,,,
192,0.0,,,,0.67,,,,0.0,,,,,,0.67,,,,,,,,,0.0,,0.67,,,0.0,0.67,,1.0,,,0.0,,,,0.0,,,0.67,,,1.0,1.0,,1.0,,
193,,,,,,,0.33,,,1.0,,,,,,,0.33,,,,0.67,,0.0,,0.33,,0.67,,,,,1.0,,,0.0,,0.33,0.33,0.33,0.33,,,,0.33,,,,,0.33,
195,,,,,,0.33,,,,,0.0,,0.67,0.67,1.0,0.67,,,0.67,,,,,,0.67,0.67,,0.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.67,0.67
196,,,,,,,,,,,,,,,0.67,0.67,,,,,0.67,1.0,0.33,0.0,0.33,,,,,0.33,1.0,,,,,,,0.33,0.0,0.0,,,,,,1.0,0.0,,0.33,
197,,,,0.33,0.33,0.33,,,,,,,0.67,0.33,,0.67,,1.0,,,,,,0.0,,,0.67,,,,1.0,,,,,,,,,0.33,,0.67,,0.33,,1.0,,1.0,,
199,,0.33,,0.33,,,,0.0,0.33,1.0,,,,0.33,0.67,0.67,,,,,,0.67,,0.0,,,,,,,1.0,,,0.0,0.0,,,,,,,0.67,,,,,,,0.33,
200,0.67,0.33,,0.33,0.33,,0.33,,,1.0,,,,,,,,,,0.67,,,,0.0,,,0.67,,,0.0,,,,,,,,,0.0,0.0,,,,,,1.0,0.33,,0.67,
201,0.0,0.33,0.0,,,,,,,,,0.67,0.33,,,1.0,,,,,,,,,,,,0.0,,,,,1.0,,0.0,,0.67,0.33,,,0.0,,,,,,0.0,1.0,0.33,
202,1.0,,,0.33,,0.67,,,,,,0.67,,0.67,,,,1.0,,0.67,,,0.33,,0.67,,0.67,,1.0,,,,0.0,0.0,,,,,,,,1.0,,,,,,,0.67,
203,0.0,,1.0,,0.33,,,,,,,,,,,,0.67,,,,,,0.0,,0.33,,,,1.0,0.0,1.0,,,,,0.0,,0.33,,,0.33,,0.33,,,,,1.0,0.33,
204,0.0,,,,,0.67,,0.0,,1.0,0.0,,0.67,0.67,1.0,0.67,,,,0.67,0.67,,,,0.33,0.67,,,,,,1.0,,,,,0.33,,,,,,,,,,,,,
205,0.67,,,,,,,,,1.0,,0.67,,,1.0,,,,0.67,,0.67,1.0,,,,,,0.0,0.67,,,,0.0,,,,,0.0,0.33,,,,,,,1.0,,1.0,0.67,
207,,0.0,,0.0,,,,,,,0.0,0.67,0.33,,,,,,,,,1.0,0.67,,,0.67,1.0,0.0,0.0,,,,1.0,,,0.0,,0.0,,,,0.67,,,,,,,,
208,0.0,,,0.0,0.67,0.33,,,,,,,,,0.67,,,,1.0,,,,,,,,,0.67,0.0,0.33,,,,0.0,,0.0,0.67,,,,,0.33,,,1.0,0.67,,,,
209,0.0,0.33,,,0.67,0.33,,0.0,0.0,1.0,0.0,0.67,0.33,,,,,,1.0,,,,,,,,,0.33,,,,,,,,,,,0.0,,,0.33,0.0,,,,,,,
210,1.0,,1.0,,,,0.33,,,,,0.67,0.67,0.67,,0.67,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,0.0,,,,1.0,,0.0,,,,,0.67,0.67
211,,,,,,,,0.0,,1.0,,,,,,,0.0,,1.0,,,,,0.0,,0.67,0.67,0.0,,,,,0.0,,,,0.33,0.0,,0.0,,,0.0,0.0,,,,,0.67,
212,,0.33,,,,,0.67,,,,,,0.33,,0.67,0.67,0.33,,,,,1.0,0.0,,0.33,0.67,0.67,0.0,,,,1.0,0.67,,,,,,,,0.0,,,,,,,,,
213,,,0.67,0.33,,,0.33,,,1.0,0.0,,,,,,,1.0,,0.67,,,,,,0.67,,0.0,,,,1.0,0.0,,,,,,,,,,0.0,0.0,,1.0,0.33,,,
214,0.33,,,0.33,0.33,0.67,,,,1.0,,0.67,0.67,,1.0,,,,,,0.67,1.0,,,,,0.67,,0.67,,,,,,,,,,,0.33,,,0.0,,,,,1.0,,
215,,0.33,1.0,,,0.33,,0.0,,1.0,0.0,,0.67,0.67,,,,,0.67,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,1.0,0.33,,,
217,0.33,,0.67,,,,,,,1.0,,,,,,,0.33,,,0.67,,1.0,,0.0,0.67,,0.67,,0.0,,,,0.0,,0.0,,,,,,,0.67,,,,,,,0.67,0.67
219,,,,,,,0.33,,0.0,1.0,,0.67,,0.67,,,0.33,,0.67,,,,,0.0,0.67,0.67,,,,0.0,,,,,,,,,,,,,,0.0,1.0,,0.67,,,0.67
221,0.33,,,0.33,,,,,,,0.0,0.67,,0.67,1.0,,,1.0,,,,,,,0.67,0.67,,,0.67,0.0,,,,,,,,,0.33,,,,,0.0,,,0.67,,,0.67
222,,,,,,,0.33,,0.33,,,0.67,0.67,,,0.67,,,0.67,,,,,,,,,0.0,,0.0,1.0,,,,,,,0.0,0.33,0.33,0.33,,,0.33,,,,1.0,,
223,,,,,0.67,0.33,,,,1.0,,,,,,,,,,,,,0.0,0.0,,,0.67,,0.0,0.33,1.0,,1.0,,,,0.67,,,0.33,,0.33,,0.33,1.0,,,,,
225,,0.33,,0.0,,,0.67,,,,,,0.33,0.33,,,,,,,,,,0.0,0.33,0.67,,0.0,,,,,,,,0.0,,0.33,0.0,0.33,,0.67,,,1.0,,,,,
226,,,,,,,,0.0,,1.0,0.0,,0.33,,,,,,,0.67,,1.0,,,,0.67,1.0,,,,,,,,0.33,0.0,,0.33,0.0,,0.0,0.33,,,,,,1.0,,
227,0.0,,,,0.33,0.33,,0.0,,,,,,,,0.67,0.33,,,,,,,,,0.67,,0.0,,,,,,,0.0,,0.33,,0.0,0.0,,0.67,,,1.0,1.0,,,,
228,,,,0.33,,,,,0.33,,,0.67,,,1.0,0.67,,,0.67,,0.67,,,,,0.67,,,,,1.0,,,,,,,,,0.33,,,,0.0,1.0,1.0,,1.0,,0.67
229,,,0.33,,,,,,,,,,0.33,0.33,0.67,,,,,0.67,,1.0,0.33,,,,,0.0,,,,1.0,,,,,0.67,,,0.33,,0.67,0.0,0.0,,,,1.0,,
230,,,,,,,,,0.0,,,,,0.33,,1.0,0.0,1.0,,,0.67,,1.0,0.0,,,,,,,,,,0.0,,0.33,,0.0,0.0,0.0,,,,0.0,,,,,,1.0
231,0.0,,,0.33,,0.33,,0.0,,1.0,,,,,1.0,,0.33,1.0,0.67,,0.67,1.0,,,,,,,,,,,0.0,,,,,0.33,,,,,0.0,,,,,,,0.67
232,0.0,0.33,,,,,0.33,0.0,0.0,,0.0,,,0.67,,,,,0.67,,,,0.33,,,,,,,,,1.0,,,0.0,,0.33,,0.0,,,,,,,1.0,0.33,,,
233,,0.0,0.0,,,,0.67,,,,0.0,,,,,,,,1.0,,,,,0.0,,,1.0,,0.0,0.67,1.0,1.0,,,,,0.67,,0.0,,,,,,,1.0,,1.0,,
234,,0.33,,,,,,,,,0.0,0.33,0.67,,,,,1.0,,0.67,,,,,0.33,,,0.0,,0.0,1.0,,0.0,0.0,,0.0,,,,,,,,,,1.0,,,,0.67
235,,,0.67,,,,,,0.0,1.0,,0.67,,,1.0,0.67,,,0.67,0.67,,,,,,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,,1.0,,0.67
236,,,,0.33,0.33,,,,,,0.0,,0.67,,1.0,,0.33,,,,,,,,,,0.67,,,0.0,,,,0.0,0.0,0.0,0.33,,,,0.33,0.67,,,,,,,0.33,
237,,,,0.0,,,,,,,,,0.33,,,,,1.0,1.0,,0.67,1.0,,,0.33,,,,,,1.0,,,,,,,0.0,0.0,,,,,,1.0,1.0,,1.0,0.33,1.0
238,0.0,,,,0.67,,,0.0,,,,,,,0.67,,0.0,1.0,,0.67,0.67,1.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,1.0,,
240,,,,,0.67,,,,,0.67,,0.0,,,,,0.67,,,,0.33,,0.0,,,0.33,,,,,0.67,,0.33,,0.33,,,,0.33,,,0.33,0.0,0.67,,0.33,,,,
242,,,,,,,0.33,0.0,,,,,,,1.0,,1.0,0.33,0.67,,,,,,0.0,,0.33,,,,,,,,,,0.33,,,0.67,,,0.33,0.67,,0.67,0.67,,0.33,
243,,,,,,,0.33,,0.67,,,0.0,0.67,,,0.33,1.0,,,,,0.33,,,,,0.33,1.0,,0.0,,,,0.0,,,,,,,,0.67,0.33,,1.0,0.67,,,,
244,,,,,0.67,,,,,,,,0.33,0.33,,,,,,,,,0.0,,,,0.67,,,,1.0,1.0,,,,,,,,0.33,,0.33,0.0,,,0.67,0.33,0.67,0.33,0.67
245,,0.67,,0.67,0.33,0.67,0.33,,,,,0.0,,,,,,0.67,,,,0.33,0.0,0.33,,,,,,,1.0,,0.0,,,,,,0.67,,,0.67,,,,,,0.67,,
246,,,,,,,,,0.67,,,,,,0.67,0.67,0.67,,,0.33,0.67,0.0,0.0,,,,0.67,1.0,,,,,,,0.33,,,,,0.67,,0.33,,0.67,,,,,,0.33
248,0.0,,,,,,,,,,,,,,,,,,1.0,0.67,,0.33,,0.33,0.0,,,,0.67,,,,0.0,,,0.0,,,,,,0.33,0.33,0.67,,0.67,,0.67,0.33,
249,,,,,,0.67,,0.0,,0.67,,,0.67,,,,0.67,,,,0.67,,,,,,0.67,,1.0,,,1.0,,0.0,0.0,0.0,,0.67,,,,,0.33,,,,0.67,,,
250,0.0,,,0.67,0.33,,,,,0.67,,,0.33,,0.67,,,,,,0.67,,0.0,,,,,,,,0.67,,0.0,0.0,,,,,,0.67,,,0.33,,,,0.33,0.33,,
251,,,,,0.33,,,,,,0.33,,,0.33,1.0,,,0.33,,,,,0.0,,,0.33,0.33,,,,,,,0.0,,0.0,,0.67,,,,,,0.67,0.67,0.67,,,0.33,
253,0.0,,,,,,,,0.67,0.67,0.33,0.0,,0.33,,,,,0.67,,0.67,,0.0,,,,,,,0.0,0.67,1.0,,,,,,0.67,,,,,,,,0.67,,,0.33,
254,,,0.67,0.33,,0.33,0.67,,0.33,,,,0.33,,,,,,,,,0.0,,,,,0.67,,,,,1.0,,,0.33,,,,0.33,0.33,0.33,0.33,,,,,0.0,,,
255,,,,,,,,0.0,,,,,,,,,0.67,,1.0,,,0.0,0.0,0.33,0.0,,,1.0,,0.0,,,0.0,,0.33,,0.33,,,,0.33,,0.0,,,0.33,,,,
257,,0.67,1.0,,,,,0.0,,,,,,,,,,,,,,0.33,,0.33,0.33,,,,1.0,,1.0,,,,,0.0,0.33,0.67,,,,0.67,,0.67,,0.67,,,,0.33
258,,,,,0.67,0.67,,0.0,0.67,,0.33,,,0.33,0.67,,,,,,,,0.0,0.33,,,0.67,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,0.67,0.33,
259,,,0.67,0.33,,,0.33,0.0,,1.0,,,,,,0.67,,1.0,,0.67,,0.67,0.0,,,,,,0.0,,1.0,,0.33,,,,,,,,,,,,1.0,,,,0.33,
260,0.0,,,,,0.33,,0.0,,0.67,0.33,0.0,,,,,0.67,,1.0,,,,,,,,,,,0.0,,1.0,,0.0,,,,1.0,0.67,,,,0.33,,,,0.33,,,
261,,,,,,,,,0.67,0.67,0.0,0.33,,,1.0,,,,0.67,,,,,,,,,,0.67,,,1.0,,0.0,,,0.33,,,,,0.67,,0.33,,0.67,,1.0,,0.67
262,,,,,0.33,,,,,0.67,,0.33,,,,,,0.67,0.67,,,0.67,,0.0,,,0.67,,,,1.0,,,0.0,,,,0.33,,,0.33,,0.0,0.33,,,,1.0,,
263,,,1.0,,,0.67,,0.0,0.67,,0.33,,0.33,,,,0.67,0.67,,,,,,,,,,,1.0,,,,0.0,,,0.0,,,,0.33,,,,,0.67,0.67,0.33,,,
264,0.0,,,,,,,,,,,,,0.33,0.67,,1.0,,,,0.67,,,,0.0,,,,1.0,0.0,,,0.0,,,0.0,0.33,,,0.67,,,0.33,,,0.33,,,0.0,
265,0.0,,,0.33,0.67,,,,,0.67,0.33,,,,,,,0.67,1.0,,,0.0,,0.0,,,,1.0,,,,,1.0,,,0.0,,,,,,,0.0,,,,0.0,,,0.67
266,0.0,,,0.67,0.33,,,,,,,,0.67,,,0.33,,,0.67,,,,,,,0.67,0.33,,,0.0,,1.0,0.0,,,0.0,,,0.67,,,,0.33,,,,,0.67,,
267,0.0,0.67,,0.67,,,,0.0,,,,,,,,,,,,0.33,,,0.0,,,,,1.0,1.0,,,,,0.0,,0.0,,0.67,0.67,0.33,0.33,,,,,,,,,0.33
268,,,1.0,0.67,,,,0.0,,,0.33,0.0,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,0.67,0.67,0.67,,,,0.67,0.33,,0.33,0.33,0.33
269,,0.67,0.67,,0.67,,,0.0,,0.67,,,0.33,0.33,0.67,,0.67,0.67,,,,,,,,,,,,,,1.0,,,,,0.67,,,,,0.33,,,,,,0.67,0.0,
270,0.0,,,,0.33,,,,1.0,0.33,0.67,,,0.33,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,0.33,,,0.67,,0.33,,,,0.33,,,0.0,
272,,0.67,1.0,0.33,,0.67,,,0.67,0.67,,,0.33,,,,,,1.0,,,,,,,,,,,,0.67,,0.0,,0.33,,,0.67,,0.33,,,0.33,,,,0.33,,,
273,,0.67,1.0,,,0.67,,0.0,,,0.33,0.0,,,,,1.0,,1.0,,,,,0.67,,,,1.0,,0.0,,,,0.0,,,,,0.67,,,,,,,,0.33,0.33,,
274,,,,,,,0.33,,1.0,0.33,,,,,0.67,,1.0,0.0,0.67,,,0.0,,,,,,,,0.0,,,,,0.33,,0.33,,,,,,0.33,1.0,,,0.67,0.0,,
276,0.0,,,,,0.67,,,,0.67,,,,0.33,,0.33,,,,,,,,0.67,,,0.33,1.0,1.0,,0.67,,,0.0,,,,,,,0.67,,0.33,0.67,,,,,0.33,
277,0.0,0.67,,,,,,0.0,,,,,,0.33,,0.67,,,,,0.67,0.33,0.0,,,,0.67,,,,,,,,,0.0,,0.67,,,,,0.33,0.67,,,,,0.33,0.67
280,0.0,0.67,,,0.33,0.67,,,,,,,,,1.0,,,0.33,0.67,,,,,0.67,,,,,1.0,,0.67,,,0.0,,,0.33,,,,0.67,,,,,0.33,,,0.33,
281,,0.67,,0.33,0.67,0.33,,,,0.67,,,,0.33,,0.67,,,,,,0.0,,,,0.33,,1.0,,,,1.0,,,,0.0,,,,,,0.33,,,,,,0.33,0.0,
283,0.0,,,,0.33,,0.33,,,0.67,,0.0,,,1.0,,,,,,0.67,0.33,0.0,0.33,,,,,,,1.0,1.0,,0.0,,,,,,,0.33,0.67,,,,,,,,
285,,,,,0.33,,,,,,0.0,,,0.67,,0.33,,0.67,,,,0.67,0.0,0.33,0.33,0.67,,,,,,,,,,,,,,,0.33,,,,1.0,1.0,0.67,1.0,,
286,0.0,,,,,,0.33,,,,0.33,0.0,,,,0.33,0.67,,0.67,,0.67,0.0,0.0,,,,,1.0,,,,,,,0.0,,,,,,,,,0.67,,,,,0.33,0.33
287,,,,,0.33,,,0.0,0.67,,0.33,,0.33,,1.0,0.33,,,,,,,,0.67,,,,1.0,,0.0,,,,,,,0.33,1.0,,,,,,,0.67,,,,0.33,0.33
288,,,,0.67,,,0.33,,,0.67,,0.33,,,1.0,,,,,,0.67,0.67,,0.33,,,,,,,,1.0,0.0,,0.0,,,,,,,,,,1.0,1.0,,,0.33,0.67
289,0.0,,,,,0.67,,0.0,,1.0,,,0.33,0.33,,,,,,0.67,,,,,,,,0.67,,,,,,0.0,0.0,0.0,0.33,0.33,,,,,0.0,,,,0.33,,,
290,,,,,,0.67,0.33,0.0,,,,,,0.33,0.67,,0.67,,0.67,,,,0.0,,,,,1.0,,,0.67,,,0.0,0.33,,,1.0,,,,,,,,,,0.33,0.0,
291,0.0,,,,0.67,,,,0.67,,,0.0,0.33,,,,0.67,,,0.33,,0.0,0.0,,,,,,0.67,,0.67,1.0,,,0.33,,,,,,,,,,0.67,,,,,0.33
292,,,0.33,,,0.33,,,0.33,,0.33,,0.33,,0.33,,,0.67,,,,,,,,0.33,0.67,,,,,1.0,,,,,,,,0.33,0.0,,0.0,0.33,,,,0.67,,
293,,,,,,0.67,,,0.67,0.67,,,0.67,,,,,,,,0.67,,,,,0.67,0.33,1.0,1.0,0.0,,,,,,0.0,0.33,,,,,0.67,,,0.67,,0.67,,,
294,,0.67,,,,,,,,,0.33,0.0,0.33,0.33,,,,,,,0.67,,0.0,,,,,,0.33,0.0,,,,0.0,,0.0,,0.67,0.33,0.33,0.33,,,,,,,,,
295,,,1.0,,,1.0,,0.0,1.0,,0.33,,0.67,,,,,,,0.33,,0.33,,,0.33,,,,,,,1.0,,0.33,,0.0,,,,,0.67,0.67,,,,,,,0.33,
296,,,,,0.33,,0.33,,,,,0.33,0.67,,,,0.67,,,,,,,0.0,,,0.33,0.0,,,1.0,,0.0,,,,,,,,,,0.33,,1.0,,0.67,1.0,0.67,
298,,,,,0.67,0.67,,,0.67,,0.33,0.0,,,,0.67,,,,0.33,,,,,0.0,,,,,,,,0.0,,,0.0,0.33,,,,0.67,0.33,0.33,,,,,,,0.33
299,,,1.0,0.33,,0.67,,,,0.67,0.0,,0.33,,,0.67,0.67,,,,0.67,,,,,,0.67,,,,,,,,,0.0,,0.67,,0.33,,,,0.67,,,0.33,,,
