,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
104,0.0,0.67,0.0,0.0,1.0,0.0,0.67,0.0,0.67,1.0,0.33,0.0,0.0,,0.33,,0.33,,1.0,0.67,,0.0,0.0,0.0,0.0,0.33,,1.0,0.0,,0.33,1.0,1.0,0.0,0.67,0.0,,1.0,,0.67,0.0,0.0,0.0,,0.33,0.0,,0.0,0.0,0.67
105,0.0,0.33,0.0,0.0,,0.0,0.67,0.0,0.33,1.0,0.33,0.33,0.0,,0.33,1.0,0.33,,1.0,,0.33,0.0,,0.0,,,0.67,1.0,0.0,0.67,0.67,1.0,1.0,0.0,0.67,,0.67,1.0,0.33,0.33,0.0,0.33,,0.33,0.67,0.0,0.0,,0.0,0.67
106,0.0,,0.0,0.0,1.0,0.0,0.67,0.0,0.67,0.67,0.67,,0.0,0.0,0.0,1.0,0.67,0.33,1.0,0.67,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.67,0.0,1.0,1.0,0.33,0.67,0.0,1.0,1.0,,0.67,,0.0,0.0,,0.33,,,,,0.67
108,0.0,0.67,0.0,0.0,1.0,0.0,1.0,,,1.0,0.33,0.0,,0.0,0.0,1.0,0.33,0.67,1.0,0.67,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.33,,1.0,0.0,1.0,0.0,1.0,1.0,0.33,0.67,0.0,0.0,,0.67,0.33,,0.0,0.0,,
109,0.0,0.67,0.33,0.33,1.0,0.0,,0.0,,0.67,,0.0,0.0,0.0,0.33,1.0,0.67,0.33,1.0,,0.33,0.0,0.0,0.33,,0.33,0.67,1.0,,0.67,0.0,,1.0,0.33,0.67,0.0,,1.0,0.33,0.67,0.33,0.0,0.0,0.67,0.33,,,0.0,0.0,0.67
110,0.0,0.67,0.0,,1.0,,,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.0,1.0,0.67,0.33,,0.67,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.67,0.0,1.0,1.0,,,,,1.0,0.33,0.67,0.33,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.67
111,0.0,0.33,0.0,0.0,1.0,,1.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,1.0,,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.33,,,,1.0,0.0,,,0.33,0.67,0.0,0.0,0.0,0.67,0.33,0.0,0.0,,0.0,
112,0.0,,0.33,0.33,1.0,0.33,0.67,,0.67,0.67,0.33,0.0,0.0,0.0,0.33,,0.67,0.33,1.0,,0.33,0.0,0.0,,0.0,0.33,0.67,1.0,0.0,,0.33,1.0,1.0,0.0,0.67,0.0,,,0.33,0.67,0.33,,0.0,0.67,,0.0,0.0,0.0,0.0,0.67
113,0.0,0.67,,0.0,1.0,0.0,,0.0,0.67,1.0,0.33,0.0,0.0,0.0,0.0,1.0,0.33,0.67,1.0,1.0,0.0,,0.0,0.0,,0.33,1.0,1.0,0.0,,0.33,1.0,,0.0,0.67,0.0,1.0,1.0,,,0.0,0.0,0.0,,0.33,0.0,0.0,0.0,,0.67
114,0.0,0.33,0.0,0.0,,0.0,1.0,0.0,0.33,1.0,0.33,0.33,,,,,0.33,0.67,,1.0,0.33,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.67,1.0,1.0,0.0,,0.0,1.0,1.0,0.33,0.33,0.0,0.0,0.0,0.33,,0.0,0.0,0.33,,1.0
115,0.0,,0.0,0.0,1.0,0.0,,,0.67,1.0,0.67,,0.0,,,1.0,0.33,0.33,,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,0.33,0.67,0.0,1.0,,0.33,0.67,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,,0.67
117,0.0,0.33,0.0,,1.0,0.0,,0.0,0.33,1.0,0.33,0.33,0.0,,0.0,1.0,0.33,0.67,1.0,1.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,,0.0,0.67,0.0,1.0,1.0,0.33,0.67,0.0,0.0,0.0,0.33,,,0.0,0.0,,0.67
118,,0.33,0.0,0.0,1.0,0.0,1.0,,0.33,1.0,0.33,0.33,0.0,0.0,0.0,1.0,0.33,,1.0,1.0,0.33,0.0,0.0,0.0,0.0,0.33,,1.0,0.0,1.0,,1.0,1.0,,0.67,0.0,,,0.33,0.33,,0.0,0.0,0.33,,0.0,0.0,0.33,0.0,1.0
119,0.0,0.33,0.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.67,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.33,1.0,,0.0,,1.0,1.0,1.0,0.0,0.67,0.0,1.0,0.67,0.0,0.33,0.0,0.0,0.0,,,,0.0,0.67,0.0,
120,1.0,0.67,1.0,1.0,0.0,1.0,,0.0,0.67,0.67,0.0,,,0.67,1.0,0.0,0.67,0.67,,0.33,1.0,1.0,0.0,0.33,,0.67,0.33,0.0,1.0,0.0,1.0,0.67,,,0.0,,0.0,0.33,,0.33,0.67,1.0,,0.33,1.0,1.0,1.0,1.0,0.67,0.33
121,,0.67,,1.0,0.0,,0.0,,1.0,0.33,0.33,0.0,0.67,0.67,1.0,0.0,1.0,0.33,0.33,0.0,,,0.0,1.0,0.33,0.67,0.0,0.67,1.0,0.0,1.0,0.67,0.0,,0.0,,0.0,,1.0,,1.0,0.67,1.0,1.0,0.67,1.0,1.0,0.67,0.33,0.33
123,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.33,,0.0,1.0,1.0,,0.0,1.0,0.67,0.0,,,1.0,0.0,0.67,0.67,1.0,0.0,,1.0,,1.0,0.33,,0.0,0.0,,0.0,0.0,0.67,0.33,1.0,1.0,1.0,0.67,,1.0,1.0,1.0,1.0,0.33
124,1.0,,1.0,1.0,0.0,1.0,,0.0,0.33,0.67,0.0,0.33,1.0,,1.0,0.0,0.67,0.67,0.33,0.33,1.0,1.0,,0.33,0.67,1.0,0.33,,1.0,,,0.67,0.0,0.0,0.0,1.0,0.0,,0.67,0.33,0.67,,0.67,0.33,1.0,1.0,1.0,,0.67,0.33
125,1.0,0.67,1.0,1.0,0.0,1.0,,0.0,,0.67,0.0,0.33,1.0,,,0.0,1.0,,0.33,0.33,1.0,1.0,0.0,,0.67,,0.33,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,,0.67,0.33,0.67,1.0,0.67,0.67,1.0,,1.0,1.0,0.67,0.33
127,1.0,0.67,1.0,1.0,,1.0,,0.0,1.0,,0.33,0.0,1.0,,1.0,0.0,,0.33,0.33,0.0,1.0,,0.0,1.0,0.67,0.67,0.0,0.0,1.0,,1.0,0.33,,,0.0,0.67,0.0,0.33,0.67,0.33,1.0,1.0,1.0,0.67,1.0,1.0,,1.0,0.67,0.33
128,1.0,0.67,1.0,1.0,0.0,1.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,0.0,1.0,0.67,1.0,0.0,0.0,,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0
129,1.0,0.67,1.0,,,1.0,0.0,0.0,0.67,0.33,0.0,0.0,,1.0,1.0,,1.0,0.33,0.33,0.0,1.0,1.0,,1.0,0.67,0.67,,0.0,1.0,,1.0,0.33,0.0,0.0,0.0,,0.0,0.33,0.67,0.33,1.0,1.0,,0.67,1.0,1.0,1.0,1.0,,0.33
130,,,1.0,1.0,0.0,1.0,0.0,,0.67,0.33,0.0,,,1.0,1.0,0.0,,,,0.0,,,0.0,0.67,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.67,0.33,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,0.33
131,,,1.0,,0.0,,,0.0,0.67,,0.33,0.0,,,1.0,0.0,1.0,0.33,0.33,0.0,1.0,1.0,0.0,1.0,0.67,0.67,0.0,0.0,1.0,0.0,1.0,0.33,,0.0,0.0,0.67,0.0,0.33,0.67,0.33,1.0,1.0,1.0,0.67,1.0,1.0,,1.0,0.67,0.33
132,,0.67,1.0,1.0,0.0,,0.0,0.0,0.67,0.33,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.67,0.33,0.33,1.0,,,0.67,0.67,,0.33,0.0,,0.0,1.0,0.67,0.0,0.0,,1.0,0.0,,0.67,0.33,,1.0,0.67,0.67,1.0,1.0,,1.0,0.67,0.33
133,0.33,0.67,1.0,1.0,0.0,1.0,0.0,0.0,,0.67,0.0,0.0,0.67,0.67,1.0,0.33,,0.67,0.33,0.33,,1.0,0.0,0.67,0.33,,,0.0,1.0,0.0,,1.0,0.0,,,,0.0,,0.67,0.33,0.67,0.67,0.67,0.67,1.0,1.0,1.0,1.0,0.67,0.33
134,1.0,,1.0,1.0,,1.0,0.0,,,0.33,,0.0,1.0,1.0,1.0,0.0,1.0,0.67,0.33,0.33,1.0,,0.0,0.67,0.67,1.0,0.0,,1.0,,1.0,0.33,0.0,0.0,,1.0,0.0,0.33,0.67,0.33,0.67,1.0,0.67,0.67,1.0,1.0,,1.0,0.67,0.33
135,1.0,0.67,1.0,,,1.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,1.0,0.67,,,1.0,1.0,0.0,1.0,0.67,0.67,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.33,0.67,0.33,,,1.0,0.67,1.0,1.0,1.0,1.0,0.67,0.33
136,0.33,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.33,0.33,,1.0,0.67,1.0,,1.0,0.33,0.33,0.0,1.0,0.67,,1.0,0.33,,0.0,0.33,1.0,,,0.33,0.0,0.33,0.0,,0.0,0.67,1.0,0.67,,0.67,,1.0,0.67,1.0,1.0,,0.67,0.0
137,,0.67,1.0,,0.0,1.0,0.0,0.0,0.67,,,,,0.67,1.0,0.0,1.0,0.67,0.33,,1.0,1.0,0.0,0.67,0.33,0.67,0.33,0.0,1.0,0.0,1.0,,0.0,,0.0,0.33,0.0,0.33,,0.33,0.67,0.67,0.67,0.67,1.0,1.0,1.0,1.0,0.67,0.33
139,1.0,0.67,1.0,1.0,0.0,,0.0,0.33,1.0,,0.33,0.0,,1.0,1.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.67,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.33,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.67,0.0
140,,0.67,,1.0,0.0,1.0,0.0,,0.67,0.33,0.33,0.0,1.0,1.0,,0.0,1.0,0.33,0.33,,,1.0,0.0,1.0,,0.67,0.0,,1.0,,1.0,0.33,,0.0,0.0,0.67,0.0,0.33,0.67,0.33,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,0.67,0.33
141,1.0,,1.0,1.0,0.0,1.0,,0.0,0.67,0.33,0.0,0.0,,1.0,,0.0,1.0,0.67,,0.0,,1.0,0.0,,0.67,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.67,0.33,1.0,1.0,1.0,0.67,1.0,,,,1.0,0.0
142,1.0,0.67,,1.0,,1.0,0.0,,0.67,0.33,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,1.0,0.33,0.0,0.0,0.0,1.0,,0.33,0.67,0.33,1.0,1.0,,0.67,1.0,1.0,1.0,1.0,0.67,0.33
143,0.33,,1.0,1.0,0.0,1.0,0.0,,0.67,0.33,0.33,,0.67,0.67,1.0,0.0,,0.33,0.33,0.33,,1.0,,0.67,,0.67,,0.33,1.0,0.0,1.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.33,,0.67,0.67,0.67,1.0,1.0,1.0,,0.67,0.33
144,1.0,0.67,,,0.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.67,,0.0,1.0,0.0,1.0,0.33,,0.0,,1.0,0.0,0.33,1.0,0.33,,1.0,1.0,,,1.0,1.0,,0.67,
146,1.0,1.0,,1.0,,1.0,0.0,0.33,1.0,0.33,0.33,0.0,1.0,1.0,,0.0,,0.33,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.67,0.0,,1.0,0.0,1.0,,,0.33,0.0,0.67,,0.67,1.0,0.67,1.0,1.0,1.0,,0.67,1.0,1.0,1.0,0.67,
147,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.33,,,1.0,1.0,,0.0,1.0,0.67,,0.0,1.0,,0.0,1.0,0.67,0.67,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,,1.0,0.0,0.33,0.67,0.33,1.0,1.0,1.0,,,,1.0,1.0,0.67,0.33
148,1.0,0.67,1.0,1.0,0.0,1.0,,0.0,,0.33,0.0,0.0,,1.0,1.0,0.0,1.0,0.67,0.33,0.33,1.0,,,0.67,0.67,0.67,0.33,0.0,,0.0,,0.67,,0.0,0.0,1.0,0.0,0.33,0.67,0.33,0.67,,0.67,,1.0,1.0,1.0,1.0,0.67,0.33
149,,0.67,1.0,,,1.0,,0.0,0.67,0.33,0.0,0.33,1.0,1.0,1.0,0.0,1.0,0.67,,0.0,1.0,1.0,0.0,,0.67,1.0,0.0,,1.0,0.0,1.0,0.33,0.0,0.0,,,0.0,0.0,0.67,0.33,0.67,1.0,1.0,0.67,,1.0,1.0,1.0,1.0,0.33
150,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.33,0.33,0.0,,1.0,,0.0,1.0,0.33,0.0,0.0,1.0,1.0,0.0,1.0,,0.67,0.0,,,0.0,,0.33,0.0,0.0,0.0,1.0,0.0,0.33,0.67,0.33,1.0,,1.0,0.67,1.0,1.0,1.0,1.0,,
151,,0.67,1.0,1.0,0.0,,0.0,0.0,0.67,0.33,0.0,0.0,1.0,1.0,1.0,,1.0,0.67,0.0,,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.67,0.33,,,1.0,,1.0,1.0,1.0,1.0,,0.0
152,,,1.0,,0.0,1.0,0.0,0.0,0.67,0.33,0.0,0.0,1.0,,1.0,0.0,1.0,0.33,0.33,,1.0,1.0,,1.0,0.67,0.67,0.33,0.0,1.0,0.0,1.0,0.67,,0.0,0.0,0.67,0.0,0.33,,0.33,0.67,,0.67,0.67,1.0,,1.0,1.0,0.67,0.33
153,,0.67,1.0,0.67,0.33,0.67,0.0,,0.67,,0.0,0.33,0.67,0.67,1.0,,0.67,0.67,0.67,0.33,0.67,1.0,0.0,,0.33,,0.33,0.33,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,0.67,,0.33,0.67,,1.0,0.67,1.0,0.33,0.33
154,,0.67,,1.0,0.0,,0.0,0.0,0.67,0.33,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.67,0.0,0.0,1.0,1.0,0.0,,,1.0,,,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.33,,0.33,1.0,1.0,1.0,0.67,1.0,1.0,,,1.0,0.33
155,0.67,,1.0,1.0,0.0,1.0,,,1.0,0.33,0.33,0.0,1.0,1.0,1.0,,1.0,,,0.0,1.0,1.0,0.0,1.0,0.67,0.67,0.0,,,0.0,1.0,,0.0,0.33,0.0,0.67,0.0,0.67,1.0,0.67,1.0,1.0,1.0,1.0,0.67,1.0,1.0,,0.67,0.0
157,,0.67,,1.0,0.0,1.0,0.0,0.0,0.67,,0.0,0.33,,1.0,,0.0,1.0,0.67,0.33,,1.0,1.0,0.0,0.67,0.67,0.67,0.33,0.0,,0.0,1.0,0.67,0.0,0.0,0.0,1.0,0.0,0.33,0.67,,,1.0,0.67,,1.0,1.0,1.0,1.0,0.67,0.33
159,,0.67,1.0,1.0,0.0,1.0,0.0,0.33,1.0,0.33,0.33,,1.0,1.0,1.0,0.0,1.0,0.33,0.0,,1.0,1.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.33,1.0,0.33,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0
160,,0.67,1.0,1.0,0.0,,0.0,0.0,0.67,0.33,0.0,0.0,,1.0,1.0,,1.0,0.33,0.0,0.0,,,0.0,1.0,0.67,0.67,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.33,0.67,0.33,,1.0,1.0,0.67,,1.0,,1.0,0.67,
161,0.0,1.0,,1.0,0.0,1.0,,,1.0,,,0.0,0.67,0.67,1.0,0.0,1.0,0.0,0.33,0.0,0.67,0.0,0.0,1.0,0.33,0.67,0.33,1.0,1.0,0.0,0.67,0.67,0.0,0.67,0.0,,0.0,,1.0,0.67,1.0,,1.0,1.0,0.33,,1.0,0.33,,0.0
162,0.0,0.67,,1.0,0.0,1.0,,0.0,1.0,0.33,0.33,0.0,0.67,0.67,1.0,0.0,,0.33,0.33,,,0.67,0.0,1.0,0.33,0.67,0.33,0.67,1.0,,1.0,0.67,0.0,0.0,0.0,0.0,,,0.67,0.67,0.67,0.67,0.67,,0.67,1.0,1.0,,0.33,0.33
164,0.67,,,1.0,0.0,1.0,0.0,0.0,0.67,0.67,,,0.67,0.67,1.0,,1.0,,,0.33,1.0,1.0,0.0,0.67,0.67,0.67,0.33,0.0,1.0,0.0,1.0,,0.0,,0.0,0.67,0.0,,0.67,0.33,0.67,0.67,0.67,0.67,1.0,1.0,1.0,1.0,0.67,0.33
165,,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,,0.33,0.0,1.0,1.0,0.0,1.0,,0.67,,0.0,1.0,0.0,1.0,0.33,0.0,0.0,,,,0.33,0.67,0.67,1.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,0.67,
166,1.0,0.67,,1.0,0.0,1.0,0.0,0.0,0.67,0.67,,0.33,1.0,1.0,1.0,0.0,1.0,0.67,,,1.0,1.0,0.0,0.67,0.67,1.0,0.0,0.0,1.0,0.0,,0.33,,0.0,0.0,1.0,0.0,0.0,0.67,,0.67,1.0,0.67,0.67,,1.0,,,1.0,0.33
169,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.67,0.0,0.33,1.0,1.0,1.0,0.0,,0.67,0.0,0.33,,1.0,0.0,,0.67,1.0,,0.0,1.0,0.0,1.0,0.33,0.0,0.0,,,0.0,0.0,0.67,,0.67,1.0,0.67,0.67,1.0,1.0,,,1.0,0.33
170,0.67,0.67,1.0,1.0,,1.0,0.0,0.0,1.0,0.33,0.33,,1.0,0.67,1.0,,1.0,0.33,0.33,0.0,1.0,0.67,,1.0,0.33,,0.0,0.33,1.0,0.0,1.0,0.33,0.0,,0.0,0.33,0.0,0.67,1.0,,1.0,0.67,,1.0,,1.0,1.0,,0.67,0.0
172,1.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.67,0.0,0.33,1.0,1.0,1.0,0.0,,0.67,0.0,,1.0,1.0,0.0,0.67,,1.0,,0.0,1.0,0.0,1.0,0.33,0.0,,0.0,1.0,,,,,0.67,1.0,1.0,0.67,1.0,1.0,,1.0,1.0,0.33
173,,0.67,1.0,1.0,0.0,,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.33,,0.0,1.0,,0.0,1.0,,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.33,,0.33,1.0,,1.0,0.67,1.0,1.0,1.0,1.0,,0.0
175,0.67,0.67,1.0,1.0,0.0,1.0,0.0,0.0,,0.33,0.33,0.0,1.0,0.67,1.0,0.0,1.0,0.33,0.33,0.33,,,0.0,,0.67,0.67,0.33,,1.0,0.0,1.0,,0.0,,0.0,0.67,,0.33,0.67,0.33,1.0,,0.67,0.67,1.0,1.0,1.0,1.0,0.67,
176,,0.67,1.0,1.0,,1.0,0.0,,0.67,0.33,0.33,0.0,0.67,0.67,,0.0,1.0,,,0.33,1.0,0.67,0.0,1.0,0.33,0.67,,0.67,,0.0,1.0,,0.0,0.0,0.0,0.0,,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.0,1.0,1.0,0.33,0.33
179,1.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,,0.33,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.67,,0.0,,0.0,1.0,,,0.0,,1.0,,0.33,1.0,,1.0,1.0,1.0,0.67,1.0,1.0,1.0,,0.67,0.0
181,0.0,0.33,,0.33,0.67,,0.33,0.0,,1.0,0.0,0.33,0.33,0.33,0.67,0.67,0.67,0.67,1.0,,0.67,0.33,0.0,0.0,0.33,,,1.0,0.33,0.0,,1.0,0.0,0.0,0.0,0.0,0.33,,0.33,0.33,0.33,0.67,0.0,,1.0,0.67,0.33,,0.33,0.67
182,,0.33,0.67,0.33,0.33,0.33,0.33,0.0,0.33,1.0,,0.67,0.33,0.33,0.67,0.67,0.33,1.0,1.0,0.67,0.67,1.0,,0.0,0.33,,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,0.33,0.33,0.0,,0.0,0.33,1.0,1.0,0.33,1.0,,0.67
183,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.0,,1.0,0.0,0.67,0.67,0.67,1.0,0.67,0.33,1.0,0.67,0.67,0.67,1.0,0.33,0.0,,0.67,0.67,,,0.0,1.0,1.0,,,0.0,0.33,0.33,,0.0,,0.0,0.67,,0.0,1.0,,0.33,1.0,0.67,0.67
184,,0.33,0.67,0.33,0.33,0.33,,0.0,0.33,,,0.67,0.33,0.33,0.67,0.67,,,1.0,0.67,0.67,1.0,0.0,0.0,0.33,0.67,0.67,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.33,0.33,0.33,0.0,0.67,0.0,0.33,1.0,1.0,0.33,1.0,,
185,,0.33,0.67,,0.33,,,0.0,0.33,1.0,0.0,0.67,0.67,,,0.67,0.33,1.0,1.0,0.67,,1.0,0.0,0.0,0.33,0.67,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,,0.33,0.33,0.0,0.67,0.0,0.0,,1.0,0.33,1.0,,0.67
186,0.0,,0.67,0.33,,0.33,0.33,0.0,0.33,1.0,0.0,0.33,0.33,0.33,1.0,0.67,0.33,1.0,1.0,0.67,0.67,1.0,,0.0,0.33,0.67,0.67,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.33,0.33,,0.0,0.67,0.0,0.33,1.0,,,1.0,0.33,
188,0.0,0.33,,0.33,0.67,0.33,0.67,,,1.0,0.0,0.67,0.33,,0.67,0.67,0.33,1.0,1.0,0.67,0.67,1.0,0.0,0.0,0.33,0.67,0.67,0.33,0.0,0.33,1.0,1.0,0.33,0.0,0.0,0.0,,0.33,,0.33,0.0,,0.0,0.0,1.0,1.0,,1.0,,
189,,,,,0.33,0.33,0.33,0.0,,1.0,0.0,,0.67,,1.0,0.67,0.33,1.0,0.67,0.67,0.67,1.0,,0.0,0.33,0.67,0.67,0.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,0.33,0.33,,0.33,0.33,0.0,0.67,0.0,0.0,1.0,1.0,0.33,1.0,0.67,
190,0.0,0.33,0.67,0.33,,0.33,,0.0,0.33,1.0,0.0,0.67,0.33,0.33,0.67,,0.33,1.0,1.0,,,1.0,0.0,,0.33,0.67,0.67,0.0,,0.0,1.0,1.0,,0.0,0.0,,0.33,0.33,0.33,0.33,0.0,,0.0,0.0,1.0,1.0,0.33,1.0,0.33,0.67
191,1.0,0.33,,0.67,0.0,0.67,0.33,,0.33,1.0,,0.67,0.67,0.67,1.0,0.33,0.33,,0.67,0.67,1.0,1.0,0.0,0.0,0.67,0.67,0.67,0.0,1.0,,1.0,1.0,0.0,,,0.67,,0.0,0.33,0.33,0.33,0.67,0.33,0.33,1.0,,0.67,,0.67,0.67
192,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,,,0.0,0.67,0.33,0.33,0.67,1.0,,,1.0,1.0,,1.0,0.67,0.0,0.33,0.67,1.0,0.0,0.0,0.67,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.67,0.0,0.0,1.0,1.0,0.0,1.0,,
193,0.0,0.33,1.0,,0.33,0.67,0.33,0.0,0.33,1.0,0.0,0.33,0.67,0.67,,,0.33,1.0,0.67,0.67,0.67,1.0,0.0,0.0,,0.67,,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.33,0.33,,,0.33,0.67,0.0,0.33,1.0,1.0,0.33,1.0,0.33,0.67
195,0.33,0.33,0.67,0.33,0.33,0.33,,0.0,,1.0,,0.67,0.67,,1.0,0.67,0.33,1.0,,,0.67,1.0,0.33,0.0,0.67,,0.67,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.33,0.0,0.0,,0.0,0.67,0.0,0.0,1.0,1.0,0.33,1.0,0.67,0.67
196,,0.33,0.33,,0.67,0.33,0.67,0.0,0.0,,0.0,0.67,,0.33,0.67,0.67,,1.0,1.0,,0.67,1.0,0.33,0.0,0.33,0.67,0.67,0.0,,0.33,1.0,1.0,0.67,0.0,0.0,,0.67,0.33,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,0.33,1.0
197,0.0,,1.0,,0.33,,0.33,0.0,0.33,1.0,0.0,0.33,0.67,0.33,1.0,0.67,0.33,1.0,0.67,,0.67,1.0,0.0,0.0,0.33,0.67,0.67,0.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.33,0.33,0.33,,,,0.33,1.0,,,1.0,0.33,0.67
199,,0.33,0.33,0.33,0.67,0.33,0.67,,0.33,,0.0,0.33,0.33,0.33,0.67,,0.33,1.0,1.0,0.67,0.67,0.67,0.0,0.0,0.33,0.67,0.67,0.67,,0.33,,,0.67,0.0,0.0,0.0,,0.33,0.33,0.33,0.0,,0.0,0.33,1.0,0.67,0.0,1.0,,0.67
200,0.67,0.33,,0.33,0.33,0.33,0.33,0.0,0.0,1.0,,0.67,0.67,0.67,1.0,,0.33,,0.67,0.67,0.67,1.0,0.67,0.0,,1.0,0.67,0.0,0.0,0.0,1.0,,,0.0,0.0,0.67,,0.0,,0.0,0.0,0.67,0.0,,1.0,1.0,0.33,1.0,0.67,0.67
201,0.0,0.33,0.0,0.0,0.67,,0.67,0.0,,,0.0,0.67,0.33,,0.67,1.0,,1.0,,0.67,0.67,1.0,0.33,,0.33,0.67,1.0,0.0,,,1.0,1.0,1.0,0.0,,0.0,0.67,0.33,0.0,0.0,0.0,0.67,0.0,0.0,1.0,1.0,0.0,1.0,0.33,1.0
202,1.0,,1.0,0.33,0.0,0.67,0.33,0.0,0.0,1.0,,0.67,0.67,,1.0,0.33,0.33,1.0,0.67,0.67,,,0.33,0.0,0.67,1.0,,0.0,,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,,0.33,0.0,1.0,,0.67,1.0,0.67,0.67
