"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 405","FDP",16,5,8,24,0.638691842556,0.754716981132076,-0.151631504297256,0.208777591586113,0,0,0
"Legislator 406","BDP",17,8,9,19,0.572251319885254,0.679245283018868,-0.0265316572040319,-0.563694179058075,0,0,0
"Legislator 407","SVP",18,3,9,23,0.632362842559814,0.773584905660377,-0.224570974707603,-0.492192000150681,0,0,0
"Legislator 408","SP",28,2,5,18,0.766668736934662,0.867924528301887,0.299349337816238,-0.478232741355896,0,0,0
"Legislator 409","SP",32,0,0,21,0.91167402267456,1,0.634695410728455,0.205981031060219,0,0,0
"Legislator 410","Grüne",28,2,1,22,0.890050828456879,0.943396226415094,0.674836039543152,-0.48581463098526,0,0,0
"Legislator 411","Grüne",28,3,1,21,0.863298416137695,0.924528301886792,0.523441672325134,-0.609237194061279,0,0,0
"Legislator 412","Grüne",32,0,1,20,0.913147747516632,0.981132075471698,0.83376669883728,-0.355692565441132,0,0,0
"Legislator 413","SVP",18,3,3,29,0.739925146102905,0.886792452830189,-0.493867814540863,-0.351931244134903,0,0,0
"Legislator 414","SVP",18,4,3,28,0.750033140182495,0.867924528301887,-0.363768190145493,-0.463591009378433,0,0,0
"Legislator 415","SVP",18,3,10,22,0.620446801185608,0.754716981132076,-0.199836418032646,-0.759553551673889,0,0,0
"Legislator 416","glp",38,5,2,8,0.690555572509766,0.867924528301887,0.206087425351143,0.0928617790341377,0,0,0
"Legislator 417","BDP",13,11,10,19,0.547666072845459,0.60377358490566,-0.132524222135544,-0.434748589992523,0,0,0
"Legislator 418","CVP",20,11,4,18,0.597558677196503,0.716981132075472,-0.0564388483762741,-0.371200829744339,0,0,0
"Legislator 419","SVP",20,3,1,29,0.752460718154907,0.924528301886792,-0.504436016082764,-0.275937616825104,0,0,0
"Legislator 420","Grüne",29,3,3,18,0.820795774459839,0.886792452830189,0.737768650054932,-0.675053656101227,0,0,0
"Legislator 421","FDP",21,7,2,23,0.736731648445129,0.830188679245283,-0.125498086214066,0.909859836101532,0,0,0
"Legislator 422","CVP",19,9,5,20,0.59190046787262,0.735849056603774,-0.0524974428117275,-0.529987573623657,0,0,0
"Legislator 423","CVP",30,6,3,14,0.696797907352448,0.830188679245283,0.0886684358119965,-0.0726780146360397,0,0,0
"Legislator 424","CVP",15,15,1,22,0.571603655815125,0.69811320754717,-0.0578343942761421,-0.263305962085724,0,0,0
"Legislator 425","CVP",24,5,1,23,0.669723272323608,0.886792452830189,-0.0367140583693981,-0.131942719221115,0,0,0
"Legislator 426","BDP",30,6,3,14,0.641211867332458,0.830188679245283,0.0457484424114227,0.248047158122063,0,0,0
"Legislator 427","BDP",25,10,5,13,0.586776196956635,0.716981132075472,0.0108682634308934,-0.248898550868034,0,0,0
"Legislator 428","SP",32,1,4,16,0.797037124633789,0.905660377358491,0.364357560873032,-0.224442452192307,0,0,0
"Legislator 429","SP",30,2,3,18,0.848883271217346,0.905660377358491,0.575912892818451,-0.302078366279602,0,0,0
"Legislator 430","SP",30,0,4,19,0.836305260658264,0.924528301886792,0.807139039039612,-0.149713173508644,0,0,0
"Legislator 431","SP",33,1,1,18,0.822356760501862,0.962264150943396,0.445355474948883,0.00986922439187765,0,0,0
"Legislator 432","SVP",17,4,2,30,0.783075153827667,0.886792452830189,-0.542205929756165,0.0477547347545624,0,0,0
"Legislator 433","FDP",24,1,11,17,0.60743910074234,0.773584905660377,-0.129551082849503,0.131011724472046,0,0,0
"Legislator 434","SVP",22,7,9,15,0.516492664813995,0.69811320754717,-0.047577016055584,-0.998867571353912,0,0,0
"Legislator 435","SVP",17,6,1,29,0.729041516780853,0.867924528301887,-0.463088542222977,-0.351357400417328,0,0,0
"Legislator 436","SP",31,2,1,19,0.88316535949707,0.943396226415094,0.750395655632019,-0.152868464589119,0,0,0
"Legislator 437","FDP",23,7,0,23,0.68157160282135,0.867924528301887,-0.0861789360642433,0.8186075091362,0,0,0
"Legislator 438","CVP",28,7,3,15,0.681715726852417,0.811320754716981,0.0478735379874706,-0.0128647219389677,0,0,0
"Legislator 439","SVP",17,3,10,23,0.645838737487793,0.754716981132076,-0.225062131881714,-0.974344372749329,0,0,0
"Legislator 440","SP",29,1,4,19,0.843410313129425,0.905660377358491,0.475085943937302,-0.108271159231663,0,0,0
"Legislator 441","SP",29,3,1,20,0.844344317913055,0.924528301886792,0.923838138580322,-0.38278341293335,0,0,0
"Legislator 442","FDP",19,5,8,21,0.611004889011383,0.754716981132076,-0.19715228676796,0.0754977613687515,0,0,0
"Legislator 443","glp",30,4,0,19,0.715287983417511,0.924528301886792,0.0485128983855247,0.740856468677521,0,0,0
"Legislator 444","glp",24,5,4,20,0.720398545265198,0.830188679245283,0.00460361642763019,0.999989449977875,0,0,0
"Legislator 445","glp",25,8,1,19,0.621709525585175,0.830188679245283,0.0771526917815208,0.306346893310547,0,0,0
"Legislator 446","glp",31,6,4,12,0.64636105298996,0.811320754716981,0.0626907721161842,0.998032927513123,0,0,0
"Legislator 447","glp",28,6,3,16,0.665696263313293,0.830188679245283,0.010240389034152,0.231508493423462,0,0,0
"Legislator 448","glp",27,1,4,21,0.786503911018372,0.905660377358491,-0.00542531814426184,0.999985337257385,0,0,0
"Legislator 449","Grüne",22,6,5,20,0.55275297164917,0.792452830188679,0.0858990848064423,-0.802623331546783,0,0,0
"Legislator 450","glp",24,9,3,17,0.62005341053009,0.773584905660377,-0.0239629223942757,0.192229747772217,0,0,0
"Legislator 451","CVP",29,7,4,13,0.696082293987274,0.792452830188679,0.184694617986679,-0.0386873781681061,0,0,0
"Legislator 452","glp",33,1,1,18,0.85860538482666,0.962264150943396,0.219566956162453,0.975597441196442,0,0,0
"Legislator 453","glp",35,0,1,17,0.832407176494598,0.981132075471698,0.104490168392658,0.776257991790771,0,0,0
"Legislator 454","glp",29,4,3,17,0.766330361366272,0.867924528301887,0.0566111244261265,0.998396337032318,0,0,0
"Legislator 455","SVP",15,6,6,26,0.644780457019806,0.773584905660377,-0.26780903339386,-0.361783981323242,0,0,0
"Legislator 456","CVP",20,8,2,23,0.636652827262878,0.811320754716981,-0.0331778973340988,-0.152208894491196,0,0,0
"Legislator 457","FDP",23,6,2,22,0.694240987300873,0.849056603773585,-0.0764889344573021,0.792559504508972,0,0,0
"Legislator 458","CVP",21,8,3,21,0.646853864192963,0.792452830188679,-0.0508291833102703,-0.110149458050728,0,0,0
"Legislator 459","CVP",28,6,7,12,0.646851539611816,0.754716981132076,0.0900369584560394,-0.379588812589645,0,0,0
"Legislator 460","CVP",19,9,7,18,0.533318102359772,0.69811320754717,0.0678302049636841,-0.739701330661774,0,0,0
"Legislator 461","SP",32,1,1,19,0.905817210674286,0.962264150943396,0.638523995876312,-0.333112925291061,0,0,0
"Legislator 462","BDP",24,9,3,17,0.64439445734024,0.773584905660377,0.0118020763620734,0.420953899621964,0,0,0
"Legislator 463","SP",34,1,0,18,0.895668864250183,0.981132075471698,0.618057310581207,0.232198923826218,0,0,0
"Legislator 464","SP",31,2,0,20,0.812249839305878,0.962264150943396,0.352516561746597,-0.177371591329575,0,0,0
"Legislator 465","SVP",19,5,2,27,0.802314937114716,0.867924528301887,-0.473850786685944,0.206833600997925,0,0,0
"Legislator 466","FDP",15,5,5,28,0.653788208961487,0.811320754716981,-0.138242289423943,0.471078008413315,0,0,0
"Legislator 467","FDP",22,5,7,19,0.603870749473572,0.773584905660377,-0.0712956935167313,0.25605297088623,0,0,0
"Legislator 468","glp",30,2,2,19,0.793501138687134,0.924528301886792,0.205438226461411,0.978670120239258,0,0,0
"Legislator 469","SVP",19,6,5,23,0.64026141166687,0.792452830188679,-0.254573047161102,-0.0826103687286377,0,0,0
"Legislator 470","SVP",18,5,2,28,0.70485508441925,0.867924528301887,-0.334620445966721,-0.22781378030777,0,0,0
"Legislator 471","SVP",15,7,0,31,0.763413429260254,0.867924528301887,-0.520506203174591,-0.548252105712891,0,0,0
"Legislator 472","FDP",14,4,6,29,0.70868593454361,0.811320754716981,-0.254982233047485,0.966945767402649,0,0,0
"Legislator 473","FDP",22,4,2,25,0.712760388851166,0.886792452830189,-0.146994903683662,0.989137232303619,0,0,0
"Legislator 474","SVP",19,2,3,29,0.754330098628998,0.905660377358491,-0.401671260595322,-0.502629399299622,0,0,0
"Legislator 475","FDP",25,5,3,20,0.667678534984589,0.849056603773585,-0.0163473300635815,0.40077817440033,0,0,0
"Legislator 476","glp",30,4,2,17,0.769438683986664,0.886792452830189,0.224024072289467,0.433924496173859,0,0,0
"Legislator 477","SVP",18,4,7,24,0.658034265041351,0.792452830188679,-0.244793981313705,-0.399993985891342,0,0,0
"Legislator 478","SP",26,7,4,16,0.686004340648651,0.792452830188679,0.198598459362984,-0.864634692668915,0,0,0
"Legislator 479","glp",31,4,3,15,0.710916996002197,0.867924528301887,0.130206778645515,0.692422449588776,0,0,0
"Legislator 480","glp",28,4,3,18,0.743232369422913,0.867924528301887,0.165704876184464,0.927390396595001,0,0,0
"Legislator 481","Grüne",32,1,1,19,0.912052929401398,0.962264150943396,0.878419160842896,-0.477891027927399,0,0,0
"Legislator 482","glp",29,3,3,18,0.771859288215637,0.886792452830189,0.0523748807609081,0.998627543449402,0,0,0
"Legislator 483","Grüne",33,1,4,15,0.778092086315155,0.905660377358491,0.400542169809341,-0.356809914112091,0,0,0
"Legislator 484","glp",23,8,1,21,0.655000150203705,0.830188679245283,-0.0204587262123823,0.309224039316177,0,0,0
"Legislator 485","BDP",24,6,9,14,0.565555989742279,0.716981132075472,0.0234261881560087,-0.670748174190521,0,0,0
"Legislator 486","Grüne",23,3,1,26,0.807677567005157,0.924528301886792,0.608224928379059,-0.552906453609467,0,0,0
"Legislator 487","SVP",16,5,8,24,0.63965767621994,0.754716981132076,-0.285300403833389,-0.404635429382324,0,0,0
"Legislator 488","SVP",15,4,9,25,0.62055379152298,0.754716981132076,-0.245003089308739,-0.929201126098633,0,0,0
"Legislator 489","Grüne",32,7,1,13,0.752930700778961,0.849056603773585,0.305246263742447,0.185076415538788,0,0,0
"Legislator 490","FDP",24,9,2,18,0.696203172206879,0.792452830188679,0.00926394481211901,0.999957084655762,0,0,0
"Legislator 491","FDP",17,4,2,30,0.728671193122864,0.886792452830189,-0.216305881738663,0.800077736377716,0,0,0
"Legislator 492","FDP",20,3,4,26,0.737796008586884,0.867924528301887,-0.307436227798462,0.951568722724915,0,0,0
"Legislator 493","CVP",28,9,4,12,0.614283859729767,0.754716981132076,0.105053409934044,-0.179227456450462,0,0,0
"Legislator 494","CVP",17,2,8,26,0.596289336681366,0.811320754716981,-0.201364517211914,-0.644272685050964,0,0,0
"Legislator 495","CVP",25,10,1,17,0.637448608875275,0.792452830188679,-0.00794183183461428,-0.418913513422012,0,0,0
"Legislator 496","SP",33,2,0,18,0.8842493891716,0.962264150943396,0.603494882583618,0.220288008451462,0,0,0
"Legislator 497","SP",36,0,1,16,0.89858478307724,0.981132075471698,0.55208283662796,0.438321441411972,0,0,0
"Legislator 498","SP",33,2,0,18,0.90485030412674,0.962264150943396,0.798328518867493,-0.0800582692027092,0,0,0
"Legislator 499","SP",26,3,2,22,0.855103731155396,0.905660377358491,0.618272602558136,-0.183481022715569,0,0,0
"Legislator 500","SP",28,1,5,19,0.796775102615356,0.886792452830189,0.555729687213898,-0.318473786115646,0,0,0
"Legislator 501","FDP",14,9,9,21,0.575207233428955,0.660377358490566,-0.195264413952827,0.287594676017761,0,0,0
"Legislator 502","FDP",19,7,6,21,0.644498944282532,0.754716981132076,-0.0973669141530991,0.699671983718872,0,0,0
"Legislator 503","glp",29,10,4,10,0.591916918754578,0.735849056603774,0.0939328223466873,-0.010881008580327,0,0,0
"Legislator 504","glp",28,6,1,18,0.737237632274628,0.867924528301887,0.0146834505721927,0.859377384185791,0,0,0
"Legislator 505","glp",30,2,1,20,0.812157928943634,0.943396226415094,0.0214577950537205,0.999769747257233,0,0,0
"Legislator 506","CVP",22,6,8,17,0.602053344249725,0.735849056603774,0.0335775166749954,-0.435011059045792,0,0,0
"Legislator 507","FDP",19,4,8,22,0.664824187755585,0.773584905660377,-0.125092789530754,0.779985427856445,0,0,0
"Legislator 508","CVP",27,6,4,16,0.654992520809174,0.811320754716981,0.0839835554361343,0.195791065692902,0,0,0
"Legislator 509","CVP",27,5,6,15,0.585392773151398,0.792452830188679,0.0271131824702024,-0.28552520275116,0,0,0
"Legislator 510","CVP",22,9,1,21,0.637141287326813,0.811320754716981,-0.0383976027369499,-0.229281067848206,0,0,0
"Legislator 511","CVP",21,4,8,20,0.64644181728363,0.773584905660377,-0.141385525465012,0.523521065711975,0,0,0
"Legislator 512","SVP",22,5,4,22,0.728413939476013,0.830188679245283,-0.339660376310349,-0.594189286231995,0,0,0
"Legislator 513","FDP",21,6,5,21,0.677530646324158,0.792452830188679,-0.0437491163611412,0.999042510986328,0,0,0
"Legislator 514","SP",33,5,2,13,0.680898129940033,0.867924528301887,0.249602779746056,-0.0257677230983973,0,0,0
"Legislator 515","FDP",19,7,6,21,0.664035320281982,0.754716981132076,-0.143023282289505,0.673814415931702,0,0,0
"Legislator 516","Grüne",29,4,3,17,0.687351226806641,0.867924528301887,0.250923901796341,-0.228753268718719,0,0,0
"Legislator 517","BDP",21,6,7,19,0.619039416313171,0.754716981132076,0.0310224741697311,-0.225012242794037,0,0,0
"Legislator 518","glp",28,8,2,15,0.644166052341461,0.811320754716981,0.115763463079929,0.141545489430428,0,0,0
"Legislator 519","glp",33,4,4,12,0.797585606575012,0.849056603773585,0.235113874077797,0.589057624340057,0,0,0
"Legislator 520","SVP",16,1,1,35,0.88511461019516,0.962264150943396,-0.945021569728851,0.297914236783981,0,0,0
"Legislator 521","BDP",25,7,4,17,0.631041347980499,0.792452830188679,0.0436328463256359,-0.0894072130322456,0,0,0
"Legislator 522","glp",29,7,2,15,0.681178629398346,0.830188679245283,0.0711269304156303,0.424719125032425,0,0,0
"Legislator 523","glp",35,6,0,12,0.770228385925293,0.886792452830189,0.287804305553436,0.276287168264389,0,0,0
"Legislator 524","Grüne",30,2,0,21,0.902306854724884,0.962264150943396,0.631258189678192,-0.402953118085861,0,0,0
"Legislator 525","CVP",23,4,4,22,0.621390342712402,0.849056603773585,-0.116231843829155,-0.0871808081865311,0,0,0
"Legislator 526","SVP",15,4,0,34,0.8084916472435,0.924528301886792,-0.492155998945236,-0.870507061481476,0,0,0
"Legislator 527","FDP",29,8,4,12,0.610873222351074,0.773584905660377,0.0173709597438574,0.617767810821533,0,0,0
"Legislator 528","CVP",22,7,5,19,0.60207325220108,0.773584905660377,0.0183648113161325,-0.125395178794861,0,0,0
"Legislator 529","CVP",20,8,2,23,0.637382566928864,0.811320754716981,-0.0678109228610992,-0.281504660844803,0,0,0
"Legislator 530","FDP",20,5,9,19,0.608424007892609,0.735849056603774,-0.138851940631866,0.46153998374939,0,0,0
"Legislator 531","FDP",28,5,2,18,0.709398150444031,0.867924528301887,0.12240070104599,0.64449554681778,0,0,0
"Legislator 532","SP",31,2,1,19,0.895471394062042,0.943396226415094,0.837247788906097,-0.171079412102699,0,0,0
"Legislator 533","SP",30,1,2,20,0.882621943950653,0.943396226415094,0.5774866938591,-0.210984632372856,0,0,0
"Legislator 534","SP",35,0,4,14,0.788313090801239,0.924528301886792,0.37365335226059,0.00726170698180795,0,0,0
"Legislator 535","SP",33,0,1,19,0.889736473560333,0.981132075471698,0.767223656177521,-0.185020685195923,0,0,0
"Legislator 536","SP",30,2,2,19,0.83432525396347,0.924528301886792,0.824157536029816,0.191579312086105,0,0,0
"Legislator 537","FDP",22,4,3,24,0.745999872684479,0.867924528301887,-0.198420137166977,0.581233143806458,0,0,0
"Legislator 538","FDP",24,8,7,14,0.616721332073212,0.716981132075472,-0.0141877559944987,0.331660628318787,0,0,0
"Legislator 539","glp",29,8,2,14,0.640734672546387,0.811320754716981,0.0311061758548021,0.670939743518829,0,0,0
"Legislator 540","glp",32,3,0,18,0.828572154045105,0.943396226415094,0.0699948891997337,0.997547268867493,0,0,0
"Legislator 541","glp",31,2,3,17,0.780662536621094,0.905660377358491,0.277137786149979,0.921882808208466,0,0,0
"Legislator 542","SVP",12,8,3,30,0.650503993034363,0.792452830188679,-0.384746968746185,-0.201310947537422,0,0,0
"Legislator 543","SVP",26,2,4,21,0.720732092857361,0.886792452830189,-0.340487450361252,0.136405348777771,0,0,0
"Legislator 544","CVP",16,9,2,26,0.619026839733124,0.792452830188679,-0.14100743830204,-0.559698343276978,0,0,0
"Legislator 545","SVP",16,3,2,32,0.764898061752319,0.905660377358491,-0.434596329927444,-0.0212840400636196,0,0,0
"Legislator 546","CVP",20,3,8,22,0.68231850862503,0.792452830188679,-0.154538542032242,0.410305619239807,0,0,0
"Legislator 547","SP",34,1,0,18,0.913068115711212,0.981132075471698,0.651235818862915,-0.00211315462365746,0,0,0
"Legislator 548","CVP",25,9,2,17,0.631929099559784,0.792452830188679,0.0313788503408432,0.0610814355313778,0,0,0
"Legislator 549","FDP",23,6,2,22,0.712715029716492,0.849056603773585,-0.0595981329679489,0.998222410678864,0,0,0
"Legislator 550","SVP",17,7,8,21,0.568714439868927,0.716981132075472,-0.116958454251289,-0.993136763572693,0,0,0
"Legislator 551","FDP",20,9,0,24,0.654744684696198,0.830188679245283,0.00142374937422574,0.361586660146713,0,0,0
"Legislator 552","CVP",31,6,5,11,0.66164231300354,0.792452830188679,0.0874655470252037,-0.277672410011292,0,0,0
"Legislator 553","glp",26,5,3,19,0.76069301366806,0.849056603773585,0.107776969671249,0.99417507648468,0,0,0
"Legislator 554","FDP",32,3,3,15,0.656098544597626,0.886792452830189,0.0170372128486633,0.127143681049347,0,0,0
"Legislator 555","CVP",17,15,6,15,0.508576273918152,0.60377358490566,-0.0143663473427296,-0.0553570985794067,0,0,0
"Legislator 556","CVP",21,8,0,24,0.659677445888519,0.849056603773585,-0.0261340867727995,-0.253503948450089,0,0,0
"Legislator 557","glp",30,2,1,20,0.756700456142426,0.943396226415094,0.00751357851549983,0.999971747398376,0,0,0
"Legislator 558","glp",25,5,4,19,0.731251120567322,0.830188679245283,-0.0196914579719305,0.999806046485901,0,0,0
"Legislator 559","glp",29,4,0,20,0.799075126647949,0.924528301886792,0.18176057934761,0.98334276676178,0,0,0
"Legislator 560","Grüne",33,0,0,20,0.933824241161346,1,0.728439152240753,0.0773897618055344,0,0,0
"Legislator 561","glp",19,6,4,24,0.647131502628326,0.811320754716981,-0.0484463460743427,0.418380677700043,0,0,0
"Legislator 562","Grüne",29,0,2,22,0.907746613025665,0.962264150943396,0.948024868965149,-0.31819623708725,0,0,0
"Legislator 563","BDP",17,8,11,17,0.56611293554306,0.641509433962264,-0.064131572842598,-0.76481968164444,0,0,0
"Legislator 564","glp",27,7,2,17,0.665314018726349,0.830188679245283,0.0871112644672394,0.0584633834660053,0,0,0
"Legislator 565","glp",30,4,1,18,0.768620729446411,0.905660377358491,0.195287942886353,0.98074597120285,0,0,0
"Legislator 566","Grüne",26,11,0,16,0.701876521110535,0.792452830188679,0.268292725086212,0.165488064289093,0,0,0
"Legislator 567","CVP",22,8,4,19,0.640524864196777,0.773584905660377,0.0856099724769592,-0.63994950056076,0,0,0
"Legislator 568","CVP",25,9,1,18,0.666674554347992,0.811320754716981,-0.0240633394569159,-0.083709143102169,0,0,0
"Legislator 569","FDP",22,8,7,16,0.59041827917099,0.716981132075472,-0.0925405919551849,0.621234178543091,0,0,0
"Legislator 570","CVP",23,10,2,18,0.601371943950653,0.773584905660377,0.012186486274004,-0.258472591638565,0,0,0
"Legislator 571","CVP",22,10,6,15,0.570988297462463,0.69811320754717,-0.0491324178874493,0.4474236369133,0,0,0
"Legislator 572","CVP",21,5,1,26,0.680938720703125,0.886792452830189,-0.110169500112534,-0.215290918946266,0,0,0
"Legislator 573","CVP",13,8,10,22,0.577654123306274,0.660377358490566,-0.134096249938011,-0.51860773563385,0,0,0
"Legislator 574","BDP",26,3,7,17,0.611805319786072,0.811320754716981,0.0207445472478867,-0.490631312131882,0,0,0
"Legislator 575","SP",32,1,0,20,0.883256196975708,0.981132075471698,0.644079685211182,0.20947091281414,0,0,0
"Legislator 576","SVP",16,2,5,30,0.743179202079773,0.867924528301887,-0.448047518730164,-0.141931921243668,0,0,0
"Legislator 577","SVP",19,3,3,28,0.760758817195892,0.886792452830189,-0.336853444576263,0.637250602245331,0,0,0
"Legislator 578","FDP",15,6,7,25,0.669990062713623,0.754716981132076,-0.157402694225311,0.679470837116241,0,0,0
"Legislator 579","SVP",20,0,6,27,0.699820458889008,0.886792452830189,-0.29530057311058,-0.132454559206963,0,0,0
"Legislator 580","glp",33,2,1,17,0.798207759857178,0.943396226415094,0.0908493027091026,0.698319792747498,0,0,0
"Legislator 581","CVP",28,8,3,14,0.660700917243958,0.792452830188679,0.056061003357172,-0.0480181686580181,0,0,0
"Legislator 582","CVP",30,6,2,15,0.656460344791412,0.849056603773585,0.128615230321884,-0.115949504077435,0,0,0
"Legislator 583","CVP",27,3,7,16,0.595254123210907,0.811320754716981,-0.0235372111201286,-0.256015568971634,0,0,0
"Legislator 584","FDP",22,7,6,18,0.571106791496277,0.754716981132076,-0.0732395499944687,0.425770282745361,0,0,0
"Legislator 585","glp",22,10,8,13,0.54920893907547,0.660377358490566,-0.0535804517567158,0.637476980686188,0,0,0
"Legislator 586","SP",37,0,1,15,0.851770460605621,0.981132075471698,0.414918094873428,0.156753048300743,0,0,0
"Legislator 587","CVP",19,9,7,18,0.550563871860504,0.69811320754717,-0.0526010952889919,-0.21331998705864,0,0,0
"Legislator 588","CVP",20,9,4,20,0.544610738754272,0.754716981132076,0.0413747280836105,-0.57552582025528,0,0,0
"Legislator 589","glp",27,6,2,18,0.709422409534454,0.849056603773585,0.059801809489727,0.523692846298218,0,0,0
"Legislator 590","glp",26,8,2,17,0.646070063114166,0.811320754716981,0.0553075931966305,0.283572971820831,0,0,0
"Legislator 591","glp",28,4,2,19,0.815165638923645,0.886792452830189,0.153443530201912,0.988157391548157,0,0,0
"Legislator 592","Grüne",29,3,1,20,0.891369879245758,0.924528301886792,0.774208426475525,-0.632930755615234,0,0,0
"Legislator 593","Grüne",33,1,2,17,0.856859803199768,0.943396226415094,0.650900602340698,-0.277855962514877,0,0,0
"Legislator 594","Grüne",28,1,0,24,0.930301785469055,0.981132075471698,0.840981125831604,-0.541064500808716,0,0,0
"Legislator 595","BDP",31,2,5,15,0.683202028274536,0.867924528301887,0.19461028277874,-0.456199020147324,0,0,0
"Legislator 596","glp",28,2,2,21,0.778628885746002,0.924528301886792,-0.105358496308327,0.994434356689453,0,0,0
"Legislator 597","glp",32,0,3,18,0.840809643268585,0.943396226415094,0.198220551013947,0.980157434940338,0,0,0
"Legislator 598","CVP",17,14,5,17,0.55146050453186,0.641509433962264,-0.0121981594711542,-0.268624037504196,0,0,0
"Legislator 599","SVP",13,6,2,32,0.73931074142456,0.849056603773585,-0.408118307590485,-0.912928998470306,0,0,0
"Legislator 600","Grüne",33,1,3,16,0.769810795783997,0.924528301886792,0.46343982219696,-0.8861283659935,0,0,0
"Legislator 601","FDP",26,4,2,21,0.752491176128387,0.886792452830189,-0.0927838906645775,0.995686292648315,0,0,0
"Legislator 602","FDP",19,3,8,23,0.670074462890625,0.792452830188679,-0.235674515366554,0.495195269584656,0,0,0
"Legislator 603","SP",34,1,1,17,0.917399823665619,0.962264150943396,0.739568650722504,-0.131305143237114,0,0,0
"Legislator 604","SP",27,4,2,20,0.733882427215576,0.886792452830189,0.496411681175232,-0.289768129587173,0,0,0
"Legislator 605","SP",36,0,0,17,0.914913892745972,1,0.567348718643188,0.336778372526169,0,0,0
"Legislator 606","SP",29,2,2,20,0.780579566955566,0.924528301886792,0.369925290346146,-0.680404841899872,0,0,0
"Legislator 607","SP",35,1,0,17,0.889403879642487,0.981132075471698,0.484061062335968,0.247543036937714,0,0,0
"Legislator 608","SP",34,3,0,16,0.813084185123444,0.943396226415094,0.486204773187637,0.141722157597542,0,0,0
"Legislator 609","SP",33,4,4,12,0.659425318241119,0.849056603773585,0.262008368968964,-0.291720032691956,0,0,0
"Legislator 610","SP",33,3,0,17,0.857679009437561,0.943396226415094,0.658939063549042,0.153115838766098,0,0,0
"Legislator 611","FDP",20,8,3,22,0.633515298366547,0.792452830188679,-0.13391500711441,0.263414084911346,0,0,0
"Legislator 612","Grüne",28,4,0,21,0.850283801555634,0.924528301886792,0.465191006660461,-0.885210335254669,0,0,0
"Legislator 613","Grüne",33,0,1,19,0.924667477607727,0.981132075471698,0.965518712997437,-0.260333627462387,0,0,0
"Legislator 614","FDP",24,6,7,16,0.622513055801392,0.754716981132076,-0.0987995862960815,0.0985952243208885,0,0,0
"Legislator 615","FDP",21,9,2,21,0.68732362985611,0.792452830188679,-0.0798631981015205,0.736237704753876,0,0,0
"Legislator 616","FDP",20,7,6,20,0.618841528892517,0.754716981132076,-0.0611038245260715,0.386079907417297,0,0,0
"Legislator 617","FDP",20,5,6,22,0.613452851772308,0.792452830188679,-0.0669648200273514,0.264154821634293,0,0,0
"Legislator 618","glp",29,4,1,19,0.786731243133545,0.905660377358491,0.156578317284584,0.837528467178345,0,0,0
"Legislator 619","SVP",20,4,10,19,0.601248562335968,0.735849056603774,-0.217475369572639,-0.0373545289039612,0,0,0
"Legislator 620","glp",35,4,2,12,0.748409390449524,0.886792452830189,0.2110955119133,0.253031373023987,0,0,0
"Legislator 621","FDP",16,5,6,26,0.650280356407166,0.792452830188679,-0.171121537685394,0.62428480386734,0,0,0
"Legislator 622","SP",33,1,1,18,0.876862704753876,0.962264150943396,0.586817860603333,0.193306654691696,0,0,0
"Legislator 623","CVP",21,10,4,18,0.631592094898224,0.735849056603774,0.0103539163246751,0.0799816623330116,0,0,0
"Legislator 624","SVP",14,6,5,28,0.610629618167877,0.792452830188679,-0.278096795082092,-0.647348046302795,0,0,0
"Legislator 625","SVP",12,10,10,21,0.50927197933197,0.622641509433962,-0.119793385267258,-0.78780460357666,0,0,0
"Legislator 626","FDP",20,4,5,24,0.658025801181793,0.830188679245283,-0.131842344999313,0.558035790920258,0,0,0
"Legislator 627","glp",20,9,10,14,0.513053953647614,0.641509433962264,-0.0480389669537544,0.0598121955990791,0,0,0
"Legislator 628","glp",32,6,3,12,0.735260307788849,0.830188679245283,0.220343008637428,0.0126742348074913,0,0,0
"Legislator 629","BDP",14,13,11,15,0.527279734611511,0.547169811320755,-0.108878150582314,-0.665363430976868,0,0,0
"Legislator 630","SVP",16,6,8,23,0.571511387825012,0.735849056603774,-0.235698476433754,-0.501380562782288,0,0,0
"Legislator 631","SP",31,2,3,17,0.801207900047302,0.905660377358491,0.403513342142105,-0.113934472203255,0,0,0
"Legislator 632","glp",23,10,7,13,0.544901072978973,0.679245283018868,0.0163609944283962,0.310296654701233,0,0,0
"Legislator 633","glp",28,8,2,15,0.650152206420898,0.811320754716981,0.0711319148540497,0.715700268745422,0,0,0
"Legislator 634","FDP",17,7,10,19,0.551928460597992,0.679245283018868,-0.11073099821806,0.16713097691536,0,0,0
"Legislator 635","FDP",27,4,3,19,0.735111594200134,0.867924528301887,-0.0518869087100029,0.995350420475006,0,0,0
"Legislator 636","CVP",21,5,11,16,0.57155704498291,0.69811320754717,-0.0409713685512543,-0.691968023777008,0,0,0
"Legislator 637","CVP",22,9,3,19,0.636171460151672,0.773584905660377,-0.0162232592701912,0.0882926732301712,0,0,0
"Legislator 638","CVP",21,10,0,22,0.667647004127502,0.811320754716981,0.00991221703588963,-0.408611506223679,0,0,0
"Legislator 639","BDP",33,4,1,15,0.754941523075104,0.905660377358491,0.229033142328262,0.2778060734272,0,0,0
"Legislator 640","SP",32,2,1,18,0.811970710754395,0.943396226415094,0.404526442289352,-0.190973177552223,0,0,0
