"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"Legislator 409","SP",30,0,0,15,0.90748518705368,1,0.557924866676331,0.218965828418732,0,0,0
"Legislator 410","Grüne",28,0,0,17,0.954913794994354,1,0.805712163448334,-0.0360444784164429,0,0,0
"Legislator 411","Grüne",22,2,1,20,0.798373401165009,0.933333333333333,0.468383371829987,-0.597187936306,0,0,0
"Legislator 412","Grüne",26,0,1,18,0.919559895992279,0.977777777777778,0.729125022888184,-0.302291184663773,0,0,0
"Legislator 413","SVP",17,3,5,20,0.679693341255188,0.822222222222222,-0.338686645030975,-0.322622567415237,0,0,0
"Legislator 414","SVP",12,2,5,26,0.72025990486145,0.844444444444444,-0.313191115856171,-0.312657862901688,0,0,0
"Legislator 415","SVP",11,4,8,22,0.61278772354126,0.733333333333333,-0.126790419220924,-0.483261168003082,0,0,0
"Legislator 416","glp",23,4,3,15,0.653701066970825,0.844444444444444,0.164751783013344,0.0958013758063316,0,0,0
"Legislator 417","BDP",12,10,9,14,0.558884084224701,0.577777777777778,-0.120560720562935,-0.396448194980621,0,0,0
"Legislator 418","CVP",13,10,5,17,0.574260115623474,0.666666666666667,-0.0416973456740379,-0.406059086322784,0,0,0
"Legislator 419","SVP",20,1,1,23,0.868468463420868,0.955555555555556,-0.845032632350922,-0.524075746536255,0,0,0
"Legislator 420","Grüne",22,4,3,16,0.802235960960388,0.844444444444444,0.79766833782196,-0.60309636592865,0,0,0
"Legislator 421","FDP",13,4,4,24,0.688503205776215,0.822222222222222,-0.106313653290272,0.74336701631546,0,0,0
"Legislator 422","CVP",20,3,4,18,0.627374231815338,0.844444444444444,-0.0466181300580502,-0.524136304855347,0,0,0
"Legislator 423","CVP",19,8,2,16,0.623361647129059,0.777777777777778,0.0528523214161396,-0.203495547175407,0,0,0
"Legislator 424","CVP",18,10,1,16,0.622417032718658,0.755555555555556,-0.0106555167585611,-0.348469525575638,0,0,0
"Legislator 425","CVP",21,5,1,18,0.718615353107452,0.866666666666667,0.0272988863289356,-0.290393829345703,0,0,0
"Legislator 426","BDP",22,7,6,10,0.581444144248962,0.711111111111111,0.0679546818137169,-0.144529923796654,0,0,0
"Legislator 427","BDP",18,4,6,17,0.607244074344635,0.777777777777778,-0.0206961017102003,-0.403339862823486,0,0,0
"Legislator 428","SP",29,0,1,15,0.905117273330688,0.977777777777778,0.39516881108284,-0.36409193277359,0,0,0
"Legislator 429","SP",20,3,0,22,0.843579530715942,0.933333333333333,0.684868335723877,-0.627032816410065,0,0,0
"Legislator 430","SP",28,1,2,14,0.866143822669983,0.933333333333333,0.670670330524445,-0.741755604743958,0,0,0
"Legislator 431","SP",30,0,3,12,0.853317677974701,0.933333333333333,0.428547203540802,0.125111103057861,0,0,0
"Legislator 432","SVP",15,3,4,23,0.723374128341675,0.844444444444444,-0.35194119811058,-0.0944151878356934,0,0,0
"Legislator 433","FDP",21,1,6,17,0.619278848171234,0.844444444444444,-0.09593066573143,0.159327015280724,0,0,0
"Legislator 434","SVP",20,7,6,12,0.542440712451935,0.711111111111111,0.0330636389553547,-0.999453246593475,0,0,0
"Legislator 435","SVP",14,6,1,24,0.709759294986725,0.844444444444444,-0.31964960694313,-0.24833008646965,0,0,0
"Legislator 436","SP",27,1,1,16,0.902014315128326,0.955555555555556,0.756136953830719,-0.463077455759048,0,0,0
"Legislator 437","FDP",15,5,3,22,0.722741365432739,0.822222222222222,-0.095856748521328,0.7762091755867,0,0,0
"Legislator 438","CVP",26,7,3,9,0.650493860244751,0.777777777777778,0.0529316663742065,0.00563233252614737,0,0,0
"Legislator 439","SVP",13,2,7,23,0.64109593629837,0.8,-0.234368622303009,-0.972147703170776,0,0,0
"Legislator 440","SP",25,1,4,15,0.830006897449493,0.888888888888889,0.42526838183403,-0.148042634129524,0,0,0
"Legislator 441","SP",24,3,2,16,0.815069079399109,0.888888888888889,0.936865985393524,-0.349688619375229,0,0,0
"Legislator 442","FDP",17,7,2,19,0.630628764629364,0.8,-0.203457027673721,0.355942755937576,0,0,0
"Legislator 443","glp",28,2,1,14,0.723621547222137,0.933333333333333,0.0370501987636089,0.905100703239441,0,0,0
"Legislator 444","glp",19,5,1,20,0.714095294475555,0.866666666666667,-0.05826460942626,0.998301148414612,0,0,0
"Legislator 445","glp",25,7,1,12,0.66604870557785,0.822222222222222,0.116620495915413,0.135505899786949,0,0,0
"Legislator 446","glp",21,5,3,16,0.660578012466431,0.822222222222222,0.0298130568116903,0.875942230224609,0,0,0
"Legislator 447","glp",22,4,3,16,0.645348072052002,0.844444444444444,0.0283275842666626,0.0113724488765001,0,0,0
"Legislator 448","glp",24,3,3,15,0.716709613800049,0.866666666666667,-0.0596518479287624,0.998219311237335,0,0,0
"Legislator 449","Grüne",18,7,3,17,0.557948648929596,0.777777777777778,0.165080174803734,-0.715883612632751,0,0,0
"Legislator 450","glp",19,6,3,17,0.649190247058868,0.8,0.021916750818491,0.217158570885658,0,0,0
"Legislator 451","CVP",26,2,4,13,0.725976884365082,0.866666666666667,0.295468896627426,-0.0215345714241266,0,0,0
"Legislator 452","glp",30,0,1,14,0.869253754615784,0.977777777777778,0.274577051401138,0.961565136909485,0,0,0
"Legislator 453","glp",26,2,2,15,0.770182371139526,0.911111111111111,0.188414558768272,0.982089638710022,0,0,0
"Legislator 454","glp",31,2,2,10,0.778192222118378,0.911111111111111,0.119729049503803,0.793849647045135,0,0,0
"Legislator 455","SVP",18,6,6,15,0.637813448905945,0.733333333333333,-0.247526735067368,-0.220897436141968,0,0,0
"Legislator 456","CVP",21,7,0,17,0.677115201950073,0.844444444444444,0.0446209087967873,-0.276474237442017,0,0,0
"Legislator 457","FDP",19,6,1,19,0.703550755977631,0.844444444444444,-0.0492053031921387,0.808371126651764,0,0,0
"Legislator 458","CVP",19,5,1,20,0.67332398891449,0.866666666666667,-0.033419094979763,-0.193411380052567,0,0,0
"Legislator 459","CVP",21,6,6,12,0.601691544055939,0.733333333333333,0.0523042939603329,-0.21994911134243,0,0,0
"Legislator 460","CVP",13,7,8,17,0.522055149078369,0.666666666666667,0.0434283204376698,-0.768020033836365,0,0,0
"Legislator 461","SP",28,2,2,13,0.85148423910141,0.911111111111111,0.47780254483223,-0.00768648041412234,0,0,0
"Legislator 462","BDP",15,9,2,19,0.632179319858551,0.755555555555556,-0.0244373735040426,0.313815861940384,0,0,0
"Legislator 463","SP",31,1,1,12,0.888084292411804,0.955555555555556,0.619872391223907,0.104793891310692,0,0,0
"Legislator 464","SP",28,2,1,14,0.78136932849884,0.933333333333333,0.342077285051346,-0.134588733315468,0,0,0
"Legislator 465","SVP",14,3,3,25,0.824878513813019,0.866666666666667,-0.423806428909302,0.184303119778633,0,0,0
"Legislator 466","FDP",12,5,6,22,0.66778427362442,0.755555555555556,-0.12032176554203,0.647321105003357,0,0,0
"Legislator 467","FDP",18,5,8,14,0.620930790901184,0.711111111111111,-0.0670931041240692,0.312845498323441,0,0,0
"Legislator 468","glp",27,1,2,15,0.845268845558167,0.933333333333333,0.181072309613228,0.983469784259796,0,0,0
"Legislator 469","SVP",17,2,4,22,0.689157783985138,0.866666666666667,-0.272622495889664,-0.000384705606848001,0,0,0
"Legislator 470","SVP",12,6,1,26,0.702343165874481,0.844444444444444,-0.27353698015213,-0.127876773476601,0,0,0
"Legislator 471","SVP",13,2,1,29,0.840858399868011,0.933333333333333,-0.801316261291504,-0.598240971565247,0,0,0
"Legislator 472","FDP",12,4,5,24,0.673829674720764,0.8,-0.212717950344086,0.977113604545593,0,0,0
"Legislator 473","FDP",17,6,4,18,0.637889921665192,0.777777777777778,-0.0616095066070557,0.998100340366364,0,0,0
"Legislator 474","SVP",19,1,2,23,0.797594606876373,0.933333333333333,-0.425336539745331,-0.468343943357468,0,0,0
"Legislator 475","FDP",23,5,5,12,0.647537410259247,0.777777777777778,0.00294018187560141,0.547753810882568,0,0,0
"Legislator 476","glp",27,3,3,12,0.72449541091919,0.866666666666667,0.175992071628571,0.428608268499374,0,0,0
"Legislator 477","SVP",17,4,7,17,0.660368025302887,0.755555555555556,-0.211259037256241,-0.275612592697144,0,0,0
"Legislator 478","SP",21,5,4,15,0.682603359222412,0.8,0.186828956007957,-0.502870559692383,0,0,0
"Legislator 479","glp",27,3,3,12,0.719697833061218,0.866666666666667,0.137843400239944,0.802732825279236,0,0,0
"Legislator 480","glp",22,3,2,18,0.754197359085083,0.888888888888889,0.135135889053345,0.870233416557312,0,0,0
"Legislator 481","Grüne",29,1,1,14,0.863022685050964,0.955555555555556,0.63890814781189,-0.27232438325882,0,0,0
"Legislator 482","glp",26,4,4,11,0.719153583049774,0.822222222222222,0.0586379878222942,0.998279273509979,0,0,0
"Legislator 483","Grüne",25,3,5,12,0.696350753307343,0.822222222222222,0.287117928266525,-0.283553659915924,0,0,0
"Legislator 484","glp",20,5,1,19,0.63841587305069,0.866666666666667,-0.00349397677928209,0.340087652206421,0,0,0
"Legislator 485","BDP",18,4,5,18,0.622012197971344,0.8,0.0487678274512291,-0.687218546867371,0,0,0
"Legislator 486","Grüne",26,0,2,17,0.905543863773346,0.955555555555556,0.686847925186157,-0.474207401275635,0,0,0
"Legislator 487","SVP",21,2,3,19,0.742766320705414,0.888888888888889,-0.353018999099731,-0.873664140701294,0,0,0
"Legislator 488","SVP",15,7,4,19,0.643497169017792,0.755555555555556,-0.265011042356491,-0.526910960674286,0,0,0
"Legislator 489","Grüne",24,4,3,14,0.744172930717468,0.844444444444444,0.221987783908844,0.392175525426865,0,0,0
"Legislator 490","FDP",21,7,5,12,0.647398412227631,0.733333333333333,0.0063690529204905,0.999979794025421,0,0,0
"Legislator 491","FDP",17,4,3,21,0.76032555103302,0.844444444444444,-0.151462122797966,0.988463044166565,0,0,0
"Legislator 492","FDP",19,2,3,21,0.764797270298004,0.888888888888889,-0.264108777046204,0.964492917060852,0,0,0
"Legislator 493","CVP",22,7,6,10,0.583094775676727,0.711111111111111,0.0732318460941315,-0.0491085723042488,0,0,0
"Legislator 494","CVP",16,8,4,17,0.5798259973526,0.733333333333333,-0.137283176183701,-0.393540322780609,0,0,0
"Legislator 495","CVP",19,4,5,17,0.616413831710815,0.8,-0.0152493724599481,-0.225999072194099,0,0,0
"Legislator 496","SP",28,1,1,15,0.895832419395447,0.955555555555556,0.554648458957672,0.123689040541649,0,0,0
"Legislator 497","SP",28,0,0,17,0.901734411716461,1,0.647209167480469,0.207908481359482,0,0,0
"Legislator 498","SP",30,2,2,11,0.831587672233582,0.911111111111111,0.661458313465118,-0.0535177327692509,0,0,0
"Legislator 499","SP",25,1,1,18,0.873663187026978,0.955555555555556,0.519673407077789,-0.337255746126175,0,0,0
"Legislator 500","SP",26,1,3,15,0.807489991188049,0.911111111111111,0.513573169708252,-0.858045816421509,0,0,0
"Legislator 501","FDP",17,5,7,16,0.588081121444702,0.733333333333333,-0.19064961373806,0.231488958001137,0,0,0
"Legislator 502","FDP",15,6,8,16,0.608641266822815,0.688888888888889,-0.0961964577436447,0.657718122005463,0,0,0
"Legislator 503","glp",28,6,4,7,0.576863646507263,0.777777777777778,0.0483090728521347,0.0459234155714512,0,0,0
"Legislator 504","glp",24,5,2,14,0.680577397346497,0.844444444444444,-0.00828363373875618,0.751598119735718,0,0,0
"Legislator 505","glp",25,2,1,17,0.804974853992462,0.933333333333333,0.0493563935160637,0.991687417030334,0,0,0
"Legislator 506","CVP",20,4,7,14,0.605229318141937,0.755555555555556,0.0730661824345589,-0.457225888967514,0,0,0
"Legislator 507","FDP",14,3,7,21,0.675359129905701,0.777777777777778,-0.102423347532749,0.994740903377533,0,0,0
"Legislator 508","CVP",24,6,2,13,0.676491737365723,0.822222222222222,0.10942654311657,0.129304498434067,0,0,0
"Legislator 509","CVP",24,3,4,14,0.612827777862549,0.844444444444444,0.0248933788388968,-0.0844516456127167,0,0,0
"Legislator 510","CVP",15,8,3,19,0.631958901882172,0.755555555555556,-0.00750651676207781,-0.508247494697571,0,0,0
"Legislator 511","CVP",19,0,10,16,0.617983281612396,0.777777777777778,-0.11597728729248,0.720175445079803,0,0,0
"Legislator 512","SVP",20,3,7,15,0.635825395584106,0.777777777777778,-0.241282150149345,-0.632845401763916,0,0,0
"Legislator 513","FDP",17,4,4,20,0.670297145843506,0.822222222222222,-0.123960494995117,0.992287158966064,0,0,0
"Legislator 514","SP",25,3,5,12,0.648415327072144,0.822222222222222,0.306695610284805,-0.151926800608635,0,0,0
"Legislator 515","FDP",18,5,4,18,0.676702797412872,0.8,-0.105436407029629,0.981509685516357,0,0,0
"Legislator 516","Grüne",27,4,1,13,0.703520834445953,0.888888888888889,0.231694266200066,0.0437001734972,0,0,0
"Legislator 517","BDP",22,6,8,9,0.578583240509033,0.688888888888889,0.0482790470123291,-0.162920668721199,0,0,0
"Legislator 518","glp",26,5,1,13,0.651997923851013,0.866666666666667,0.112819038331509,0.0892207249999046,0,0,0
"Legislator 519","glp",25,4,1,15,0.754198133945465,0.888888888888889,0.115403056144714,0.52468866109848,0,0,0
"Legislator 520","SVP",16,2,0,27,0.886912882328033,0.955555555555556,-0.726102888584137,0.359806895256042,0,0,0
"Legislator 521","BDP",20,6,7,12,0.609080135822296,0.711111111111111,0.0260044690221548,0.00219459203071892,0,0,0
"Legislator 522","glp",26,5,1,13,0.692660093307495,0.866666666666667,0.0822717323899269,0.479441493749619,0,0,0
"Legislator 523","glp",28,2,2,13,0.83114492893219,0.911111111111111,0.373856157064438,0.177811667323112,0,0,0
"Legislator 524","Grüne",30,0,1,14,0.921763896942139,0.977777777777778,0.74409407377243,-0.395216822624207,0,0,0
"Legislator 525","CVP",19,6,6,14,0.614838540554047,0.733333333333333,-0.100674130022526,0.064378172159195,0,0,0
"Legislator 526","SVP",13,4,1,27,0.744534373283386,0.888888888888889,-0.358486354351044,-0.933535039424896,0,0,0
"Legislator 527","FDP",24,6,4,11,0.637385368347168,0.777777777777778,0.11543520539999,0.821968495845795,0,0,0
"Legislator 528","CVP",22,8,5,10,0.559828221797943,0.711111111111111,0.00992434844374657,-0.136891290545464,0,0,0
"Legislator 529","CVP",16,7,4,18,0.621654033660889,0.755555555555556,-0.034645352512598,-0.554893851280212,0,0,0
"Legislator 530","FDP",20,2,8,15,0.66785192489624,0.777777777777778,-0.17314650118351,0.905015110969543,0,0,0
"Legislator 531","FDP",25,8,1,11,0.6863152384758,0.8,0.0490533970296383,0.421046525239944,0,0,0
"Legislator 532","SP",22,4,2,17,0.813445568084717,0.866666666666667,0.640570878982544,-0.160670593380928,0,0,0
"Legislator 533","SP",28,1,1,15,0.80554723739624,0.955555555555556,0.51762318611145,-0.467460662126541,0,0,0
"Legislator 534","SP",30,1,3,11,0.77217561006546,0.911111111111111,0.32124474644661,-0.172637581825256,0,0,0
"Legislator 535","SP",30,0,2,13,0.862560570240021,0.955555555555556,0.87518298625946,-0.118150524795055,0,0,0
"Legislator 536","SP",30,0,0,15,0.930848598480225,1,0.710048496723175,-0.0490740053355694,0,0,0
"Legislator 537","FDP",21,5,2,17,0.713964343070984,0.844444444444444,-0.185825169086456,0.333877086639404,0,0,0
"Legislator 538","FDP",22,4,8,11,0.61443555355072,0.733333333333333,0.0118871722370386,0.999929368495941,0,0,0
"Legislator 539","glp",25,8,2,10,0.60891318321228,0.777777777777778,0.121252685785294,0.349596410989761,0,0,0
"Legislator 540","glp",29,2,0,14,0.816247582435608,0.955555555555556,0.0665783733129501,0.997781217098236,0,0,0
"Legislator 541","glp",25,2,4,14,0.750636994838715,0.866666666666667,0.153165116906166,0.785181939601898,0,0,0
"Legislator 542","SVP",13,11,3,18,0.597374260425568,0.688888888888889,-0.240773573517799,-0.211280182003975,0,0,0
"Legislator 543","SVP",19,3,4,19,0.704870223999023,0.844444444444444,-0.26209545135498,0.139786884188652,0,0,0
"Legislator 544","CVP",14,7,1,23,0.643280565738678,0.822222222222222,-0.126151069998741,-0.619098722934723,0,0,0
"Legislator 545","SVP",14,2,2,27,0.796309053897858,0.911111111111111,-0.400900542736053,0.120138853788376,0,0,0
"Legislator 546","CVP",18,3,8,16,0.586058020591736,0.755555555555556,-0.109658680856228,0.0821150317788124,0,0,0
"Legislator 547","SP",23,1,3,18,0.779158651828766,0.911111111111111,0.40242326259613,-0.330340683460236,0,0,0
"Legislator 548","CVP",23,4,3,15,0.701344907283783,0.844444444444444,0.076628603041172,0.243830591440201,0,0,0
"Legislator 549","FDP",15,5,0,25,0.714961767196655,0.888888888888889,-0.0262159947305918,0.99965626001358,0,0,0
"Legislator 550","SVP",18,3,4,20,0.626685559749603,0.844444444444444,-0.147489070892334,-0.989063680171967,0,0,0
"Legislator 551","FDP",14,6,2,23,0.652497172355652,0.822222222222222,-0.0330036357045174,0.260200202465057,0,0,0
"Legislator 552","CVP",25,5,3,12,0.671191096305847,0.822222222222222,0.0887591317296028,-0.58792394399643,0,0,0
"Legislator 553","glp",24,5,1,15,0.707354545593262,0.866666666666667,0.147569954395294,0.989051699638367,0,0,0
"Legislator 554","FDP",24,3,5,13,0.595038533210754,0.822222222222222,0.0468170568346977,-0.0325226150453091,0,0,0
"Legislator 555","CVP",14,11,2,18,0.533947765827179,0.711111111111111,-0.0362762473523617,-0.301393777132034,0,0,0
"Legislator 556","CVP",20,8,1,16,0.632482051849365,0.8,-0.00926989689469337,-0.211142748594284,0,0,0
"Legislator 557","glp",26,2,2,15,0.682501196861267,0.911111111111111,-0.00863905437290668,0.794860005378723,0,0,0
"Legislator 558","glp",19,6,4,16,0.697156429290771,0.777777777777778,-0.0881030932068825,0.996111333370209,0,0,0
"Legislator 559","glp",25,3,0,17,0.778825998306274,0.933333333333333,0.200413972139359,0.965949296951294,0,0,0
"Legislator 560","Grüne",29,0,1,15,0.936315715312958,0.977777777777778,0.69594144821167,0.0304277967661619,0,0,0
"Legislator 561","glp",18,6,2,19,0.706531763076782,0.822222222222222,-0.0321522057056427,0.737511038780212,0,0,0
"Legislator 562","Grüne",26,0,2,17,0.908602774143219,0.955555555555556,0.919577360153198,-0.392908900976181,0,0,0
"Legislator 563","BDP",19,7,6,13,0.564497590065002,0.711111111111111,-0.0109791932627559,-0.110887452960014,0,0,0
"Legislator 564","glp",23,8,1,13,0.624714970588684,0.8,0.108391605317593,0.279474020004272,0,0,0
"Legislator 565","glp",25,5,2,13,0.714507639408112,0.844444444444444,0.122837297618389,0.515742599964142,0,0,0
"Legislator 566","Grüne",26,6,1,12,0.714661657810211,0.844444444444444,0.25807797908783,-0.0412304662168026,0,0,0
"Legislator 567","CVP",21,8,4,12,0.583157062530518,0.733333333333333,0.0873139575123787,-0.900966882705688,0,0,0
"Legislator 568","CVP",20,8,1,16,0.647953987121582,0.8,0.0160581432282925,0.0371335297822952,0,0,0
"Legislator 569","FDP",15,8,2,20,0.62625914812088,0.777777777777778,-0.0760597735643387,0.755187511444092,0,0,0
"Legislator 570","CVP",16,7,3,19,0.611276745796204,0.777777777777778,-0.0249347519129515,-0.213473066687584,0,0,0
"Legislator 571","CVP",22,6,4,13,0.578987896442413,0.777777777777778,0.0244669150561094,0.365012466907501,0,0,0
"Legislator 572","CVP",17,5,4,19,0.646849393844604,0.8,-0.0949357599020004,-0.332523286342621,0,0,0
"Legislator 573","CVP",12,6,8,19,0.552969992160797,0.688888888888889,-0.122613273561001,-0.923647284507751,0,0,0
"Legislator 574","BDP",22,4,4,15,0.628335475921631,0.822222222222222,0.0746828690171242,-0.303594201803207,0,0,0
"Legislator 575","SP",27,1,0,17,0.892570078372955,0.977777777777778,0.670806169509888,0.11581314355135,0,0,0
"Legislator 576","SVP",14,2,4,25,0.724039673805237,0.866666666666667,-0.367394477128983,-0.0906429961323738,0,0,0
"Legislator 577","SVP",16,2,3,24,0.75785881280899,0.888888888888889,-0.352191179990768,0.537331223487854,0,0,0
"Legislator 578","FDP",16,4,6,19,0.676020801067352,0.777777777777778,-0.123429164290428,0.55349612236023,0,0,0
"Legislator 579","SVP",18,1,9,17,0.683110535144806,0.777777777777778,-0.30632883310318,-0.174607172608376,0,0,0
"Legislator 580","glp",26,4,0,15,0.787852823734283,0.911111111111111,0.165263429284096,0.986249387264252,0,0,0
"Legislator 581","CVP",22,5,3,15,0.662117540836334,0.822222222222222,0.0731356739997864,-0.319776713848114,0,0,0
"Legislator 582","CVP",28,4,3,10,0.689908683300018,0.844444444444444,0.221136197447777,-0.292081892490387,0,0,0
"Legislator 583","CVP",25,3,5,12,0.618406295776367,0.822222222222222,0.0451957397162914,-0.06319460272789,0,0,0
"Legislator 584","FDP",17,6,7,15,0.535452544689178,0.711111111111111,0.00845861993730068,0.380720287561417,0,0,0
"Legislator 585","glp",20,8,7,10,0.57627260684967,0.666666666666667,-0.0378089584410191,0.591275572776794,0,0,0
"Legislator 586","SP",29,0,1,15,0.907154440879822,0.977777777777778,0.450853884220123,0.00219430448487401,0,0,0
"Legislator 587","CVP",14,4,6,21,0.603547096252441,0.777777777777778,-0.0617626905441284,0.112826734781265,0,0,0
"Legislator 588","CVP",12,10,5,18,0.550903975963593,0.666666666666667,0.00246628816239536,-0.579475224018097,0,0,0
"Legislator 589","glp",26,6,1,12,0.699419260025024,0.844444444444444,0.109785228967667,0.223559647798538,0,0,0
"Legislator 590","glp",24,5,2,14,0.666016280651093,0.844444444444444,0.0404727123677731,0.781669735908508,0,0,0
"Legislator 591","glp",25,3,4,13,0.75136536359787,0.844444444444444,0.116558484733105,0.99318391084671,0,0,0
"Legislator 592","Grüne",26,2,1,16,0.888889729976654,0.933333333333333,0.73697954416275,-0.359821438789368,0,0,0
"Legislator 593","Grüne",32,1,1,11,0.908462703227997,0.955555555555556,0.635811507701874,0.0453876182436943,0,0,0
"Legislator 594","Grüne",27,1,0,17,0.933730900287628,0.977777777777778,0.74136358499527,-0.421662837266922,0,0,0
"Legislator 595","BDP",26,2,3,14,0.780683100223541,0.888888888888889,0.31117570400238,-0.482837349176407,0,0,0
"Legislator 596","glp",21,1,3,20,0.784474551677704,0.911111111111111,-0.0383906029164791,0.999262809753418,0,0,0
"Legislator 597","glp",30,1,3,11,0.837387084960938,0.911111111111111,0.179478824138641,0.983761847019196,0,0,0
"Legislator 598","CVP",17,11,1,16,0.587833523750305,0.733333333333333,0.0205769687891006,-0.357060968875885,0,0,0
"Legislator 599","SVP",11,3,2,29,0.77105176448822,0.888888888888889,-0.423584073781967,-0.862743079662323,0,0,0
"Legislator 600","Grüne",25,2,4,14,0.775331735610962,0.866666666666667,0.473496854305267,-0.859072506427765,0,0,0
"Legislator 601","FDP",23,2,2,18,0.811516284942627,0.911111111111111,-0.0592327602207661,0.998244166374207,0,0,0
"Legislator 602","FDP",16,4,6,19,0.687672853469849,0.777777777777778,-0.182127684354782,0.488705098628998,0,0,0
"Legislator 603","SP",28,0,0,17,0.911307215690613,1,0.723990857601166,-0.30408376455307,0,0,0
"Legislator 604","SP",24,6,2,13,0.676325261592865,0.822222222222222,0.319204092025757,0.0497330613434315,0,0,0
"Legislator 605","SP",24,1,1,19,0.846269071102142,0.955555555555556,0.493835419416428,0.00807920936495066,0,0,0
"Legislator 606","SP",23,1,1,20,0.783758997917175,0.955555555555556,0.331494599580765,-0.818682849407196,0,0,0
"Legislator 607","SP",31,0,1,13,0.872368633747101,0.977777777777778,0.390774846076965,0.243770703673363,0,0,0
"Legislator 608","SP",26,2,0,17,0.839897394180298,0.955555555555556,0.384630918502808,-0.00645859027281404,0,0,0
"Legislator 609","SP",31,2,0,12,0.78154319524765,0.955555555555556,0.286954522132874,0.289663374423981,0,0,0
"Legislator 610","SP",28,3,0,14,0.870224356651306,0.933333333333333,0.760412275791168,0.26336795091629,0,0,0
"Legislator 611","FDP",18,5,2,20,0.642592966556549,0.844444444444444,-0.114376150071621,0.0509524345397949,0,0,0
"Legislator 612","Grüne",25,3,0,17,0.836105704307556,0.933333333333333,0.493848949670792,-0.869547724723816,0,0,0
"Legislator 613","Grüne",27,0,0,18,0.927507281303406,1,0.763624906539917,-0.441100180149078,0,0,0
"Legislator 614","FDP",17,3,7,18,0.643908023834229,0.777777777777778,-0.100676253437996,0.179590627551079,0,0,0
"Legislator 615","FDP",21,8,1,15,0.688452959060669,0.8,-0.0428297929465771,0.999082386493683,0,0,0
"Legislator 616","FDP",21,4,5,15,0.65498960018158,0.8,-0.0605675838887691,0.445019274950027,0,0,0
"Legislator 617","FDP",18,6,5,16,0.623273491859436,0.755555555555556,-0.0752115324139595,0.126060903072357,0,0,0
"Legislator 618","glp",23,3,1,18,0.765783369541168,0.911111111111111,0.267952233552933,0.963432192802429,0,0,0
"Legislator 619","SVP",16,3,3,23,0.62998378276825,0.866666666666667,-0.207872435450554,-0.121819600462914,0,0,0
"Legislator 620","glp",26,4,3,12,0.718253314495087,0.844444444444444,0.173221901059151,0.139621824026108,0,0,0
"Legislator 621","FDP",14,4,6,21,0.665524780750275,0.777777777777778,-0.111877776682377,0.916083335876465,0,0,0
"Legislator 622","SP",27,2,3,13,0.817394971847534,0.888888888888889,0.338432133197784,0.0317570120096207,0,0,0
"Legislator 623","CVP",26,5,0,14,0.719552874565125,0.888888888888889,0.0601426959037781,0.259807616472244,0,0,0
"Legislator 624","SVP",11,7,2,25,0.611047029495239,0.8,-0.345359742641449,-0.842546701431274,0,0,0
"Legislator 625","SVP",15,7,6,17,0.56406444311142,0.711111111111111,-0.11021001636982,-0.880566120147705,0,0,0
"Legislator 626","FDP",15,5,7,18,0.664539635181427,0.733333333333333,-0.0376951843500137,0.41964465379715,0,0,0
"Legislator 627","glp",16,4,8,17,0.539572477340698,0.733333333333333,-0.0467436127364635,-0.257849514484406,0,0,0
"Legislator 628","glp",26,5,1,13,0.733044266700745,0.866666666666667,0.21371428668499,-0.0425197407603264,0,0,0
"Legislator 629","BDP",11,12,12,10,0.488198190927505,0.466666666666667,-0.0216957908123732,-0.2647545337677,0,0,0
"Legislator 630","SVP",12,8,5,20,0.525786817073822,0.711111111111111,-0.169567659497261,-0.305584132671356,0,0,0
"Legislator 631","SP",27,3,1,14,0.807635068893433,0.911111111111111,0.386628329753876,0.0348601378500462,0,0,0
"Legislator 632","glp",20,5,5,15,0.621204614639282,0.777777777777778,-0.00814005732536316,0.434660136699677,0,0,0
"Legislator 633","glp",22,7,3,13,0.588314116001129,0.777777777777778,0.0514378435909748,0.310792535543442,0,0,0
"Legislator 634","FDP",16,5,7,17,0.627273499965668,0.733333333333333,-0.141689226031303,0.903803586959839,0,0,0
"Legislator 635","FDP",28,3,1,13,0.767975986003876,0.911111111111111,-0.0539903305470943,0.998541474342346,0,0,0
"Legislator 636","CVP",15,4,15,11,0.538967549800873,0.577777777777778,-0.0546710900962353,-0.422620803117752,0,0,0
"Legislator 637","CVP",15,7,3,20,0.60607647895813,0.777777777777778,-0.0499073415994644,-0.0359495729207993,0,0,0
"Legislator 638","CVP",19,11,2,13,0.648880958557129,0.711111111111111,-0.0096934549510479,-0.450595289468765,0,0,0
"Legislator 639","BDP",29,1,2,13,0.754130899906158,0.933333333333333,0.213908672332764,0.321290999650955,0,0,0
"Legislator 640","SP",29,1,1,14,0.870830774307251,0.955555555555556,0.462582498788834,0.0234889164566994,0,0,0
"Legislator 641","SP",23,1,6,15,0.745658457279205,0.844444444444444,0.227903708815575,-0.091932438313961,0,0,0
"Legislator 642","SP",27,2,0,16,0.85278046131134,0.955555555555556,0.366329491138458,0.125355392694473,0,0,0
"Legislator 643","FDP",22,3,5,15,0.615070223808289,0.822222222222222,-0.0475737601518631,0.490021139383316,0,0,0
"Legislator 644","FDP",21,3,6,15,0.67362117767334,0.8,-0.0895992442965508,0.437849283218384,0,0,0
"Legislator 645","FDP",18,9,4,14,0.564111113548279,0.711111111111111,0.0520119555294514,-0.298236519098282,0,0,0
